
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-02:09:52-13508)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-02:09:52-13508)	
2906.802	0	2756.659	0	3600	0	3021.138	60	3021.138	67.48300000000000385	3021.138	1	3021.138	71.48300000000000375	36000	17
2949.655	0	2784.679	0	3660	0	3038.631	57	3038.631	279.9719999999999787	3038.631	0	3038.631	281.9719999999999785	36600	9
3016.05	0	2906.802	0	3720	0	3138.804	62	3138.804	67.8499999999999941	3138.804	0	3138.804	69.849999999999994	37200	10
3068.954	0	2949.655	0	3780	0	3250.305	64	3250.305	53.1389999999999956	3250.305	0	3250.305	55.1389999999999955	37800	10
3127.788	0	3016.05	0	3840	0	3252.407	63	3252.407	120.6189999999999992	3252.407	1	3252.407	124.6189999999999992	38400	11
3195.166	0	3068.954	0	3900	0	3269.769	61	3269.769	247.7189999999999932	3269.769	2	3269.769	253.7189999999999932	39000	11
3306.006	0	3127.788	0	3960	0	3378.731	66	3378.731	63.5129999999999908	3378.731	1	3378.731	67.5130000000000049	39600	5
3311.218	0	3195.166	0	4020	0	3393.778	67	3393.778	53.8629999999999994	3393.778	2	3393.778	59.86299999999999925	40200	7
3333.915	0	3306.006	0	4080	0	3498.063	69	3498.063	58.63599999999999535	3498.063	2	3498.063	64.63599999999999535	40800	7
3420.47	0	3311.218	0	4140	0	3541.311	71	3541.311	50.93699999999999735	3541.311	4	3541.311	60.93699999999999735	41400	18
3433.427	0	3333.915	0	4200	1	3556.434	68	3556.434	131.9639999999999985	3556.434	1	3556.434	135.9639999999999981	42000	9
3474.338	0	3420.47	0	4260	0	3604.095	65	3604.095	296.0889999999999412	3604.095	0	3604.095	298.0889999999999412	42600	7
