
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-02:34:27-14168)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-02:34:27-14168)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-02:34:27-14168)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:34:27-14168)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-02:34:27-14168)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-02:34:27-14168)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-02:34:27-14168)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-02:34:27-14168)	
2036.054	695.177999999999881	994.111	9	1920	12	2708.551	34	2708.551	479.36699999999996	2708.551	1	2708.551	483.36699999999996	19200	6
2086.394	681.71399999999994	1063.97	8	1980	13	2728.622	25	2728.622	1110.433999999999738	2728.622	2	2728.622	1116.433999999999738	19800	9
2128.538	695.772999999999908	1077.68	7	2040	12	2761.64	39	2761.64	113.037999999999982	2761.64	3	2761.64	121.037999999999982	20400	10
2225.184	776.3840000000000125	1107.711	8	2100	11	2857.059	38	2857.059	237.5679999999999827	2857.059	9	2857.059	257.5679999999999827	21000	9
2247.592	777.927999999999881	1148.357	9	2160	11	2900.628	35	2900.628	635.0359999999998285	2900.628	8	2900.628	653.0359999999998285	21600	9
2258.778	523.7670000000000515	1205.011	10	2220	11	2929.384	30	2929.384	1029.222999999999953	2929.384	4	2929.384	1039.222999999999953	22200	16
2393.242	656.528000000000018	1231.576	11	2280	8	2931.254	31	2931.254	881.2000000000000425	2931.254	6	2931.254	895.2000000000000425	22800	6
2599.491	828.95899999999983	1263.175	10	2340	10	2955.461	42	2955.461	220.8389999999999977	2955.461	2	2955.461	226.8389999999999976	23400	11
2640.602	860.02999999999997	1308.48	11	2400	11	2999.614	44	2999.614	122.5550000000000063	2999.614	9	2999.614	142.5550000000000062	24000	7
2662.254	848.39200000000005	1340.876	12	2460	13	3158.739	5	3158.739	2874.706999999999415	3158.739	5	3158.739	2886.706999999999415	24600	10
2708.551	889.875999999999973	1349.265	11	2520	13	3169.295	40	3169.295	505.040999999999938	3169.295	0	3169.295	507.040999999999938	25200	13
2728.622	887.485999999999873	1389.628	10	2580	14	3213.084	43	3213.084	443.4439999999999582	3213.084	3	3213.084	451.443999999999958	25800	9
2761.64	788.1409999999998465	1404.68	11	2640	13	3230.692	48	3230.692	269.230999999999994	3230.692	2	3230.692	275.230999999999994	26400	10
2857.059	749.2459999999998635	1432.765	12	2700	11	3267.014	37	3267.014	857.7719999999999315	3267.014	7	3267.014	873.7719999999999315	27000	8
2900.628	619.69899999999984	1448.8	13	2760	10	3420.691	45	3420.691	502.0629999999999865	3420.691	8	3420.691	520.0629999999998725	27600	10
2929.384	589.772999999999908	1469.664	14	2820	11	3491.121	53	3491.121	254.4289999999999727	3491.121	2	3491.121	260.4289999999999727	28200	9
2931.254	570.023999999999885	1473.42	13	2880	11	3616.691	49	3616.691	597.0769999999999955	3616.691	9	3616.691	617.0769999999999955	28800	11
2955.461	571.329999999999925	1503.751	12	2940	8	3640.513	47	3640.513	695.2590000000000125	3640.513	6	3640.513	709.2590000000000125	29400	14
2999.614	574.2159999999998925	1591.992	11	3000	7	3747.053	58	3747.053	92.5399999999999916	3747.053	6	3747.053	106.5399999999999916	30000	14
3158.739	701.1900000000000525	1612.188	10	3060	8	3805.524	57	3805.524	168.8329999999999695	3805.524	9	3805.524	188.8329999999999695	30600	13
3169.295	591.0119999999999415	1687.122	9	3120	11	4024.064	50	4024.064	853.3250000000000435	4024.064	5	4024.064	865.3250000000000435	31200	11
3213.084	485.6839999999999675	1709.563	8	3180	11	4109.755	54	4109.755	826.740999999999984	4109.755	7	4109.755	842.740999999999984	31800	14
3230.692	462.24199999999996	1712.607	7	3240	10	4120.048	46	4120.048	1180.663999999999756	4120.048	4	4120.048	1190.663999999999756	32400	6
3267.014	454.5899999999999162	1735.011	8	3300	10	4174.703	55	4174.703	736.011999999999939	4174.703	8	4174.703	754.011999999999939	33000	5
3420.691	551.32399999999984	1736.714	9	3360	12	4191.684	61	4191.684	155.620000000000004	4191.684	5	4191.684	167.620000000000004	33600	7
3491.121	538.2049999999999255	1770.532	10	3420	14	4234.411	64	4234.411	41.70799999999999827	4234.411	8	4234.411	59.70799999999999825	34200	12
3616.691	558.734999999999898	1780.572	11	3480	13	4335.662	56	4335.662	838.5409999999999375	4335.662	2	4335.662	844.5409999999999375	34800	7
3640.513	548.469000000000049	1812.647	10	3540	13	4467.308	60	4467.308	641.7839999999998755	4467.308	9	4467.308	661.7839999999998755	35400	11
3747.053	629.826000000000019	1813.862	11	3600	15	4496.305	67	4496.305	154.6429999999999718	4496.305	2	4496.305	160.6429999999999718	36000	9
3805.524	687.70899999999983	1818.675	12	3660	13	4666.769	51	4666.769	1495.473999999999701	4666.769	0	4666.769	1497.473999999999701	36600	10
4024.064	884.493999999999911	1841.136	13	3720	14	4700.435	65	4700.435	496.750999999999974	4700.435	5	4700.435	508.750999999999974	37200	13
4109.755	945.182000000000012	1890.161	12	3780	14	4750.918	52	4750.918	1529.833999999999827	4750.918	3	4750.918	1537.833999999999827	37800	7
4120.048	923.098999999999926	1973.499	13	3840	15	4808.677	69	4808.677	306.3719999999999565	4808.677	2	4808.677	312.3719999999999565	38400	10
4174.703	907.62400000000002	2036.054	12	3900	18	4919.83	71	4919.83	207.3949999999999812	4919.83	5	4919.83	219.3949999999999812	39000	12
4191.684	881.7519999999999485	2086.394	11	3960	21	4932.187	66	4932.187	679.775999999999838	4932.187	8	4932.187	697.775999999999838	39600	15
4234.411	887.8679999999999355	2107.813	12	4020	21	5081.129	62	5081.129	955.37400000000002	5081.129	7	5081.129	971.37400000000002	40200	11
4335.662	970.376999999999948	2128.538	11	4080	20	5143.574	72	5143.574	384.6559999999999477	5143.574	3	5143.574	392.6559999999999477	40800	7
4467.308	1049.118999999999683	2225.184	10	4140	19	5280.742	70	5280.742	611.9729999999999535	5280.742	0	5280.742	613.9729999999999535	41400	13
4496.305	969.255999999999856	2247.592	9	4200	18	5298.592	75	5298.592	348.4049999999999717	5298.592	8	5298.592	366.4049999999999707	42000	6
4666.769	1120.79500000000007	2258.778	8	4260	17	5315.725	78	5315.725	32.98299999999998975	5315.725	0	5315.725	34.9829999999999897	42600	13
4700.435	1109.152000000000039	2280.929	9	4320	18	5373.518	68	5373.518	886.210000000000033	5373.518	9	5373.518	906.210000000000033	43200	11
4750.918	1048.79500000000007	2339.611	10	4380	19	5387.587	59	5387.587	1626.5340000000001	5387.587	6	5387.587	1640.5340000000001		
4808.677	1083.856999999999968	2361.23	11	4440	21	5474.338	82	5474.338	72.7510000000000045	5474.338	6	5474.338	86.7510000000000045		
4919.83	1108.454999999999923	2384.131	12	4500	20	5492.75	76	5492.75	395.620999999999979	5492.75	7	5492.75	411.620999999999979		
4932.187	1104.056000000000036	2393.242	11	4560	22	5570.416	84	5570.416	61.66599999999999655	5570.416	7	5570.416	77.66599999999999655		
5081.129	1241.0659999999998	2425.398	12	4620	23	5663.338	79	5663.338	346.7459999999999795	5663.338	8	5663.338	364.745999999999979		
5143.574	1290.554000000000083	2457.549	13	4680	23	5793.723	41	5793.723	3081.171999999999562	5793.723	1	5793.723	3085.171999999999562		
5280.742	1386.810999999999688	2578.283	14	4740	22	5909.744	86	5909.744	228.406000000000005	5909.744	8	5909.744	246.406000000000005		
5298.592	1390.342999999999843	2599.491	13	4800	22	6038.346	88	6038.346	110.6020000000000035	6038.346	8	6038.346	128.601999999999975		
5315.725	1401.440000000000048	2640.602	12	4860	22	6060.435	77	6060.435	908.8609999999998725	6060.435	3	6060.435	916.8609999999998725		
5373.518	1415.085000000000031	2662.254	11	4920	21	6079.37	80	6079.37	761.64499999999998	6079.37	0	6079.37	763.64499999999998		
5387.587	1299.213999999999937	2708.551	10	4980	21	6165.889	83	6165.889	677.550999999999929	6165.889	6	6165.889	691.5509999999999285		
5474.338	1326.753999999999901	2727.4	11	5040	21	6234.878	73	6234.878	1420.201000000000016	6234.878	2	6234.878	1426.201000000000016		
5492.75	1194.326000000000016	2728.622	10	5100	24	6288.843	74	6288.843	1357.012999999999913	6288.843	5	6288.843	1369.012999999999913		
5570.416	1249.737999999999826	2761.64	9	5160	25	6366.123	89	6366.123	309.7769999999999282	6366.123	8	6366.123	327.7769999999999282		
5663.338	1293.837999999999733	2768.45	10	5220	26	6458.726	81	6458.726	1065.20800000000008	6458.726	9	6458.726	1085.208000000000079		
5793.723	1381.762999999999913	2812.424	11	5280	27	6460.236	92	6460.236	280.3469999999999787	6460.236	6	6460.236	294.3469999999999782		
5909.744	1478.007999999999806	2857.059	10	5340	24	6542.407	90	6542.407	473.971999999999978	6542.407	3	6542.407	481.971999999999978		
6038.346	1596.641999999999821	2869.367	11	5400	22	6715.503	98	6715.503	165.0960000000000031	6715.503	3	6715.503	173.0960000000000031		
6060.435	1532.136999999999712	2900.628	10	5460	22	6763.949	95	6763.949	379.8260000000000207	6763.949	8	6763.949	397.8260000000000207		
6079.37	1544.177999999999878	2929.384	9	5520	20	6797.24	99	6797.24	73.73699999999999455	6797.24	3	6797.24	81.73699999999999455		
6165.889	1587.692999999999751	2931.254	8	5580	20	6823.629	96	6823.629	344.9030000000000187	6823.629	9	6823.629	364.9030000000000187		
6234.878	1586.027999999999788	2952.916	9	5640	21	6851.034	93	6851.034	610.1559999999999465	6851.034	2	6851.034	616.1559999999999465		
6288.843	1495.670000000000068	2955.461	8	5700	23	6891.433	91	6891.433	810.0629999999998715	6891.433	0	6891.433	812.0629999999998715		
6366.123	1545.880999999999852	2999.614	7	5760	23	7113.909	85	7113.909	1527.492999999999932	7113.909	7	7113.909	1543.492999999999932		
6458.726	1482.961999999999982	3057.956	8	5820	24	7316.345	87	7316.345	1518.621999999999837	7316.345	1	7316.345	1522.621999999999837		
6460.236	1409.911000000000053	3092.044	9	5880	25	7365.439	101	7365.439	560.19899999999984	7365.439	3	7365.439	568.19899999999984		
6542.407	1462.13400000000001	3117.227	10	5940	26	7390.677	100	7390.677	608.727999999999835	7390.677	8	7390.677	626.727999999999835		
6715.503	1632.556000000000032	3117.815	11	6000	28	7417.795	103	7417.795	560.760999999999965	7417.795	2	7417.795	566.7609999999999645		
6763.949	1665.219000000000045	3139.57	12	6060	29	7469.233	105	7469.233	339.323999999999954	7469.233	7	7469.233	355.323999999999954		
6797.24	1676.699000000000063	3158.739	11	6120	27	7499.314	102	7499.314	655.6849999999999435	7499.314	9	7499.314	675.6849999999999435		
6823.629	1674.388999999999663	3164.573	12	6180	28	7668.203	109	7668.203	244.4079999999999577	7668.203	2	7668.203	250.4079999999999577		
6851.034	1653.994999999999883	3169.295	11	6240	27	7696.661	97	7696.661	1222.424999999999723	7696.661	6	7696.661	1236.424999999999723		
6891.433	1645.58099999999967	3196.949	12	6300	27	7718.465	94	7718.465	1417.621999999999837	7718.465	5	7718.465	1429.621999999999837		
7113.909	1545.693999999999956	3213.084	11	6360	27	7779.55	106	7779.55	459.2049999999999255	7779.55	1	7779.55	463.2049999999999255		
7316.345	1677.52899999999999	3230.692	10	6420	27	7879.224	63	7879.224	3749.175999999999462	7879.224	4	7879.224	3759.175999999999462		
7365.439	1716.791999999999908	3267.014	9	6480	26	7886.916	114	7886.916	156.4509999999999641	7886.916	5	7886.916	168.4509999999999641		
7390.677	1721.261999999999712	3267.079	10	6540	28	8074.209	111	8074.209	554.89499999999998	8074.209	9	8074.209	574.89499999999998		
7417.795	1717.842999999999843	3309.932	11	6600	27	8113.508	110	8113.508	628.2749999999998615	8113.508	7	8113.508	644.2749999999998615		
7469.233	1682.958000000000078	3346.543	12	6660	28	8128.074	118	8128.074	33.86499999999999475	8128.074	9	8128.074	53.8649999999999946		
7499.314	1685.519999999999976	3365.285	13	6720	28	8228.74	116	8228.74	339.5159999999999612	8228.74	4	8228.74	349.5159999999999612		
7668.203	1829.163000000000003	3418.189	14	6780	27	8425.493	112	8425.493	751.2899999999999605	8425.493	2	8425.493	757.2899999999999605		
7696.661	1814.435999999999688	3420.691	13	6840	27	8590.784	119	8590.784	461.275999999999952	8590.784	7	8590.784	477.275999999999952		
7718.465	1834.447999999999853	3491.121	12	6900	27	8660.821	122	8660.821	229.3279999999999735	8660.821	2	8660.821	235.3279999999999735		
7779.55	1829.623999999999788	3527.049	13	6960	29	8687.149	123	8687.149	80.3649999999999804	8687.149	7	8687.149	96.3649999999999801		
7879.224	1881.114000000000025	3545.974	14	7020	29	8840.096	121	8840.096	601.3559999999999925	8840.096	4	8840.096	611.3559999999999925		
7886.916	1872.319999999999702	3591.283	15	7080	30	9075.195	107	9075.195	1701.755999999999852	9075.195	3	9075.195	1709.755999999999852		
8074.209	2051.195999999999907	3616.691	14	7140	30	9092.858	126	9092.858	242.762	9092.858	4	9092.858	252.762		
8113.508	1960.826999999999765	3640.513	13	7200	30	9159.213	124	9159.213	492.3919999999999375	9159.213	2	9159.213	498.3919999999999375		
8128.074	1962.513999999999663	3702.123	14	7260	30	9227.105	113	9227.105	1516.443999999999956	9227.105	6	9227.105	1530.443999999999956		
8228.74	1950.733999999999916	3724.82	15	7320	31	9458.705	129	9458.705	293.4919999999999607	9458.705	2	9458.705	299.4919999999999607		
8425.493	2045.286000000000053	3747.053	14	7380	32	9708.217	125	9708.217	1005.067999999999981	9708.217	7	9708.217	1021.067999999999981		
8590.784	2161.387999999999913	3805.524	13	7440	32	9868.749	131	9868.749	404.0439999999999815	9868.749	2	9868.749	410.0439999999999815		
8660.821	2163.447000000000112	3811.375	14	7500	32	9922.418	120	9922.418	1774.344000000000045	9922.418	9	9922.418	1794.344000000000045		
8687.149	2166.917999999999658	3828.131	15	7560	32	10048.596	133	10048.596	173.8469999999999791	10048.596	2	10048.596	179.8469999999999791		
8840.096	2198.106999999999962	3840.063	16	7620	33	10059.077	130	10059.077	817.971999999999978	10059.077	6	10059.077	831.971999999999978		
9075.195	2400.729999999999557	3853.02	17	7680	33	10128.913	104	10128.913	3235.479999999999557	10128.913	0	10128.913	3237.479999999999557		
9092.858	2312.387999999999912	3893.931	18	7740	33	10166.96	136	10166.96	93.8829999999999809	10166.96	6	10166.96	107.8829999999999809		
9159.213	2353.932999999999982	3908.249	19	7800	32	10206.64	127	10206.64	1123.444999999999706	10206.64	3	10206.64	1131.444999999999706		
9227.105	2382.766999999999815	3914.285	20	7860	34	10256.703	132	10256.703	532.485999999999875	10256.703	7	10256.703	548.485999999999874		
9458.705	2562.523999999999425	3958.433	21	7920	33	10307.166	135	10307.166	252.5699999999999925	10307.166	2	10307.166	258.5699999999999352		
9708.217	2789.841999999999632	4024.064	20	7980	33	10332.533	128	10332.533	1229.674999999999723	10332.533	4	10332.533	1239.674999999999723		
9868.749	2950.211999999999525	4088.373	21	8040	34	10399.575	108	10399.575	2990.898000000000127	10399.575	8	10399.575	3008.898000000000127		
9922.418	2852.425000000000175	4109.755	20	8100	35	10495.531	142	10495.531	152.9979999999999897	10495.531	4	10495.531	162.9979999999999897		
10048.596	2914.689999999999587	4120.048	19	8160	36	10598.681	140	10598.681	325.9779999999999507	10598.681	7	10598.681	341.9779999999999502		
10059.077	2783.721999999999745	4147.584	20	8220	36	10640.642	134	10640.642	698.22399999999993	10640.642	9	10640.642	718.22399999999993		
10128.913	2839.59400000000004	4174.703	19	8280	36	10711.959	139	10711.959	497.318999999999958	10711.959	3	10711.959	505.318999999999958		
10166.96	2830.90599999999994	4191.684	18	8340	40	10745.24	143	10745.24	327.6649999999999625	10745.24	8	10745.24	345.6649999999999625		
10206.64	2849.826000000000012	4234.411	17	8400	40	10790.107	137	10790.107	659.1939999999999565	10790.107	0	10790.107	661.1939999999999565		
10256.703	2855.849999999999447	4298.424	18	8460	40	10842.53	138	10842.53	661.5699999999999335	10842.53	6	10842.53	675.5699999999999335		
10307.166	2886.408999999999642	4320.678	19	8520	40	10881.851	149	10881.851	89.74399999999999935	10881.851	0	10881.851	91.74399999999999935		
10332.533	2890.728000000000052	4335.662	18	8580	40	10885.024	117	10885.024	2986.108000000000167	10885.024	5	10885.024	2998.108000000000167		
10399.575	2908.034999999999842	4369.5	19	8640	42	10892.377	148	10892.377	129.137	10892.377	8	10892.377	147.137		
10495.531	2928.635000000000207	4411.96	20	8700	41	10947.959	150	10947.959	91.4290000000000016	10947.959	6	10947.959	105.4290000000000016		
10598.681	2933.090999999999425	4431.736	21	8760	42	10953.827	144	10953.827	448.2959999999999337	10953.827	4	10953.827	458.2959999999999337		
10640.642	2949.015999999999612	4441.704	22	8820	44	10967.362	115	10967.362	3183.81199999999989	10967.362	1	10967.362	3187.81199999999989		
10711.959	2990.243999999999675	4467.308	21	8880	44	11001.64	153	11001.64	91.26300000000000485	11001.64	8	11001.64	109.2630000000000048		
10745.24	2944.72599999999965	4496.305	20	8940	45	11294.073	152	11294.073	397.0489999999999767	11294.073	5	11294.073	409.0489999999999767		
10790.107	2978.565999999999795	4528.298	21	9000	45	11380.577	146	11380.577	719.9349999999999425	11380.577	9	11380.577	739.9349999999999415		
10842.53	2975.907000000000142	4535.192	22	9060	48	11389.529	154	11389.529	427.569999999999935	11389.529	6	11389.529	441.569999999999935		
10881.851	2894.693999999999495	4578.196	23	9120	46	11392.19	151	11392.19	508.33899999999994	11392.19	0	11392.19	510.33899999999994		
10885.024	2792.873999999999787	4648.85	24	9180	47	11410.021	156	11410.021	438.6589999999999905	11410.021	1	11410.021	442.6589999999999905		
10892.377	2795.264999999999412	4666.769	23	9240	46	11540.587	157	11540.587	520.9469999999998875	11540.587	8	11540.587	538.9469999999998875		
10947.959	2846.784999999999845	4700.435	22	9300	47	11880.772	160	11880.772	477.242999999999936	11880.772	6	11880.772	491.242999999999936		
10953.827	2819.099999999999447	4750.918	21	9360	47	11946.198	164	11946.198	51.42600000000000175	11946.198	6	11946.198	65.4259999999999875		
10967.362	2818.904999999999735	4793.173	22	9420	47	11985.668	163	11985.668	427.0810000000000157	11985.668	8	11985.668	445.0810000000000157		
11001.64	2722.389999999999412	4808.677	21	9480	46	12008.055	159	12008.055	607.477999999999835	12008.055	9	12008.055	627.477999999999835		
11294.073	3001.478999999999352	4820.242	22	9540	46	12057.147	145	12057.147	1442.46599999999989	12057.147	7	12057.147	1458.46599999999989		
11380.577	3082.104999999999557	4919.83	21	9600	49	12233.328	141	12233.328	1920.1619999999998	12233.328	2	12233.328	1926.1619999999998		
11389.529	3089.38099999999939	4932.187	20	9660	50	12457.832	155	12457.832	1494.005000000000103	12457.832	4	12457.832	1504.005000000000103		
11392.19	3070.909999999999842	4975.764	21	9720	50	12460.789	168	12460.789	387.6419999999999377	12460.789	7	12460.789	403.6419999999999377		
11410.021	2986.734999999999657	5050.325	22	9780	50	12482.654	147	12482.654	1762.694999999999702	12482.654	3	12482.654	1770.694999999999702		
11540.587	2959.78099999999994	5080.273	23	9840	51	12486.072	166	12486.072	482.403999999999994	12486.072	8	12486.072	500.403999999999994		
11880.772	3249.466999999999632	5081.129	22	9900	52	12524.028	158	12524.028	1217.954999999999922	12524.028	5	12524.028	1229.954999999999922		
11946.198	3311.429999999999367	5082.947	23	9960	52	12636.361	165	12636.361	676.163000000000008	12636.361	6	12636.361	690.163000000000008		
11985.668	3314.215999999999425	5098.73	24	10020	54	12749.424	161	12749.424	1355.233999999999918	12749.424	0	12749.424	1357.233999999999918		
12008.055	3252.572999999999402	5120.541	25	10080	53	12758.332	175	12758.332	107.9710000000000033	12758.332	6	12758.332	121.9710000000000032		
12057.147	3258.934000000000187	5143.574	24	10140	53	12832.566	169	12832.566	593.238000000000054	12832.566	2	12832.566	599.238000000000054		
12233.328	3432.126999999999487	5149.24	25	10200	52	12864.322	167	12864.322	836.26700000000005	12864.322	9	12864.322	856.26700000000005		
12457.832	3624.277999999999327	5197.039	26	10260	51	12904.813	178	12904.813	66.2469999999999854	12904.813	2	12904.813	72.24699999999998535		
12460.789	3553.230999999999757	5245.852	27	10320	50	13136.309	170	13136.309	668.476999999999859	13136.309	4	13136.309	678.476999999999859		
12482.654	3465.423999999999965	5280.742	26	10380	52	13180.034	174	13180.034	644.005999999999856	13180.034	5	13180.034	656.005999999999856		
12486.072	3440.012999999999912	5298.592	25	10440	52	13195.723	179	13195.723	311.4009999999999525	13195.723	9	13195.723	331.4009999999999525		
12524.028	3467.081999999999415	5315.725	24	10500	52	13270.484	176	13270.484	519.059999999999944	13270.484	0	13270.484	521.059999999999944		
12636.361	3480.590999999999425	5373.518	23	10560	52	13285.551	183	13285.551	69.82800000000000265	13285.551	9	13285.551	89.82800000000000265		
12749.424	3573.396999999999925	5387.587	22	10620	53	13378.841	162	13378.841	1964.819999999999702	13378.841	1	13378.841	1968.819999999999702		
12758.332	3512.768000000000017	5474.338	21	10680	54	13522.174	172	13522.174	1031.51999999999998	13522.174	3	13522.174	1039.51999999999998		
12832.566	3292.514999999999412	5492.75	20	10740	53	13581.552	177	13581.552	809.2200000000000235	13581.552	6	13581.552	823.2200000000000235		
12864.322	3317.18499999999948	5568.215	21	10800	52	13590.355	173	13590.355	1086.282999999999898	13590.355	8	13590.355	1104.282999999999898		
12904.813	3345.019999999999515	5570.416	20	10860	51	13603.847	182	13603.847	411.8129999999999865	13603.847	5	13603.847	423.8129999999999865		
13136.309	3510.920999999999355	5638.816	21	10920	49	13614.626	185	13614.626	309.0749999999999307	13614.626	9	13614.626	329.0749999999999307		
13180.034	3514.460000000000027	5648.647	22	10980	47	13782.039	190	13782.039	166.1920000000000068	13782.039	5	13782.039	178.1920000000000066		
13195.723	3398.86999999999988	5663.338	21	11040	47	13832.735	189	13832.735	224.379999999999995	13832.735	8	13832.735	242.379999999999995		
13270.484	3402.126000000000192	5669.415	22	11100	50	13949.023	187	13949.023	418.8489999999999315	13949.023	3	13949.023	426.8489999999999315		
13285.551	3386.206999999999415	5699.952	23	11160	51	14055.953	194	14055.953	98.9300000000000064	14055.953	3	14055.953	106.9300000000000064		
13378.841	3444.672999999999757	5786.275	24	11220	52	14072.406	180	14072.406	1161.592999999999843	14072.406	2	14072.406	1167.592999999999843		
13522.174	3553.407999999999437	5793.723	23	11280	54	14119.161	188	14119.161	523.608999999999922	14119.161	6	14119.161	537.608999999999922		
13581.552	3609.832999999999617	5813.794	24	11340	53	14293.787	181	14293.787	1147.47800000000006	14293.787	4	14293.787	1157.47800000000006		
13590.355	3531.72099999999954	5839.04	25	11400	50	14366.506	195	14366.506	302.5529999999999962	14366.506	3	14366.506	310.5529999999999962		
13603.847	3495.179999999999367	5882.225	26	11460	51	14424.084	193	14424.084	573.3489999999999315	14424.084	8	14424.084	591.348999999999931		
13614.626	3378.065999999999795	5884.017	27	11520	52	14485.454	184	14485.454	1212.969999999999796	14485.454	0	14485.454	1214.969999999999796		
13782.039	3444.286000000000045	5909.744	26	11580	52	14503.897	200	14503.897	61.81300000000000215	14503.897	8	14503.897	79.81299999999998785		
