
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220305-16:46:43-7792)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220305-16:46:43-7792)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220305-16:46:43-7792)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220305-16:46:43-7792)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220305-16:46:43-7792)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220305-16:46:43-7792)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220305-16:46:43-7792)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220305-16:46:43-7792)	
874.302	0	874.302	0	1140	0	1157.137	21	1157.137	192.586000000000012	1157.137	2	1157.137	198.586000000000012	11400	14
879.548	0	879.548	0	1200	0	1167.04	19	1167.04	271.491999999999961	1167.04	7	1167.04	287.4919999999999607	12000	7
925.048	0	925.048	0	1260	0	1180.511	17	1180.511	329.0259999999999525	1180.511	5	1180.511	341.0259999999999525	12600	18
958.551	0	958.551	0	1320	0	1260.268	5	1260.268	978.235999999999872	1260.268	4	1260.268	988.235999999999872	13200	13
1072.151	0	1072.151	0	1380	0	1289.75	23	1289.75	136.2589999999999572	1289.75	1	1289.75	140.2589999999999571	13800	8
1149.491	0	1149.491	0	1440	0	1371.728	24	1371.728	159.5829999999999695	1371.728	2	1371.728	165.5829999999999695	14400	10
1206.145	0	1206.145	0	1500	0	1427.722	22	1427.722	353.571000000000025	1427.722	0	1427.722	355.571000000000025	15000	12
1283.049	0	1283.049	0	1560	0	1428.83	25	1428.83	137.7810000000000053	1428.83	3	1428.83	145.7810000000000053	15600	4
1306.45	0	1306.45	0	1620	0	1452.791	26	1452.791	142.3410000000000075	1452.791	1	1452.791	146.3410000000000075	16200	6
1370.254	0	1370.254	0	1680	0	1467.026	29	1467.026	53.1899999999999975	1467.026	5	1467.026	65.1899999999999975	16800	12
1385.801	0	1385.801	0	1740	0	1548.656	31	1548.656	36.81099999999999267	1548.656	0	1548.656	38.81099999999999267	17400	10
1401.836	0	1401.836	0	1800	0	1629.034	33	1629.034	49.253	1629.034	0	1629.034	51.253	18000	13
1422.7	0	1422.7	0	1860	0	1661.056	28	1661.056	269.254999999999995	1661.056	2	1661.056	275.254999999999995	18600	6
1509.845	0	1509.845	0	1920	0	1717.087	34	1717.087	119.8429999999999888	1717.087	3	1717.087	127.8429999999999888	19200	14
1543.963	0	1543.963	0	1980	0	1741.306	32	1741.306	193.3429999999999602	1741.306	1	1741.306	197.3429999999999602	19800	11
1577.781	0	1577.781	0	2040	0	1774.661	35	1774.661	163.377000000000009	1774.661	5	1774.661	175.377000000000009	20400	13
1589.244	0	1589.244	0	2100	0	1826.845	30	1826.845	390.1449999999999802	1826.845	6	1826.845	404.1449999999999802	21000	10
1599.284	0	1599.284	0	2160	0	1997.648	36	1997.648	363.073999999999954	1997.648	0	1997.648	365.073999999999954	21600	16
1632.574	0	1632.574	0	2220	0	2082.67	37	2082.67	313.7329999999999462	2082.67	1	2082.67	317.7329999999999462	22200	7
1764.937	0	1764.937	0	2280	0	2107.32	38	2107.32	202.0689999999999595	2107.32	2	2107.32	208.0689999999999595	22800	12
1899.251	0	1899.251	0	2340	0	2254.156	39	2254.156	179.7889999999999865	2254.156	0	2254.156	181.7889999999999863	23400	7
2072.367	0	2072.367	0	2400	0	2346.834	42	2346.834	158.6030000000000078	2346.834	3	2346.834	166.6030000000000078	24000	11
2114.177	0	2114.177	0	2460	0	2349.856	40	2349.856	231.6789999999999727	2349.856	1	2349.856	235.6789999999999727	24600	13
2172.859	0	2172.859	0	2520	0	2373.926	41	2373.926	195.0670000000000066	2373.926	2	2373.926	201.0670000000000066	25200	4
2180.231	0	2180.231	0	2580	0	2442.291	49	2442.291	60.8519999999999894	2442.291	3	2442.291	68.8520000000000036	25800	12
2201.85	0	2201.85	0	2640	0	2471.643	27	2471.643	1091.388999999999664	2471.643	4	2471.643	1101.388999999999664	26400	13
2224.751	0	2224.751	0	2700	0	2489.933	45	2489.933	194.200999999999964	2489.933	0	2489.933	196.200999999999964	27000	18
2293.732	0	2293.732	0	2760	0	2541.844	47	2541.844	205.8949999999999812	2541.844	8	2541.844	223.8949999999999808	27600	9
2311.029	0	2311.029	0	2820	0	2601.247	50	2601.247	187.3539999999999843	2601.247	2	2601.247	193.3539999999999843	28200	6
2317.949	0	2317.949	0	2880	0	2619.31	48	2619.31	257.774	2619.31	1	2619.31	261.774	28800	11
2357.536	0	2357.536	0	2940	0	2714.226	52	2714.226	109.7439999999999993	2714.226	3	2714.226	117.7439999999999992	29400	11
2373.439	0	2373.439	0	3000	0	2726.784	43	2726.784	512.9339999999999675	2726.784	5	2726.784	524.9339999999999675	30000	11
2407.893	0	2407.893	0	3060	0	2822.272	53	2822.272	166.351999999999975	2822.272	1	2822.272	170.351999999999975	30600	14
2491.442	0	2491.442	0	3120	0	2835.189	54	2835.189	130.0129999999999765	2835.189	2	2835.189	136.0129999999999765	31200	11
2596.482	0	2596.482	0	3180	0	2865.221	44	2865.221	626.470000000000025	2865.221	6	2865.221	640.470000000000025	31800	7
2651.92	0	2651.92	0	3240	0	2901.888	58	2901.888	104.8100000000000019	2901.888	8	2901.888	122.8100000000000018	32400	6
2699.176	0	2699.176	0	3300	0	2906.997	51	2906.997	413.5549999999999482	2906.997	0	2906.997	415.5549999999999482	33000	13
2724.359	0	2724.359	0	3360	0	3039.389	56	3039.389	304.4420000000000062	3039.389	4	3039.389	314.4420000000000062	33600	8
2724.947	0	2724.947	0	3420	0	3042.88	55	3042.88	310.520999999999957	3042.88	3	3042.88	318.520999999999957	34200	11
2746.702	0	2746.702	0	3480	0	3051.02	60	3051.02	104.9659999999999793	3051.02	0	3051.02	106.9659999999999793	34800	7
2779.078	0	2779.078	0	3540	0	3081.645	59	3081.645	176.4439999999999595	3081.645	1	3081.645	180.4439999999999595	35400	11
2901.201	0	2901.201	0	3600	0	3171.053	62	3171.053	105.6999999999999882	3171.053	0	3171.053	107.6999999999999882	36000	14
2944.054	0	2944.054	0	3660	0	3267.843	64	3267.843	76.27799999999999135	3267.843	0	3267.843	78.27799999999999135	36600	8
3010.449	0	3010.449	0	3720	0	3288.647	57	3288.647	529.9449999999999345	3288.647	5	3288.647	541.944999999999934	37200	10
3063.353	0	3063.353	0	3780	0	3337.424	63	3337.424	211.2369999999999657	3337.424	1	3337.424	215.2369999999999657	37800	11
3122.187	0	3122.187	0	3840	0	3374.086	46	3374.086	1047.056999999999786	3374.086	7	3374.086	1063.056999999999786	38400	12
3189.565	0	3189.565	0	3900	0	3410.642	66	3410.642	97.0250000000000054	3410.642	3	3410.642	105.0250000000000054	39000	8
3300.405	0	3300.405	0	3960	0	3416.041	67	3416.041	77.72700000000000355	3416.041	4	3416.041	87.72700000000000355	39600	4
3305.617	0	3305.617	0	4020	0	3481.888	61	3481.888	465.4389999999999615	3481.888	2	3481.888	471.4389999999999615	40200	7
3328.314	0	3328.314	0	4080	0	3523.099	69	3523.099	87.27299999999999575	3523.099	3	3523.099	95.2729999999999957	40800	11
3414.869	0	3414.869	0	4140	0	3558.646	71	3558.646	71.87299999999999015	3558.646	5	3558.646	83.87299999999999015	41400	18
3427.826	0	3427.826	0	4200	0	3652.797	68	3652.797	233.927999999999997	3652.797	1	3652.797	237.927999999999997	42000	10
3468.737	0	3468.737	0	4260	0	3780.667	76	3780.667	71.54800000000000155	3780.667	6	3780.667	85.54800000000000155	42600	8
3474.773	0	3474.773	0	4320	0	3803.246	77	3803.246	69.87299999999999015	3803.246	7	3803.246	85.87299999999999015	43200	9
3518.921	0	3518.921	0	4380	0	3857.184	79	3857.184	57.57500000000000265	3857.184	9	3857.184	77.5749999999999883		
3578.132	0	3578.132	0	4440	0	3864.583	65	3864.583	562.1779999999998825	3864.583	0	3864.583	564.1779999999998825		
3655.247	0	3655.247	0	4500	0	3893.511	75	3893.511	225.2880000000000101	3893.511	5	3893.511	237.28800000000001		
3656.223	0	3656.223	0	4560	0	3905.839	74	3905.839	246.5919999999999837	3905.839	1	3905.839	250.5919999999999837		
3695.119	0	3695.119	0	4620	0	4025.37	82	4025.37	89.13200000000000465	4025.37	1	4025.37	93.1320000000000046		
3717.373	0	3717.373	0	4680	0	4028.498	70	4028.498	549.760999999999965	4028.498	4	4028.498	559.760999999999965		
3759.833	0	3759.833	0	4740	0	4093.236	78	4093.236	315.4030000000000187	4093.236	8	4093.236	333.4030000000000187		
3779.609	0	3779.609	0	4800	0	4127.225	81	4127.225	223.9909999999999847	4127.225	6	4127.225	237.9909999999999845		
3866.203	0	3866.203	0	4860	0	4158.283	72	4158.283	633.3619999999998505	4158.283	2	4158.283	639.3619999999998505		
3889.234	0	3889.234	0	4920	0	4180.817	80	4180.817	312.6139999999999175	4180.817	0	4180.817	314.6139999999999175		
3932.238	0	3932.238	0	4980	0	4291.732	86	4291.732	40.69700000000000257	4291.732	0	4291.732	42.69700000000000257		
4076.561	0	4076.561	0	5040	0	4398.811	87	4398.811	117.2419999999999897	4398.811	2	4398.811	123.2419999999999897		
4106.116	0	4106.116	0	5100	0	4446.792	91	4446.792	30.99399999999999962	4446.792	8	4446.792	48.99399999999999955		
4133.185	0	4133.185	0	5160	0	4459.391	88	4459.391	151.873999999999966	4459.391	0	4459.391	153.873999999999966		
4249.035	0	4249.035	0	5220	0	4473.429	85	4473.429	328.244000000000027	4473.429	5	4473.429	340.244000000000027		
4275.569	0	4275.569	0	5280	0	4588.454	84	4588.454	472.337999999999963	4588.454	4	4588.454	482.337999999999963		
4305.517	0	4305.517	0	5340	0	4591.251	90	4591.251	225.2520000000000087	4591.251	7	4591.251	241.2520000000000087		
4321.3	0	4321.3	0	5400	0	4658.254	89	4658.254	322.95399999999995	4658.254	6	4658.254	336.95399999999995		
4349.999	0	4349.999	0	5460	0	4732.649	83	4732.649	652.087999999999963	4732.649	1	4732.649	656.087999999999963		
4397.798	0	4397.798	0	5520	0	4794.806	93	4794.806	44.25	4794.806	1	4794.806	48.25		
4720.161	0	4720.161	0	5580	0	4852.081	94	4852.081	40.5549999999999925	4852.081	1	4852.081	44.5549999999999924		
4746.556	0	4746.556	0	5640	0	4855.857	73	4855.857	1269.724999999999903	4855.857	3	4855.857	1277.724999999999903		
4807.526	0	4807.526	0	5700	0	5046.056	97	5046.056	96.1349999999999906	5046.056	3	5046.056	104.1349999999999906		
4861.489	0	4861.489	0	5760	0	5071.913	100	5071.913	37.16799999999999202	5071.913	6	5071.913	51.16799999999999195		
4932.09	0	4932.09	0	5820	0	5097.23	92	5097.23	375.0689999999999582	5097.23	0	5097.23	377.0689999999999582		
4941.921	0	4941.921	0	5880	0	5103.673	98	5103.673	130.98399999999998	5103.673	4	5103.673	140.9839999999999798		
4962.689	0	4962.689	0	5940	0	5207.967	99	5207.967	202.7409999999999847	5207.967	5	5207.967	214.7409999999999847		
4993.226	0	4993.226	0	6000	0	5313.382	96	5313.382	375.291999999999915	5313.382	2	5313.382	381.291999999999915		
5020.745	0	5020.745	0	6060	0	5337.84	105	5337.84	81.5139999999999813	5337.84	6	5337.84	95.5139999999999813		
5144.797	0	5144.797	0	6120	0	5341.965	102	5341.965	123.2589999999999857	5341.965	3	5341.965	131.2589999999999572		
5210.706	0	5210.706	0	6180	0	5369.531	101	5369.531	222.7339999999999796	5369.531	0	5369.531	224.7339999999999796		
5217.423	0	5217.423	0	6240	0	5394.653	95	5394.653	529.163999999999986	5394.653	1	5394.653	533.163999999999986		
5233.909	0	5233.909	0	6300	0	5405.414	103	5405.414	177.9909999999999847	5405.414	4	5405.414	187.9909999999999847		
5242.326	0	5242.326	0	6360	0	5487.443	106	5487.443	113.4489999999999834	5487.443	0	5487.443	115.4489999999999833		
5371.994	0	5371.994	0	6420	0	5535.93	104	5535.93	290.020999999999957	5535.93	5	5535.93	302.020999999999957		
5484.44	0	5484.44	0	6480	0	5761.542	108	5761.542	226.755999999999971	5761.542	0	5761.542	228.755999999999971		
5532.786	0	5532.786	0	6540	0	5775.849	109	5775.849	121.427999999999997	5775.849	2	5775.849	127.427999999999997		
5648.421	0	5648.421	0	6600	0	5830.583	111	5830.583	75.031999999999982	5830.583	4	5830.583	85.031999999999982		
5677.573	0	5677.573	0	6660	0	5927.244	107	5927.244	438.803999999999972	5927.244	1	5927.244	442.8039999999999717		
5745.551	0	5745.551	0	6720	0	5933.698	112	5933.698	159.9049999999999722	5933.698	0	5933.698	161.9049999999999722		
5771.793	0	5771.793	0	6780	0	5944.13	113	5944.13	44.57899999999999337	5944.13	2	5944.13	50.57899999999999335		
5893.551	0	5893.551	0	6840	0	6113.048	110	6113.048	427.4750000000000217	6113.048	3	6113.048	435.4750000000000217		
5999.556	0	5999.556	0	6900	0	6224.465	114	6224.465	222.908999999999991	6224.465	0	6224.465	224.908999999999991		
6024.366	0	6024.366	0	6960	0	6235.099	115	6235.099	206.7330000000000032	6235.099	1	6235.099	210.7330000000000032		
6063.424	0	6063.424	0	7020	0	6242.044	117	6242.044	118.7769999999999863	6242.044	3	6242.044	126.7769999999999863		
6115.267	0	6115.267	0	7080	0	6307.986	116	6307.986	238.562000000000011	6307.986	2	6307.986	244.562000000000011		
6159.497	0	6159.497	0	7140	0	6446.223	120	6446.223	133.1080000000000036	6446.223	0	6446.223	135.1080000000000036		
6159.659	0	6159.659	0	7200	0	6457.311	119	6457.311	285.6519999999999285	6457.311	5	6457.311	297.6519999999999282		
6311.115	0	6311.115	0	7260	0	6567.605	121	6567.605	113.0409999999999965	6567.605	0	6567.605	115.0409999999999965		
6452.564	0	6452.564	0	7320	0	6628.879	123	6628.879	109.6159999999999851	6628.879	2	6628.879	115.615999999999985		
6466.528	0	6466.528	0	7380	0	6643.596	122	6643.596	173.0679999999999828	6643.596	1	6643.596	177.0679999999999828		
6513.263	0	6513.263	0	7440	0	6679.494	124	6679.494	114.1919999999999782	6679.494	3	6679.494	122.1919999999999782		
6557.302	0	6557.302	0	7500	0	6927.557	125	6927.557	228.9420000000000066	6927.557	0	6927.557	230.9420000000000065		
6696.615	0	6696.615	0	7560	0	7170.189	127	7170.189	204.9649999999999741	7170.189	1	7170.189	208.9649999999999741		
6943.357	0	6943.357	0	7620	0	7174.782	126	7174.782	229.4250000000000106	7174.782	0	7174.782	231.4250000000000105		
6961.224	0	6961.224	0	7680	0	7176.723	128	7176.723	134.1429999999999718	7176.723	2	7176.723	140.1429999999999718		
7036.58	0	7036.58	0	7740	0	7267.99	118	7267.99	1098.492999999999935	7267.99	4	7267.99	1108.492999999999934		
7135.274	0	7135.274	0	7800	0	7386.207	133	7386.207	133.1719999999999681	7386.207	2	7386.207	139.1719999999999681		
7165.363	0	7165.363	0	7860	0	7488.47	129	7488.47	345.1960000000000252	7488.47	3	7488.47	353.196000000000025		
7225.47	0	7225.47	0	7920	0	7585.747	135	7585.747	31.28799999999999657	7585.747	2	7585.747	37.28799999999999655		
7236.008	0	7236.008	0	7980	0	7702.844	130	7702.844	525.480999999999994	7702.844	5	7702.844	537.4809999999999925		
7247.035	0	7247.035	0	8040	0	7704.143	139	7704.143	83.3769999999999808	7704.143	7	7704.143	99.3769999999999808		
7302.117	0	7302.117	0	8100	0	7745.242	137	7745.242	173.758999999999957	7745.242	6	7745.242	187.7589999999999566		
7548.459	0	7548.459	0	8160	0	7752.145	132	7752.145	512.136999999999942	7752.145	1	7752.145	516.136999999999942		
7553.421	0	7553.421	0	8220	0	7762.088	134	7762.088	449.971000000000002	7762.088	4	7762.088	459.971000000000002		
7557.483	0	7557.483	0	8280	0	7817.488	138	7817.488	220.4519999999999971	7817.488	2	7817.488	226.4519999999999971		
7591.036	0	7591.036	0	8340	0	7832.666	143	7832.666	43.85199999999998945	7832.666	4	7832.666	53.85199999999998945		
7604.766	0	7604.766	0	8400	0	7858.571	140	7858.571	96.4429999999999832	7858.571	5	7858.571	108.4429999999999832		
7750.128	0	7750.128	0	8460	0	7933.608	144	7933.608	46.78799999999999655	7933.608	2	7933.608	52.78799999999999655		
7756.006	0	7756.006	0	8520	0	8003.679	142	8003.679	231.9970000000000135	8003.679	6	8003.679	245.9970000000000135		
7757.682	0	7757.682	0	8580	0	8111.635	145	8111.635	184.1309999999999712	8111.635	4	8111.635	194.1309999999999712		
7778.814	0	7778.814	0	8640	0	8114.592	136	8114.592	553.1710000000000475	8114.592	3	8114.592	561.1710000000000475		
7880.82	0	7880.82	0	8700	0	8195.711	147	8195.711	100.9209999999999919	8195.711	5	8195.711	112.9209999999999919		
7917.504	0	7917.504	0	8760	0	8208.459	146	8208.459	200.9250000000000108	8208.459	2	8208.459	206.9250000000000108		
8001.534	0	8001.534	0	8820	0	8271.446	149	8271.446	145.3149999999999975	8271.446	3	8271.446	153.3149999999999975		
8082.79	0	8082.79	0	8880	0	8308.741	131	8308.741	1081.270999999999728	8308.741	0	8308.741	1083.270999999999728		
8085.778	0	8085.778	0	8940	0	8420.086	141	8420.086	660.079999999999925	8420.086	1	8420.086	664.079999999999925		
8118.131	0	8118.131	0	9000	0	8425.677	152	8425.677	117.8309999999999883	8425.677	2	8425.677	123.8309999999999883		
8192.135	0	8192.135	0	9060	0	8554.321	154	8554.321	154.6809999999999827	8554.321	3	8554.321	162.6809999999999827		
8203.022	0	8203.022	0	9120	0	8568.465	148	8568.465	468.68700000000001	8568.465	6	8568.465	482.68700000000001		
8301.846	0	8301.846	0	9180	0	8596.617	150	8596.617	394.4819999999999695	8596.617	4	8596.617	404.4819999999999695		
8322.103	0	8322.103	0	9240	0	8644.914	151	8644.914	429.8919999999999377	8644.914	5	8644.914	441.8919999999999375		
8391.64	0	8391.64	0	9300	0	8652.049	155	8652.049	190.7450000000000038	8652.049	1	8652.049	194.7450000000000038		
8457.304	0	8457.304	0	9360	0	8690.541	157	8690.541	197.4950000000000038	8690.541	7	8690.541	213.4950000000000038		
8464.39	0	8464.39	0	9420	0	8714.585	158	8714.585	153.9439999999999595	8714.585	8	8714.585	171.9439999999999595		
8477.046	0	8477.046	0	9480	0	8780.1	162	8780.1	104.1899999999999975	8780.1	5	8780.1	116.1899999999999975		
8542.641	0	8542.641	0	9540	0	8790.538	159	8790.538	168.3919999999999952	8790.538	3	8790.538	176.3919999999999952		
8614.146	0	8614.146	0	9600	0	8895.09	161	8895.09	230.1329999999999806	8895.09	1	8895.09	234.1329999999999805		
8648.97	0	8648.97	0	9660	0	8911.711	160	8911.711	252.7409999999999845	8911.711	4	8911.711	262.7409999999999845		
8660.957	0	8660.957	0	9720	0	9004.556	163	9004.556	239.730999999999994	9004.556	6	9004.556	253.730999999999994		
8663.91	0	8663.91	0	9780	0	9012.672	164	9012.672	240.5229999999999667	9012.672	7	9012.672	256.5230000000000237		
8750.825	0	8750.825	0	9840	0	9025.505	156	9025.505	555.1150000000000065	9025.505	2	9025.505	561.1150000000000065		
8756.149	0	8756.149	0	9900	0	9077.815	165	9077.815	185.7729999999999668	9077.815	3	9077.815	193.7729999999999668		
8884.042	0	8884.042	0	9960	0	9090.899	167	9090.899	70.9989999999999949	9090.899	4	9090.899	80.99899999999999485		
8985.235	0	8985.235	0	10020	0	9167.908	169	9167.908	129.2219999999999796	9167.908	6	9167.908	143.2219999999999793		
9009.9	0	9009.9	0	10080	0	9268.021	168	9268.021	234.831999999999993	9268.021	5	9268.021	246.831999999999993		
9021.189	0	9021.189	0	10140	0	9283.468	170	9283.468	169.4319999999999587	9283.468	2	9283.468	175.4319999999999587		
9024.686	0	9024.686	0	10200	0	9291.879	172	9291.879	85.32200000000000235	9291.879	4	9291.879	95.3220000000000023		
9108.036	0	9108.036	0	10260	0	9532.051	153	9532.051	1207.947999999999862	9532.051	0	9532.051	1209.947999999999862		
9191.61	0	9191.61	0	10320	0	9539.626	173	9539.626	259.977999999999951	9539.626	6	9539.626	273.977999999999951		
9196.557	0	9196.557	0	10380	0	9589.186	175	9589.186	65.756	9589.186	4	9589.186	75.756		
9265.648	0	9265.648	0	10440	0	9593.091	177	9593.091	50.42099999999999205	9593.091	7	9593.091	66.420999999999992		
9369.039	0	9369.039	0	10500	0	9649.289	166	9649.289	660.0539999999998565	9649.289	1	9649.289	664.0539999999998565		
9513.43	0	9513.43	0	10560	0	9700.432	171	9700.432	500.8220000000000005	9700.432	3	9700.432	508.8220000000000005		
9521.691	0	9521.691	0	10620	0	9712.312	178	9712.312	162.5229999999999671	9712.312	8	9712.312	180.5229999999999668		
9526.67	0	9526.67	0	10680	0	9778.458	180	9778.458	166.21999999999997	9778.458	4	9778.458	176.2199999999999696		
9531.789	0	9531.789	0	10740	0	9801.899	179	9801.899	228.2479999999999895	9801.899	0	9801.899	230.2479999999999895		
9571.651	0	9571.651	0	10800	0	9812.213	181	9812.213	83.9749999999999939	9812.213	1	9812.213	87.9749999999999939		
9602.238	0	9602.238	0	10860	0	9851.498	176	9851.498	317.807000000000015	9851.498	5	9851.498	329.807000000000015		
9724.238	0	9724.238	0	10920	0	9928.137	183	9928.137	141.1639999999999867	9928.137	6	9928.137	155.1639999999999866		
9732.061	0	9732.061	0	10980	0	9934.38	182	9934.38	194.3189999999999595	9934.38	3	9934.38	202.3189999999999595		
9772.973	0	9772.973	0	11040	0	10025.018	174	10025.018	649.979000000000039	10025.018	2	10025.018	655.979000000000039		
9873.138	0	9873.138	0	11100	0	10199.527	187	10199.527	179.0809999999999596	10199.527	4	10199.527	189.0809999999999596		
9911.003	0	9911.003	0	11160	0	10240.492	186	10240.492	222.4929999999999945	10240.492	3	10240.492	230.4929999999999945		
10009.999	0	10009.999	0	11220	0	10310.174	188	10310.174	229.783999999999991	10310.174	2	10310.174	235.783999999999991		
10010.446	0	10010.446	0	11280	0	10386.748	185	10386.748	471.745000000000003	10386.748	1	10386.748	475.745000000000003		
10074.39	0	10074.39	0	11340	0	10399.547	190	10399.547	103.5600000000000019	10399.547	3	10399.547	111.5600000000000019		
10235.625	0	10235.625	0	11400	0	10407.985	189	10407.985	162.3600000000000131	10407.985	4	10407.985	172.3600000000000131		
10287.987	0	10287.987	0	11460	0	10458.171	191	10458.171	144.3360000000000121	10458.171	5	10458.171	156.3360000000000121		
10301.835	0	10301.835	0	11520	0	10517.785	184	10517.785	642.6469999999999315	10517.785	0	10517.785	644.6469999999999315		
10322.234	0	10322.234	0	11580	0	10639.89	192	10639.89	311.655999999999948	10639.89	2	10639.89	317.655999999999948		
10398.133	0	10398.133	0	11640	0	10656.946	195	10656.946	180.8009999999999871	10656.946	4	10656.946	190.8009999999999871		
10464.36	0	10464.36	0	11700	0	10664.304	198	10664.304	61.15899999999999155	10664.304	6	10664.304	75.1589999999999914		
10466.145	0	10466.145	0	11760	0	10683.17	197	10683.17	149.2139999999999981	10683.17	5	10683.17	161.2139999999999981		
10519.992	0	10519.992	0	11820	0	10744.839	194	10744.839	272.4789999999999272	10744.839	3	10744.839	280.4789999999999272		
10521.956	0	10521.956	0	11880	0	10758.998	200	10758.998	52.768999999999991	10758.998	2	10758.998	58.768999999999991		
10589.145	0	10589.145	0	11940	0	10861.441	193	10861.441	459.307999999999992	10861.441	1	10861.441	463.307999999999992		
10627.568	0	10627.568	0	12000	0	10879.744	196	10879.744	357.7519999999999515	10879.744	0	10879.744	359.7519999999999515		
10700.229	0	10700.229	0	12060	0	10997.992	201	10997.992	242.825999999999964	10997.992	3	10997.992	250.825999999999964		
10747.166	0	10747.166	0	12120	0	11026.325	204	11026.325	201.8499999999999652	11026.325	2	11026.325	207.8499999999999652		
10751.313	0	10751.313	0	12180	0	11130.746	203	11130.746	363.8399999999999165	11130.746	5	11130.746	375.8399999999999165		
10754.906	0	10754.906	0	12240	0	11144.555	209	11144.555	80.4449999999999929	11144.555	2	11144.555	86.4449999999999929		
10818.475	0	10818.475	0	12300	0	11154.686	206	11154.686	193.0199999999999812	11154.686	1	11154.686	197.0199999999999812		
10906.499	0	10906.499	0	12360	0	11221.983	211	11221.983	117.4019999999999863	11221.983	9	11221.983	137.4019999999999863		
10957.666	0	10957.666	0	12420	0	11267.904	207	11267.904	289.740000000000008	11267.904	6	11267.904	303.740000000000008		
10964.164	0	10964.164	0	12480	0	11274.643	210	11274.643	205.512	11274.643	3	11274.643	213.512		
10985.905	0	10985.905	0	12540	0	11292.756	214	11292.756	43.27599999999999607	11292.756	5	11292.756	55.275999999999996		
11058.11	0	11058.11	0	12600	0	11375.445	213	11375.445	157.2709999999999575	11375.445	2	11375.445	163.2709999999999575		
11061.131	0	11061.131	0	12660	0	11480.137	216	11480.137	123.0250000000000052	11480.137	5	11480.137	135.0249999999999766		
11084.581	0	11084.581	0	12720	0	11482.978	199	11482.978	839.409999999999853	11482.978	7	11482.978	855.409999999999853		
11178.88	0	11178.88	0	12780	0	11546.182	205	11546.182	637.6829999999999905	11546.182	0	11546.182	639.6829999999999905		
11212.174	0	11212.174	0	12840	0	11585.373	212	11585.373	402.4929999999999367	11585.373	1	11585.373	406.4929999999999367		
