
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-22:53:48-12704)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-22:53:48-12704)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-22:53:48-12704)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-22:53:48-12704)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-22:53:48-12704)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-22:53:48-12704)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-22:53:48-12704)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-22:53:48-12704)	
1090.529	386.512999999999919	536.89	3	1080	9	1375.604	17	1375.604	279.0749999999999307	1375.604	2	1375.604	285.0749999999999307	10800	10
1199.303	461.7839999999999905	551.295	4	1140	8	1602.339	19	1602.339	252.3549999999999602	1602.339	1	1602.339	256.3550000000000175	11400	7
1345.984	548.0919999999998695	579.404	3	1200	7	1637.011	18	1637.011	435.7079999999999687	1637.011	0	1637.011	437.7079999999999687	12000	14
1375.604	556.500999999999974	581.749	4	1260	7	1651.905	20	1651.905	270.30099999999993	1651.905	2	1651.905	276.3009999999999297	12600	13
1602.339	705.895999999999955	631.142	3	1320	10	1803.999	22	1803.999	164.9879999999999988	1803.999	0	1803.999	166.9879999999999988	13200	8
1637.011	708.1720000000000225	641.695	4	1380	10	1815.007	23	1815.007	157.101999999999975	1815.007	2	1815.007	163.101999999999975	13800	7
1651.905	699.664999999999961	653.27	5	1440	11	2130.39	21	2130.39	524.0509999999999295	2130.39	1	2130.39	528.0509999999999295	14400	9
1803.999	823.673999999999976	658.516	6	1500	11	2173.086	25	2173.086	352.0789999999999495	2173.086	2	2173.086	358.0789999999999495	15000	8
1815.007	819.134999999999988	704.016	7	1560	12	2331.612	26	2331.612	197.2219999999999791	2331.612	1	2331.612	201.2219999999999791	15600	6
2130.39	869.171000000000045	737.519	8	1620	11	2368.907	27	2368.907	189.8209999999999688	2368.907	2	2368.907	195.8209999999999688	16200	14
2173.086	878.048999999999976	777.871	7	1680	10	2408.153	24	2408.153	602.1539999999999935	2408.153	0	2408.153	604.1539999999999935	16800	9
2331.612	1025.112000000000076	790.037	6	1740	13	2483.259	28	2483.259	147.6469999999999907	2483.259	1	2483.259	151.6469999999999907	17400	9
2368.907	1021.57099999999991	797.892	7	1800	15	2567.18	29	2567.18	192.2729999999999668	2567.18	2	2567.18	198.2729999999999668	18000	7
2408.153	1050.77700000000004	799.052	6	1860	14	2619.135	30	2619.135	208.9819999999999702	2619.135	0	2619.135	210.9819999999999702	18600	11
2483.259	1092.592999999999844	819.103	7	1920	15	2691.564	31	2691.564	204.3050000000000058	2691.564	1	2691.564	208.3050000000000058	19200	14
2567.18	1044.150999999999837	896.443	8	1980	17	2786.096	33	2786.096	164.9610000000000121	2786.096	0	2786.096	166.9610000000000121	19800	12
2619.135	961.791999999999913	904.69	7	2040	17	2817.338	32	2817.338	244.1579999999999577	2817.338	2	2817.338	250.1579999999999577	20400	17
2691.564	991.203999999999946	928.839	8	2100	17	2896.565	34	2896.565	201.0009999999999757	2896.565	1	2896.565	205.0009999999999757	21000	16
2786.096	1078.364000000000029	949.956	7	2160	16	3037.438	35	3037.438	249.3419999999999837	3037.438	0	3037.438	251.3419999999999837	21600	12
2817.338	1087.987000000000076	952.24	8	2220	15	3189.465	36	3189.465	366.1269999999999515	3189.465	2	3189.465	372.1269999999999515	22200	4
2896.565	1144.313000000000098	980.325	9	2280	16	3388.524	38	3388.524	349.0860000000000115	3388.524	0	3388.524	351.0860000000000115	22800	13
3037.438	1243.918999999999863	995.872	10	2340	17	3394.054	37	3394.054	493.488999999999917	3394.054	1	3394.054	497.488999999999917	23400	10
3189.465	1363.79500000000007	1054.366	9	2400	17	3420.809	39	3420.809	225.3439999999999932	3420.809	2	3420.809	231.3439999999999932	24000	7
3388.524	1493.873000000000043	1090.529	8	2460	16	3577.752	41	3577.752	179.6979999999999785	3577.752	1	3577.752	183.6979999999999783	24600	10
3394.054	1459.815999999999797	1199.303	7	2520	19	3617.121	42	3617.121	190.3120000000000112	3617.121	2	3617.121	196.3120000000000112	25200	6
3420.809	1445.520999999999726	1261.219	8	2580	19	3808.167	44	3808.167	185.0459999999999915	3808.167	2	3808.167	191.0459999999999915	25800	12
3577.752	1348.199999999999813	1295.037	9	2640	18	4048.456	43	4048.456	466.703999999999949	4048.456	1	4048.456	470.703999999999949	26400	7
3617.121	1304.01999999999998	1306.5	10	2700	18	4116.256	45	4116.256	302.0889999999999412	4116.256	2	4116.256	308.0889999999999412	27000	12
3808.167	1487.35300000000006	1345.984	9	2760	19	4273.031	46	4273.031	220.5749999999999877	4273.031	1	4273.031	224.5749999999999877	27600	7
4048.456	1688.302999999999878	1347.336	10	2820	17	4318.397	47	4318.397	196.1409999999999618	4318.397	2	4318.397	202.1409999999999618	28200	12
4116.256	1651.063000000000096	1357.376	11	2880	18	4422.442	48	4422.442	145.4110000000000008	4422.442	1	4422.442	149.4110000000000008	28800	14
4273.031	1807.25	1375.604	10	2940	20	4587.746	49	4587.746	263.348999999999932	4587.746	2	4587.746	269.348999999999932	29400	11
4318.397	1830.860999999999871	1390.666	11	3000	24	4607.887	40	4607.887	1217.362999999999826	4607.887	0	4607.887	1219.362999999999826	30000	8
4422.442	1909.902999999999785	1523.029	12	3060	24	4710.301	50	4710.301	283.8589999999999222	4710.301	1	4710.301	287.8589999999999222	30600	11
4587.746	2042.830999999999668	1602.339	11	3120	25	4831.64	51	4831.64	237.8940000000000047	4831.64	2	4831.64	243.8940000000000047	31200	7
4607.887	1940.8489999999997	1637.011	10	3180	26	4867.473	52	4867.473	257.5860000000000115	4867.473	0	4867.473	259.5860000000000115	31800	12
4710.301	1976.867999999999932	1651.905	9	3240	25	4966.808	53	4966.808	252.507000000000004	4966.808	1	4966.808	256.5069999999999472	32400	10
4831.64	1989.346999999999745	1657.343	10	3300	26	5054.469	54	5054.469	216.829000000000007	5054.469	2	5054.469	222.829000000000007	33000	11
4867.473	1957.801999999999675	1700.36	11	3360	26	5230.402	55	5230.402	360.9289999999999725	5230.402	0	5230.402	362.9289999999999725	33600	7
4966.808	2045.56799999999975	1707.732	12	3420	25	5247.045	57	5247.045	186.575999999999964	5247.045	2	5247.045	192.575999999999964	34200	11
5054.469	2128.01699999999982	1729.351	13	3480	24	5395.895	56	5395.895	425.086999999999988	5395.895	1	5395.895	429.086999999999988	34800	11
5230.402	2281.252999999999691	1752.252	14	3540	27	5424.275	58	5424.275	191.8729999999999895	5424.275	0	5424.275	193.8729999999999895	35400	6
5247.045	2281.139999999999413	1793.519	15	3600	28	5606.512	60	5606.512	206.616999999999961	5606.512	1	5606.512	210.616999999999961	36000	9
5395.895	2418.057999999999982	1803.999	14	3660	28	5704.518	59	5704.518	451.472999999999955	5704.518	2	5704.518	457.472999999999955	36600	12
5424.275	2433.48099999999976	1815.007	13	3720	28	5785.811	61	5785.811	359.5359999999999437	5785.811	0	5785.811	361.5359999999999437	37200	10
5606.512	2574.80699999999978	1825.67	14	3780	29	5859.384	62	5859.384	248.8720000000000135	5859.384	1	5859.384	252.8720000000000135	37800	6
5704.518	2621.83100000000012	1894.651	15	3840	28	5881.167	63	5881.167	170.6490000000000003	5881.167	2	5881.167	176.6490000000000001	38400	10
5785.811	2658.975999999999652	1934.238	16	3900	30	5997.418	65	5997.418	134.0339999999999913	5997.418	1	5997.418	138.0339999999999912	39000	10
5859.384	2602.608999999999457	1975.288	17	3960	31	6010.291	64	6010.291	222.4799999999999603	6010.291	0	6010.291	224.4799999999999603	39600	7
5881.167	2473.55199999999967	2130.39	16	4020	31	6044.483	66	6044.483	157.3159999999999735	6044.483	2	6044.483	163.3159999999999735	40200	12
5997.418	2512.688000000000092	2173.086	15	4080	30	6193.133	67	6193.133	191.7149999999999741	6193.133	1	6193.133	195.7149999999999741	40800	13
6010.291	2483.100999999999652	2229.552	16	4140	30	6254.688	68	6254.688	242.3969999999999905	6254.688	0	6254.688	244.3969999999999905	41400	8
6044.483	2506.905999999999945	2313.101	17	4200	32	6426.209	71	6426.209	169.5209999999999575	6426.209	0	6426.209	171.5209999999999575	42000	8
6193.133	2635.779999999999735	2320.814	18	4260	34	6444.512	69	6444.512	394.0289999999999952	6444.512	2	6444.512	400.0289999999999952	42600	8
6254.688	2687.36700000000018	2331.612	17	4320	34	6447.858	70	6447.858	250.7249999999999652	6447.858	1	6447.858	254.7249999999999652	43200	12
6426.209	2772.293999999999857	2360.153	18	4380	35	6668.462	73	6668.462	217.9499999999999877	6668.462	2	6668.462	223.9499999999999877		
6444.512	2719.943000000000202	2368.907	17	4440	34	6869.485	72	6869.485	441.275999999999952	6869.485	0	6869.485	443.275999999999952		
6447.858	2578.965999999999427	2408.153	16	4500	34	7124.34	74	7124.34	672.4819999999999685	7124.34	1	7124.34	676.4819999999999685		
6668.462	2770.014999999999412	2465.193	17	4560	34	7250.184	75	7250.184	575.721999999999978	7250.184	2	7250.184	581.721999999999978		
6869.485	2943.96900000000004	2465.781	18	4620	32	7283.371	76	7283.371	411.8859999999999657	7283.371	0	7283.371	413.8859999999999657		
7124.34	3043.301999999999667	2483.259	17	4680	33	7329.571	77	7329.571	201.230999999999994	7329.571	1	7329.571	205.230999999999994		
7250.184	3053.295999999999355	2487.536	18	4740	32	7489.916	78	7489.916	233.73199999999997	7489.916	2	7489.916	239.73199999999997		
7283.371	3083.809000000000187	2512.539	19	4800	33	7548.52	79	7548.52	263.149	7548.52	0	7548.52	265.149		
7329.571	3114.22599999999965	2544.915	20	4860	33	7787.596	80	7787.596	454.0249999999999752	7787.596	1	7787.596	458.0249999999999752		
7489.916	3252.760000000000207	2567.18	19	4920	33	7833.163	81	7833.163	337.2469999999999562	7833.163	2	7833.163	343.2469999999999562		
7548.52	3282.664999999999952	2619.135	18	4980	34	7866.6	82	7866.6	316.0799999999999265	7866.6	0	7866.6	318.0799999999999265		
7787.596	3491.273000000000127	2667.038	19	5040	36	7929.952	83	7929.952	138.3559999999999941	7929.952	1	7929.952	142.3559999999999941		
7833.163	3489.041000000000157	2691.564	18	5100	36	7982.937	85	7982.937	114.3369999999999887	7982.937	0	7982.937	116.3369999999999887		
7866.6	3200.114999999999767	2733.433	19	5160	36	8072.548	84	8072.548	233.38499999999999	8072.548	2	8072.548	239.38499999999999		
7929.952	3138.675999999999465	2786.096	18	5220	37	8113.526	86	8113.526	179.5740000000000116	8113.526	1	8113.526	183.5740000000000116		
7982.937	3161.123999999999782	2817.338	17	5280	37	8258.53	87	8258.53	273.59299999999996	8258.53	0	8258.53	275.5929999999999597		
8072.548	3164.41199999999934	2842.293	18	5340	37	8283.121	89	8283.121	165.59499999999997	8283.121	1	8283.121	169.59499999999997		
8113.526	3162.20499999999992	2896.565	17	5400	37	8445.236	88	8445.236	366.6879999999999865	8445.236	2	8445.236	372.6879999999999865		
8258.53	3305.416999999999452	2909.671	18	5460	38	8468.98	90	8468.98	208.4499999999999877	8468.98	0	8468.98	210.4499999999999877		
8283.121	3264.09900000000015	2921.24	19	5520	38	8633.249	91	8633.249	346.127999999999928	8633.249	1	8633.249	350.127999999999928		
8445.236	3409.728000000000052	2926.452	20	5580	40	8722.366	92	8722.366	271.129999999999995	8722.366	2	8722.366	277.129999999999995		
8468.98	3425.054999999999367	2949.149	21	5640	40	8886.395	93	8886.395	415.4149999999999625	8886.395	0	8886.395	417.4149999999999625		
8633.249	3459.65599999999994	2965.905	22	5700	41	8945.378	94	8945.378	308.129000000000018	8945.378	1	8945.378	312.129000000000018		
8722.366	3483.768000000000017	2977.837	23	5760	41	9138.468	96	9138.468	250.0729999999999782	9138.468	0	9138.468	252.0729999999999782		
8886.395	3634.917999999999655	2990.794	24	5820	41	9179.168	97	9179.168	229.7899999999999627	9179.168	1	9179.168	233.7899999999999627		
8945.378	3581.45499999999992	3031.705	25	5880	42	9284.587	95	9284.587	556.221000000000002	9284.587	2	9284.587	562.221000000000002		
9138.468	3725.355999999999755	3037.438	24	5940	41	9341.19	99	9341.19	158.0219999999999907	9341.19	1	9341.19	162.0219999999999907		
9179.168	3736.90399999999953	3082.687	25	6000	42	9356.417	98	9356.417	215.9490000000000112	9356.417	0	9356.417	217.9490000000000112		
9284.587	3742.953999999999707	3126.835	26	6060	41	9518.049	102	9518.049	159.6320000000000045	9518.049	0	9518.049	161.6320000000000045		
9341.19	3788.298999999999962	3189.465	25	6120	41	9607.133	101	9607.133	261.9429999999999827	9607.133	1	9607.133	265.9429999999999827		
9356.417	3771.05000000000017	3256.775	26	6180	41	9686.996	103	9686.996	166.947000000000002	9686.996	0	9686.996	168.947000000000002		
9518.049	3826.676999999999665	3388.524	25	6240	42	9713.45	100	9713.45	422.8629999999999415	9713.45	2	9713.45	428.8629999999999415		
9607.133	3876.702999999999507	3394.054	24	6300	42	9864.959	104	9864.959	253.825999999999964	9864.959	1	9864.959	257.826000000000021		
9686.996	3908.338999999999937	3407.615	25	6360	44	9966.178	106	9966.178	246.7280000000000077	9966.178	2	9966.178	252.7280000000000077		
9713.45	3882.652999999999327	3420.809	24	6420	45	10025.311	107	10025.311	156.351999999999975	10025.311	1	10025.311	160.351999999999975		
9864.959	4034	3484.73	25	6480	42	10066.256	105	10066.256	377.25999999999999	10066.256	0	10066.256	379.25999999999999		
9966.178	3983.762999999999912	3527.19	26	6540	44	10310.002	108	10310.002	337.823999999999954	10310.002	2	10310.002	343.823999999999954		
10025.311	4028.93199999999977	3537.577	27	6600	44	10352.128	109	10352.128	322.8170000000000062	10352.128	1	10352.128	326.8170000000000062		
10066.256	4023.141999999999815	3557.353	28	6660	44	10496.702	112	10496.702	140.5740000000000118	10496.702	1	10496.702	144.5740000000000116		
10310.002	4127.574999999998895	3567.321	29	6720	43	10565.247	110	10565.247	496.990999999999984	10565.247	0	10565.247	498.990999999999984		
10352.128	4119.966000000000337	3577.752	28	6780	45	10754.32	113	10754.32	253.6179999999999945	10754.32	1	10754.32	257.6179999999999375		
10496.702	4214.68399999999928	3617.121	27	6840	48	10771.749	111	10771.749	455.7469999999999555	10771.749	2	10771.749	461.7469999999999555		
10565.247	4239.487999999999362	3653.915	28	6900	47	10930.603	114	10930.603	363.355999999999994	10930.603	0	10930.603	365.355999999999994		
10754.32	4398.471999999999737	3724.569	29	6960	48	11055.994	115	11055.994	297.6739999999999767	11055.994	1	11055.994	301.6739999999999767		
10771.749	4355.793999999999852	3808.167	28	7020	52	11149.026	117	11149.026	216.423000000000001	11149.026	0	11149.026	218.423000000000001		
10930.603	4435.849000000000145	3868.892	29	7080	53	11197.851	116	11197.851	420.1019999999999742	11197.851	2	11197.851	426.1019999999999742		
11055.994	4535.4470000000001	3898.447	30	7140	52	11321.23	119	11321.23	170.2040000000000071	11321.23	0	11321.23	172.2040000000000071		
11149.026	4382.13699999999879	3925.516	31	7200	53	11420.638	118	11420.638	360.644000000000004	11420.638	1	11420.638	364.644000000000004		
11197.851	4426.899999999999617	4048.456	30	7260	52	11485.964	120	11485.964	282.1129999999999415	11485.964	2	11485.964	288.1129999999999415		
11321.23	4516.725999999998732	4081.038	31	7320	53	11643.27	123	11643.27	151.3059999999999827	11643.27	2	11643.27	157.3059999999999827		
11420.638	4615.81199999999989	4116.256	30	7380	52	11666.521	121	11666.521	343.290999999999939	11666.521	0	11666.521	345.290999999999939		
11485.964	4667.407999999999435	4196.888	31	7440	54	11919.615	122	11919.615	494.976999999999973	11919.615	1	11919.615	498.976999999999973		
11643.27	4693.921000000000255	4199.562	32	7500	54	11945.764	124	11945.764	296.494000000000027	11945.764	2	11945.764	302.494000000000027		
11666.521	4669.558999999999265	4215.345	33	7560	54	12012.604	125	12012.604	344.0829999999999687	12012.604	0	12012.604	346.0829999999999687		
11919.615	4909.308999999999265	4237.156	34	7620	54	12187.35	127	12187.35	235.5860000000000115	12187.35	2	12187.35	241.5860000000000115		
11945.764	4929.57999999999992	4265.855	35	7680	55	12347.067	126	12347.067	423.4519999999999967	12347.067	1	12347.067	427.4519999999999967		
12012.604	4994.743999999998755	4273.031	34	7740	56	12347.171	129	12347.171	153.8209999999999688	12347.171	2	12347.171	159.8209999999999688		
12187.35	5148.358000000000155	4296.323	35	7800	56	12421.9	128	12421.9	407.2959999999999337	12421.9	0	12421.9	409.2959999999999337		
12347.067	5206.06899999999949	4318.397	34	7860	57	12442.205	130	12442.205	91.13800000000000485	12442.205	1	12442.205	95.1380000000000048		
12347.171	5048.65300000000023	4344.122	35	7920	59	12677.116	133	12677.116	230.9110000000000002	12677.116	1	12677.116	234.9110000000000002		
12421.9	5119.18499999999947	4422.442	34	7980	58	12751.727	131	12751.727	398.5559999999999252	12751.727	2	12751.727	404.5559999999999252		
12442.205	5055.459999999999115	4587.746	33	8040	60	12887.007	132	12887.007	463.106999999999969	12887.007	0	12887.007	465.106999999999969		
12677.116	5258.018000000000015	4607.887	32	8100	60	12952.061	134	12952.061	270.9449999999999352	12952.061	1	12952.061	274.9449999999999352		
12751.727	5258.625	4666.485	33	8160	60	12971.1	135	12971.1	213.3729999999999895	12971.1	2	12971.1	219.3729999999999895		
12887.007	5376.174999999999255	4710.301	32	8220	60	13099.802	136	13099.802	210.7949999999999582	13099.802	0	13099.802	212.7949999999999582		
12952.061	5331.556999999998855	4791.276	33	8280	60	13162.862	137	13162.862	206.8009999999999871	13162.862	1	13162.862	210.8009999999999871		
12971.1	5250.622999999999575	4821.813	34	8340	59	13186	138	13186	208.8999999999999765	13186	2	13186	214.8999999999999765		
13099.802	5359.067999999999295	4831.64	33	8400	61	13377.93	141	13377.93	185.9300000000000058	13377.93	2	13377.93	191.9300000000000058		
13162.862	5352.591000000000335	4867.473	32	8460	61	13396.162	139	13396.162	294.3600000000000125	13396.162	0	13396.162	296.3600000000000125		
13186	5353.770999999998805	4908.136	33	8520	62	13545.624	140	13545.624	378.7619999999999425	13545.624	1	13545.624	382.7619999999999425		
13377.93	5514.530999999999025	4951.321	34	8580	62	13579.589	143	13579.589	181.4269999999999633	13579.589	0	13579.589	183.4269999999999633		
13396.162	5525.676999999999655	4953.113	35	8640	62	13659.429	142	13659.429	275.4990000000000227	13659.429	2	13659.429	281.4990000000000225		
13545.624	5634.9529999999995	4966.808	34	8700	63	13844.582	144	13844.582	294.957999999999969	13844.582	1	13844.582	298.957999999999969		
13579.589	5597.412999999998625	5019.022	35	8760	63	13882.446	146	13882.446	217.0169999999999952	13882.446	2	13882.446	223.0169999999999952		
13659.429	5665.265999999999595	5035.508	36	8820	63	14051.037	147	14051.037	202.4549999999999832	14051.037	1	14051.037	206.4549999999999832		
13844.582	5815.820999999999905	5043.925	37	8880	63	14356.837	145	14356.837	775.248000000000045	14356.837	0	14356.837	777.248000000000045		
13882.446	5798	5054.469	36	8940	65	14388.548	149	14388.548	333.5109999999999657	14388.548	1	14388.548	337.5109999999999657		
14051.037	5916.557999999999065	5173.593	37	9000	66	14480.485	148	14480.485	592.038999999999986	14480.485	2	14480.485	598.038999999999986		
14356.837	6094.465000000000125	5230.402	36	9060	66	14601.582	150	14601.582	242.7450000000000037	14601.582	0	14601.582	244.7450000000000037		
14388.548	6024.983000000000155	5238.598	37	9120	67	14647.452	152	14647.452	160.966999999999984	14647.452	2	14647.452	166.966999999999984		
14480.485	6113.42299999999885	5247.045	36	9180	66	14815.606	151	14815.606	423.057999999999992	14815.606	1	14815.606	427.057999999999992		
14601.582	6151.170000000000055	5251.477	37	9240	68	14819.036	153	14819.036	215.454000000000007	14819.036	0	14819.036	217.454000000000007		
14647.452	6186.78999999999903	5363.923	38	9300	69	15072.064	155	15072.064	252.457999999999969	15072.064	1	15072.064	256.457999999999969		
14815.606	6303.73599999999894	5395.895	37	9360	67	15117.313	156	15117.313	296.2769999999999282	15117.313	0	15117.313	298.2769999999999282		
14819.036	6238.07499999999889	5413.112	38	9420	67	15132.928	154	15132.928	479.475999999999997	15132.928	2	15132.928	485.475999999999997		
15072.064	6373.396999999999005	5424.275	37	9480	68	15219.947	158	15219.947	100.6339999999999859	15219.947	0	15219.947	102.6339999999999859		
15117.313	6361.150999999999825	5442.264	38	9540	67	15343.626	159	15343.626	204.6979999999999783	15343.626	2	15343.626	210.6979999999999783		
15132.928	6232.375	5541.633	39	9600	68	15482.767	157	15482.767	406.7029999999999727	15482.767	1	15482.767	410.7029999999999727		
15219.947	6314.41499999999903	5552.891	40	9660	69	15490.869	161	15490.869	141.2429999999999945	15490.869	2	15490.869	147.2429999999999945		
15343.626	6432.97500000000035	5585.367	41	9720	69	15648.265	160	15648.265	426.317999999999982	15648.265	0	15648.265	428.317999999999982		
15482.767	6532.253999999998975	5606.512	40	9780	70	15894.29	164	15894.29	244.0249999999999765	15894.29	0	15894.29	246.0249999999999765		
15490.869	6509.769000000000215	5691.372	41	9840	71	15958.685	163	15958.685	461.8159999999999155	15958.685	2	15958.685	467.8159999999999155		
15648.265	6545.16499999999903	5704.518	40	9900	72	16084.016	162	16084.016	597.2490000000000215	16084.016	1	16084.016	601.2490000000000215		
15894.29	6741.627999999998775	5730.43	41	9960	73	16135.624	165	16135.624	239.3340000000000025	16135.624	0	16135.624	241.3340000000000025		
15958.685	6771.96799999999891	5778.657	42	10020	73	16143.71	166	16143.71	179.0249999999999765	16143.71	2	16143.71	185.0249999999999765		
16084.016	6883.805000000000265	5785.811	41	10080	72	16327.721	167	16327.721	239.7049999999999827	16327.721	1	16327.721	243.7049999999999827		
16135.624	6894.332999999998705	5830.797	42	10140	74	16390.921	169	16390.921	241.2110000000000115	16390.921	2	16390.921	247.2110000000000115		
16143.71	6864.554000000000065	5830.959	43	10200	75	16435	168	16435	297.3759999999999752	16435	0	16435	299.3759999999999752		
16327.721	6895.403000000000225	5859.384	42	10260	76	16514.372	171	16514.372	117.4509999999999927	16514.372	2	16514.372	123.4509999999999927		
16390.921	6797.368000000000375	5881.167	41	10320	75	16605.752	170	16605.752	274.0309999999999482	16605.752	1	16605.752	278.0309999999999482		
16435	6808.35699999999995	5982.415	42	10380	77	16613.179	172	16613.179	176.1789999999999731	16613.179	0	16613.179	178.1789999999999731		
16514.372	6873.88099999999938	5996.379	43	10440	78	16795.259	173	16795.259	274.8869999999999425	16795.259	2	16795.259	280.8869999999999425		
16605.752	6944.861999999999155	5997.418	42	10500	78	16805.877	175	16805.877	190.6979999999999783	16805.877	0	16805.877	192.6979999999999783		
16613.179	6923.704999999999905	6010.291	41	10560	78	16810.683	174	16810.683	200.9309999999999825	16810.683	1	16810.683	204.9309999999999825		
16795.259	7035.37099999999916	6043.114	42	10620	77	17038.163	176	17038.163	236.903999999999996	17038.163	2	17038.163	242.903999999999996		
16805.877	6985.368999999998755	6044.483	41	10680	77	17074.364	178	17074.364	259.6809999999999252	17074.364	1	17074.364	263.6809999999999252		
16810.683	6952.47500000000035	6182.427	42	10740	79	17154.095	177	17154.095	346.2179999999999595	17154.095	0	17154.095	348.2179999999999595		
17038.163	7177.99099999999996	6193.133	41	10800	79	17224.607	179	17224.607	180.4439999999999595	17224.607	2	17224.607	186.4439999999999595		
17074.364	7147.002999999998775	6232.162	42	10860	79	17579.414	181	17579.414	423.3189999999999582	17579.414	0	17579.414	425.3189999999999582		
17154.095	7188.310999999999665	6254.688	41	10920	81	17654.237	182	17654.237	423.629999999999994	17654.237	2	17654.237	429.629999999999994		
17224.607	7186.16200000000024	6282.018	42	10980	80	17795.086	183	17795.086	213.6719999999999678	17795.086	0	17795.086	215.6719999999999678		
17579.414	7494.031999999999225	6325.759	43	11040	82	17850.653	184	17850.653	190.4159999999999962	17850.653	2	17850.653	196.4159999999999962		
17654.237	7565.26199999999878	6355.848	44	11100	82	17998.159	185	17998.159	201.0729999999999783	17998.159	0	17998.159	203.0729999999999783		
17795.086	7642.541999999999415	6415.955	45	11160	81	18029.102	180	18029.102	950.738000000000054	18029.102	1	18029.102	954.738000000000054		
17850.653	7614.64899999999939	6426.209	44	11220	82	18132.676	186	18132.676	276.0230000000000237	18132.676	2	18132.676	282.0230000000000235		
17998.159	7674.13099999999938	6444.512	43	11280	82	18220.745	188	18220.745	187.6429999999999718	18220.745	1	18220.745	191.6429999999999718		
18029.102	7662.11099999999894	6447.858	42	11340	81	18330.137	189	18330.137	191.461000000000012	18330.137	2	18330.137	197.461000000000012		
18132.676	7759.18699999999988	6494.754	43	11400	81	18413.791	187	18413.791	413.631999999999947	18413.791	0	18413.791	415.631999999999947		
18220.745	7825.51499999999939	6520.547	44	11460	80	18478.832	190	18478.832	254.0869999999999882	18478.832	1	18478.832	258.0869999999999882		
18330.137	7869.97199999999973	6668.462	43	11520	80	18580.546	193	18580.546	97.7139999999999985	18580.546	1	18580.546	101.7139999999999985		
18413.791	7720.79399999999985	6766.889	44	11580	83	18641.232	192	18641.232	225.4409999999999731	18641.232	0	18641.232	227.4409999999999731		
