
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-23:51:02-3480)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-23:51:02-3480)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-23:51:02-3480)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:51:02-3480)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-23:51:02-3480)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:51:02-3480)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-23:51:02-3480)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-23:51:02-3480)	
0	0	0	0	60	0	132.449	0	132.449	130.4490000000000118	132.449	0	132.449	132.4490000000000118	600	9
71.536	0	71.536	0	120	0	163.557	1	163.557	88.0209999999999863	163.557	1	163.557	92.0209999999999863	1200	11
105.102	0	105.102	0	180	0	195.24	2	195.24	84.13800000000000485	195.24	2	195.24	90.13800000000000485	1800	15
120.539	0	120.539	0	240	0	290.942	3	290.942	162.4029999999999626	290.942	3	290.942	170.4029999999999626	2400	18
196.735	0	196.735	0	300	0	326.513	4	326.513	127.7779999999999907	326.513	0	326.513	129.7779999999999626	3000	14
433.794	0	433.794	0	360	0	606.989	6	606.989	117.1889999999999922	606.989	1	606.989	121.1889999999999922	3600	9
485.8	0	485.8	0	420	0	631.301	7	631.301	109.6349999999999906	631.301	2	631.301	115.6349999999999903	4200	9
515.666	0	515.666	0	480	0	638.676	5	638.676	202.882000000000004	638.676	0	638.676	204.882000000000004	4800	6
546.417	0	546.417	0	540	0	737.722	9	737.722	108.9559999999999884	737.722	1	737.722	112.9559999999999884	5400	11
624.766	0	624.766	0	600	0	754.469	8	754.469	200.0519999999999633	754.469	3	754.469	208.0519999999999633	6000	8
695.964	0	695.964	0	660	0	888.478	10	888.478	190.5140000000000093	888.478	0	888.478	192.5140000000000093	6600	8
776.328	0	776.328	0	720	0	902.509	12	902.509	85.3640000000000039	902.509	2	902.509	91.3640000000000039	7200	14
811.145	0	811.145	0	780	0	967.302	11	967.302	186.9739999999999885	967.302	1	967.302	190.9739999999999885	7800	8
856.645	0	856.645	0	840	0	1031.49	14	1031.49	139.341999999999984	1031.49	0	1031.49	141.341999999999984	8400	11
890.148	0	890.148	0	900	0	1048.098	13	1048.098	183.4529999999999738	1048.098	3	1048.098	191.4529999999999738	9000	17
950.521	0	950.521	0	960	0	1064.552	15	1064.552	108.0310000000000056	1064.552	2	1064.552	114.0310000000000055	9600	16
1031.414	0	1031.414	0	1020	0	1160.765	16	1160.765	125.3509999999999985	1160.765	1	1160.765	129.3509999999999985	10200	9
1108.318	0	1108.318	0	1080	0	1226.37	17	1226.37	116.0519999999999918	1226.37	0	1226.37	118.0519999999999918	10800	5
1172.122	0	1172.122	0	1140	0	1249.773	18	1249.773	73.65099999999998175	1249.773	1	1249.773	77.65099999999998175	11400	11
1187.669	0	1187.669	0	1200	0	1417.768	21	1417.768	183.1999999999999877	1417.768	4	1417.768	193.1999999999999877	12000	6
1203.704	0	1203.704	0	1260	0	1439.278	22	1439.278	122.674000000000006	1439.278	0	1439.278	124.674000000000006	12600	10
1224.568	0	1224.568	0	1320	0	1444.558	20	1444.558	232.8539999999999837	1444.558	3	1444.558	240.8539999999999837	13200	10
1314.604	0	1314.604	0	1380	0	1462.936	25	1462.936	66.22199999999997975	1462.936	6	1462.936	80.22199999999997975	13800	11
1355.44	0	1355.44	0	1440	0	1468.583	19	1468.583	274.9139999999999862	1468.583	2	1468.583	280.9139999999999862	14400	9
1360.253	0	1360.253	0	1500	0	1485.279	24	1485.279	113.0259999999999816	1485.279	5	1485.279	125.0259999999999816	15000	15
1382.714	0	1382.714	0	1560	0	1509.591	23	1509.591	150.1510000000000097	1509.591	1	1509.591	154.1510000000000097	15600	8
