
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:43-11740)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:43-11740)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:43-11740)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:43-11740)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:43-11740)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:43-11740)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:43-11740)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220305-16:47:43-11740)	
1667.669	450.8769999999999515	782.115	4	4200	59	1930.178	74	1930.178	30.99399999999999962	1930.178	8	1930.178	48.99399999999999955	42000	38
1762.083	523.1589999999998765	782.191	5	4260	64	1954.741	73	1954.741	144.7959999999999915	1954.741	0	1954.741	146.7959999999999915	42600	31
1766.866	510.3070000000000145	796.128	6	4320	64	1965.65	41	1965.65	1047.056999999999786	1965.65	4	1965.65	1057.056999999999786	43200	21
1787.521	494.674999999999953	808.048	5	4380	69	1989.013	78	1989.013	44.25	1989.013	9	1989.013	64.25		
1807.945	508.790999999999938	808.61	6	4440	67	1997.296	80	1997.296	40.5549999999999925	1997.296	0	1997.296	42.5549999999999925		
1881.184	545.0829999999998545	825.417	7	4500	68	2040.73	75	2040.73	135.5819999999999931	2040.73	7	2040.73	151.5819999999999931		
1889.148	549.191000000000029	839.173	8	4560	68	2068.071	59	2068.071	633.3619999999998505	2068.071	5	2068.071	645.3619999999998505		
1907.001	565.3070000000000145	845.599	7	4620	71	2068.619	83	2068.619	69.3229999999999788	2068.619	0	2068.619	71.32299999999997875		
1922.884	573.6240000000000215	849.89	8	4680	71	2122.087	82	2122.087	113.0739999999999834	2122.087	9	2122.087	133.0740000000000118		
1924.763	546.650999999999838	872.884	9	4740	70	2152.865	84	2152.865	96.1349999999999906	2152.865	7	2152.865	112.1349999999999904		
1930.178	547.7469999999998415	908.593	8	4800	70	2184.883	76	2184.883	273.8819999999999472	2184.883	1	2184.883	277.8819999999999472		
1954.741	558.673	916.887	7	4860	68	2194.028	79	2194.028	245.8499999999999652	2194.028	8	2194.028	263.850000000000022		
1965.65	564.8089999999999665	922.59	8	4920	67	2198.954	87	2198.954	56.86699999999999	2198.954	9	2198.954	76.86699999999998985		
1989.013	586.159999999999853	924.897	9	4980	68	2201.603	86	2201.603	130.98399999999998	2201.603	0	2201.603	132.98399999999998		
1997.296	579.726999999999859	930.773	8	5040	72	2240.421	70	2240.421	472.337999999999963	2240.421	2	2240.421	478.337999999999963		
2040.73	579.8479999999999535	938.093	9	5100	71	2258.542	67	2258.542	607.2929999999998905	2258.542	6	2258.542	621.2929999999998905		
2068.071	603.7000000000000435	951.776	10	5160	70	2282.812	85	2282.812	202.7409999999999847	2282.812	5	2282.812	214.7409999999999847		
2068.619	584.510999999999964	952.788	9	5220	73	2288.055	81	2288.055	312.4049999999999717	2288.055	4	2288.055	322.4049999999999717		
2122.087	534.668999999999867	957.077	10	5280	71	2292.124	88	2292.124	123.2589999999999857	2292.124	7	2292.124	139.2589999999999571		
2152.865	549.173	971.735	11	5340	72	2305.953	77	2305.953	375.0689999999999582	2305.953	3	2305.953	383.0689999999999582		
2184.883	577.729000000000039	990.716	12	5400	72	2325.477	90	2325.477	113.4489999999999834	2325.477	8	2325.477	131.4490000000000118		
2194.028	580.2819999999999225	993.287	13	5460	72	2366.874	89	2366.874	177.9909999999999847	2366.874	1	2366.874	181.9909999999999847		
2198.954	581.88499999999999	1028.3	14	5520	72	2388.056	99	2388.056	44.57899999999999337	2388.056	8	2388.056	62.57899999999999325		
2201.603	555.668999999999867	1036.341	13	5580	71	2442.339	91	2442.339	223.3849999999999901	2442.339	9	2442.339	243.38499999999999		
2240.421	592.1889999999998485	1036.959	12	5640	73	2473.858	98	2473.858	159.9049999999999722	2473.858	3	2473.858	167.9049999999999722		
2258.542	602.633000000000036	1045.822	11	5700	78	2493.624	92	2493.624	290.020999999999957	2493.624	0	2493.624	292.020999999999957		
2282.812	612.567999999999981	1060.263	12	5760	77	2499.298	94	2499.298	226.755999999999971	2499.298	6	2499.298	240.755999999999971		
2288.055	594.25999999999999	1078.742	13	5820	79	2593.783	100	2593.783	222.908999999999991	2593.783	1	2593.783	226.908999999999991		
2292.124	593.400999999999838	1090.105	14	5880	82	2596.725	95	2596.725	301.9130000000000095	2596.725	5	2596.725	313.9130000000000095		
2305.953	597.3779999999999275	1090.301	15	5940	82	2612.976	101	2612.976	206.9199999999999582	2612.976	8	2612.976	224.9199999999999581		
2325.477	565.0609999999999195	1097.553	16	6000	84	2626.339	105	2626.339	113.0409999999999965	2626.339	6	2626.339	127.0409999999999965		
2366.874	567.8409999999998925	1102.702	15	6060	88	2628.732	104	2628.732	133.1080000000000036	2628.732	0	2628.732	135.1080000000000036		
2388.056	564.168999999999867	1105.887	16	6120	89	2685.225	93	2685.225	438.803999999999972	2685.225	2	2685.225	444.8039999999999717		
2442.339	608.4690000000000485	1116.679	17	6180	90	2711.975	106	2711.975	114.1919999999999782	2711.975	1	2711.975	118.1919999999999782		
2473.858	639.096999999999978	1140.056	18	6240	90	2725.53	96	2725.53	427.4750000000000217	2725.53	4	2725.53	437.4750000000000217		
2493.624	653.601999999999859	1148.142	17	6300	91	2732.201	110	2732.201	101.4689999999999935	2732.201	0	2732.201	103.4689999999999935		
2499.298	649.119999999999889	1150.703	16	6360	91	2807.68	113	2807.68	72.1500000000000054	2807.68	4	2807.68	82.1500000000000054		
2593.783	727.6720000000000225	1162.926	17	6420	94	2825.155	97	2825.155	517.030999999999947	2825.155	7	2825.155	533.030999999999947		
2596.725	706.201000000000019	1187.072	16	6480	97	2837.667	107	2837.667	228.9420000000000066	2837.667	5	2837.667	240.9420000000000065		
2612.976	706.1810000000000375	1204.588	17	6540	99	2869.764	109	2869.764	229.4250000000000106	2869.764	6	2869.764	243.4250000000000105		
2626.339	612.0899999999999155	1216.792	18	6600	98	2933.61	118	2933.61	49.84599999999998915	2933.61	6	2933.61	63.8459999999999891		
2628.732	572.8859999999999645	1238.154	17	6660	97	2962.401	108	2962.401	331.4249999999999532	2962.401	8	2962.401	349.4249999999999532		
2685.225	619.2000000000000435	1238.924	18	6720	98	2974.327	116	2974.327	133.1719999999999681	2974.327	7	2974.327	149.1719999999999681		
2711.975	617.175999999999929	1256.559	19	6780	99	2986.405	112	2986.405	270.4299999999999492	2986.405	1	2986.405	274.4299999999999492		
2725.53	621.5579999999999905	1259.513	18	6840	101	3043.919	122	3043.919	53.5139999999999956	3043.919	1	3043.919	57.5139999999999954		
2732.201	586.8779999999999275	1266.848	17	6900	101	3073.704	121	3073.704	83.3769999999999808	3073.704	7	3073.704	99.3769999999999808		
2807.68	661.75999999999999	1292.846	18	6960	99	3077.653	103	3077.653	595.7949999999998435	3077.653	3	3077.653	603.7949999999998435		
2825.155	657.2649999999998705	1299.154	19	7020	102	3116.002	111	3116.002	424.776999999999928	3116.002	2	3116.002	430.776999999999928		
2837.667	653.7159999999998925	1310.97	18	7080	100	3121.369	119	3121.369	173.758999999999957	3121.369	6	3121.369	187.7589999999999566		
2869.764	680.317999999999981	1312.038	17	7140	97	3133.556	124	3133.556	43.85199999999998945	3133.556	7	3133.556	59.8519999999999894		
2933.61	741.357999999999945	1332.982	16	7200	98	3144.362	123	3144.362	96.4429999999999832	3144.362	1	3144.362	100.4429999999999832		
2962.401	726.925999999999928	1336.101	17	7260	96	3190.314	129	3190.314	41.95199999999999802	3190.314	1	3190.314	45.95199999999999802		
2974.327	734.558999999999966	1339.957	18	7320	97	3200.853	120	3200.853	220.4519999999999971	3200.853	8	3200.853	238.451999999999997		
2986.405	709.1549999999999705	1341.694	19	7380	94	3259.682	114	3259.682	525.480999999999994	3259.682	0	3259.682	527.480999999999994		
3043.919	728.1240000000000215	1349.26	20	7440	95	3292.4	131	3292.4	73.54699999999999675	3292.4	8	3292.4	91.5469999999999966		
3073.704	748.192000000000005	1357.553	19	7500	97	3306.133	126	3306.133	184.1309999999999712	3306.133	2	3306.133	190.1309999999999712		
3077.653	744.5219999999999315	1378.112	20	7560	99	3308.968	128	3308.968	159.411999999999977	3308.968	7	3308.968	175.411999999999977		
3116.002	774.1240000000000215	1382.431	21	7620	99	3317.65	125	3317.65	231.9970000000000135	3317.65	3	3317.65	239.9970000000000135		
3121.369	775.738000000000054	1396.068	22	7680	100	3329.817	115	3329.817	512.136999999999942	3329.817	4	3329.817	522.136999999999942		
3133.556	752.589999999999914	1400.841	23	7740	101	3336.294	127	3336.294	200.9250000000000108	3336.294	6	3336.294	214.9250000000000108		
3144.362	755.125999999999973	1402.853	24	7800	103	3339.629	130	3339.629	145.3149999999999975	3339.629	1	3339.629	149.3149999999999975		
3190.314	788.058999999999966	1417.569	25	7860	103	3383.994	136	3383.994	58.3439999999999939	3383.994	3	3383.994	66.3439999999999939		
3200.853	783.869999999999889	1422.709	24	7920	102	3420.442	137	3420.442	80.625	3420.442	4	3420.442	90.625		
3259.682	825.4179999999998905	1429.063	23	7980	102	3428.231	133	3428.231	117.8309999999999883	3428.231	8	3428.231	135.83099999999996		
3292.4	840.755999999999856	1456.331	22	8040	108	3479.649	135	3479.649	154.6809999999999827	3479.649	7	3479.649	170.6809999999999825		
3306.133	847.0909999999998925	1460.882	23	8100	109	3534.374	139	3534.374	190.7450000000000038	3534.374	1	3534.374	194.7450000000000038		
3308.968	849.871999999999841	1464.371	24	8160	113	3545.938	140	3545.938	153.9439999999999595	3545.938	3	3545.938	161.9439999999999595		
3317.65	808.0689999999999565	1480.085	23	8220	114	3560.832	102	3560.832	1098.492999999999935	3560.832	9	3560.832	1118.492999999999934		
3329.817	798.932000000000013	1484.108	24	8280	115	3624.821	146	3624.821	43.9889999999999899	3624.821	9	3624.821	63.98899999999998985		
3336.294	800.753999999999903	1504.234	23	8340	114	3676.364	142	3676.364	230.1329999999999806	3676.364	8	3676.364	248.1329999999999805		
3339.629	788.510999999999964	1509.491	22	8400	112	3682.597	145	3682.597	128.6589999999999913	3682.597	3	3682.597	136.6589999999999913		
3383.994	820.9539999999999485	1563.027	21	8460	110	3683.183	141	3683.183	252.7409999999999845	3683.183	4	3683.183	262.7409999999999845		
3420.442	842.721999999999978	1587.418	22	8520	112	3691.574	132	3691.574	429.8919999999999377	3691.574	0	3691.574	431.8919999999999377		
3428.231	843.875999999999973	1599.481	21	8580	111	3724.147	144	3724.147	185.7729999999999668	3724.147	1	3724.147	189.7729999999999668		
3479.649	848.855999999999991	1603.692	22	8640	116	3735.38	143	3735.38	239.730999999999994	3735.38	7	3735.38	255.730999999999994		
3534.374	821.33399999999983	1607.154	23	8700	118	3740.387	149	3740.387	49.78999999999999185	3740.387	3	3740.387	57.7899999999999918		
3545.938	818.317999999999981	1613.746	24	8760	120	3779.686	148	3779.686	85.32200000000000235	3779.686	8	3779.686	103.3220000000000023		
3560.832	824.5329999999998985	1617.069	25	8820	122	3814.426	153	3814.426	63.045999999999992	3814.426	7	3814.426	79.045999999999992		
3624.821	878.491999999999958	1637.249	24	8880	120	3865.036	117	3865.036	1015.368999999999911	3865.036	5	3865.036	1027.368999999999683		
3676.364	903.7690000000000015	1639.193	23	8940	122	3879.653	147	3879.653	234.831999999999993	3879.653	9	3879.653	254.831999999999993		
3682.597	906.326000000000019	1645.934	24	9000	119	3905.409	138	3905.409	555.1150000000000065	3905.409	6	3905.409	569.1150000000000065		
3683.183	888.550999999999928	1648.232	25	9060	121	3950.036	155	3950.036	152.3499999999999653	3950.036	8	3950.036	170.3499999999999653		
3691.574	809.33600000000001	1655.909	26	9120	123	3961.011	157	3961.011	83.9749999999999939	3961.011	5	3961.011	95.9749999999999938		
3724.147	806.9109999999998265	1667.669	25	9180	124	3988.125	152	3988.125	259.977999999999951	3988.125	1	3988.125	263.977999999999951		
3735.38	816.7899999999999605	1670.244	26	9240	129	3999.547	150	3999.547	306.3639999999999175	3999.547	4	3999.547	316.3639999999999175		
3740.387	810.613000000000054	1693.795	27	9300	130	4040.817	158	4040.817	141.1639999999999867	4040.817	9	4040.817	161.1639999999999866		
3779.686	849.804999999999833	1698.723	28	9360	132	4100.87	159	4100.87	181.461000000000012	4100.87	6	4100.87	195.461000000000012		
3814.426	879.967999999999844	1708.575	29	9420	132	4194.396	151	4194.396	500.8220000000000005	4194.396	0	4194.396	502.8220000000000005		
3865.036	886.9800000000000155	1760.416	30	9480	131	4214.618	162	4214.618	222.4929999999999945	4214.618	1	4214.618	226.4929999999999945		
3879.653	853.1430000000000265	1762.083	29	9540	132	4348.428	156	4348.428	518.0019999999999515	4348.428	7	4348.428	534.0019999999999515		
3905.409	878.339999999999914	1766.866	28	9600	133	4394.021	160	4394.021	425.9850000000000117	4394.021	8	4394.021	443.9850000000000117		
3950.036	915.923	1787.521	27	9660	135	4394.414	164	4394.414	333.5969999999999782	4394.414	9	4394.414	353.5969999999999782		
3961.011	892.895999999999954	1799.033	28	9720	134	4398.366	154	4398.366	649.979000000000039	4398.366	3	4398.366	657.979000000000039		
3988.125	867.502999999999926	1807.945	27	9780	137	4444.756	161	4444.756	471.745000000000003	4444.756	5	4444.756	483.745000000000003		
3999.547	866.6969999999998875	1823.887	28	9840	136	4520.081	134	4520.081	1207.947999999999862	4520.081	2	4520.081	1213.947999999999862		
4040.817	906.567999999999981	1833.87	29	9900	140	4539.261	167	4539.261	320.6429999999999142	4539.261	1	4539.261	324.6429999999999142		
4100.87	938.610999999999872	1834.761	30	9960	142	4554.148	166	4554.148	357.7519999999999515	4554.148	0	4554.148	359.7519999999999515		
4194.396	1005.051999999999904	1840.022	31	10020	140	4574.178	165	4574.178	459.307999999999992	4574.178	6	4574.178	473.307999999999992		
4214.618	1000.60599999999999	1850.178	32	10080	141	4613.871	169	4613.871	201.8499999999999652	4613.871	8	4613.871	219.8499999999999652		
4348.428	1128.505999999999855	1866.111	33	10140	141	4623.706	174	4623.706	80.4449999999999929	4623.706	1	4623.706	84.4449999999999929		
4394.021	1137.541999999999913	1881.184	32	10200	145	4649.083	170	4649.083	234.6689999999999815	4649.083	9	4649.083	254.6689999999999815		
4394.414	1104.993999999999683	1889.148	31	10260	148	4675.147	177	4675.147	43.27599999999999607	4675.147	8	4675.147	61.2759999999999959		
4398.366	1078.572999999999863	1890.524	32	10320	150	4684.487	163	4684.487	674.9400000000000525	4684.487	4	4684.487	684.9400000000000525		
4444.756	1118.210999999999781	1906.795	33	10380	150	4719.402	176	4719.402	131.2239999999999891	4719.402	6	4719.402	145.2239999999999891		
4520.081	1170.356999999999968	1907.001	32	10440	154	4728.268	168	4728.268	363.8399999999999165	4728.268	7	4728.268	379.8399999999999165		
4539.261	1167.648999999999883	1922.884	31	10500	156	4747.188	179	4747.188	78.1049999999999894	4747.188	9	4747.188	98.1049999999999892		
4554.148	1160.670999999999816	1924.763	30	10560	152	4761.66	175	4761.66	205.512	4761.66	0	4761.66	207.512		
4574.178	1166.742999999999932	1930.178	29	10620	151	4784.977	178	4784.977	157.2709999999999575	4784.977	1	4784.977	161.2709999999999575		
4613.871	1182.601000000000108	1954.741	28	10680	157	4788.46	171	4788.46	382.0939999999999357	4788.46	3	4788.46	390.0939999999999357		
4623.706	1180.827999999999972	1965.65	27	10740	159	4816.172	180	4816.172	123.0250000000000052	4816.172	8	4816.172	141.0249999999999766		
4649.083	1202.208999999999828	1989.013	26	10800	159	4823.925	183	4823.925	79.656999999999982	4823.925	7	4823.925	95.656999999999982		
4675.147	1216.739999999999778	1997.296	25	10860	160	4871.857	187	4871.857	75.3969999999999911	4871.857	3	4871.857	83.3969999999999911		
4684.487	1225.096	2014.249	26	10920	161	4883.77	186	4883.77	94.793000000000006	4883.77	1	4883.77	98.793000000000006		
4719.402	1231.038999999999756	2040.73	25	10980	164	4923.276	185	4923.276	159.615999999999985	4923.276	0	4923.276	161.615999999999985		
4728.268	1233.721999999999747	2055.846	26	11040	165	4940.747	191	4940.747	52.97699999999998945	4940.747	1	4940.747	56.97699999999998945		
4747.188	1250.866999999999728	2066.025	27	11100	164	4961.724	184	4961.724	194.5360000000000007	4961.724	9	4961.724	214.5360000000000007		
4761.66	1222.708000000000078	2068.071	26	11160	167	4980.046	181	4980.046	285.558999999999968	4980.046	4	4980.046	295.558999999999968		
4784.977	1228.480999999999765	2068.619	25	11220	166	5023.363	194	5023.363	41.63899999999999567	5023.363	9	5023.363	61.63899999999999535		
4788.46	1198.232999999999713	2094.799	26	11280	167	5086.444	195	5086.444	96.3979999999999957	5086.444	4	5086.444	106.3979999999999957		
4816.172	1222.181999999999785	2103.972	27	11340	169	5090.973	190	5090.973	211.1159999999999847	5090.973	3	5090.973	219.1159999999999847		
4823.925	1177.429999999999831	2122.087	26	11400	169	5093.876	182	5093.876	360.4739999999999315	5093.876	6	5093.876	374.4739999999999315		
4871.857	1197.578999999999718	2145.323	27	11460	168	5094.439	172	5094.439	637.6829999999999905	5094.439	5	5094.439	649.6829999999999905		
4883.77	1206.074999999999813	2145.92	28	11520	168	5104.79	192	5104.79	179.5140000000000093	5104.79	0	5104.79	181.5140000000000093		
4923.276	1237.313000000000097	2152.865	27	11580	168	5137.048	197	5137.048	40.60399999999999912	5137.048	4	5137.048	50.60399999999999905		
4940.747	1226.925999999999926	2167.89	28	11640	170	5137.062	193	5137.062	192.314999999999997	5137.062	1	5137.062	196.314999999999997		
4961.724	1236.284000000000101	2183.951	29	11700	172	5146.4	189	5146.4	306.4750000000000217	5146.4	7	5146.4	322.4750000000000217		
4980.046	1220.141999999999823	2184.883	28	11760	175	5159.142	196	5159.142	115.778999999999996	5159.142	9	5159.142	135.778999999999996		
5023.363	1215.328999999999718	2189.446	29	11820	175	5178.383	202	5178.383	31.3350000000000007	5178.383	4	5178.383	41.33499999999999362		
