
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220307-00:03:23-8360)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220307-00:03:23-8360)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220307-00:03:23-8360)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220307-00:03:23-8360)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220307-00:03:23-8360)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220307-00:03:23-8360)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220307-00:03:23-8360)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220307-00:03:23-8360)	
0	0	0	0	60	0	453.66	1	453.66	378.1240000000000225	453.66	1	453.66	382.1240000000000225	600	9
71.536	0	71.536	0	120	0	465.927	2	465.927	354.8249999999999307	465.927	2	465.927	360.8249999999999305	1200	15
105.102	0	105.102	0	180	0	634.694	0	634.694	632.6939999999999565	634.694	0	634.694	634.6939999999999565	1800	10
120.539	0	120.539	0	240	0	823.401	4	823.401	616.665999999999938	823.401	4	823.401	626.665999999999938	2400	14
196.735	0	196.735	0	300	0	952.96	3	952.96	824.4210000000000465	952.96	3	952.96	832.4210000000000465	3000	11
433.794	0	433.794	0	360	0	1029.476	7	1029.476	507.809999999999944	1029.476	2	1029.476	513.809999999999944	3600	10
485.8	0	485.8	0	420	0	1042.933	6	1042.933	553.133000000000036	1042.933	1	1042.933	557.133000000000036	4200	6
515.666	0	515.666	0	480	0	1144.501	9	1144.501	503.7350000000000115	1144.501	7	1144.501	519.7349999999998985	4800	13
546.417	0	546.417	0	540	0	1368.056	12	1368.056	536.910999999999829	1368.056	9	1368.056	556.9109999999998285	5400	11
624.766	0	624.766	0	600	0	1374.716	14	1374.716	413.7559999999999695	1374.716	3	1374.716	421.7559999999999695	6000	10
695.964	0	695.964	0	660	0	1447.527	11	1447.527	653.19899999999984	1447.527	8	1447.527	671.198999999999839	6600	8
776.328	0	776.328	0	720	0	1513.088	5	1513.088	1067.293999999999865	1513.088	5	1513.088	1079.293999999999865	7200	12
811.145	0	811.145	0	780	0	1526.449	16	1526.449	479.515999999999961	1526.449	1	1526.449	483.515999999999961	7800	10
823.401	0.681000000000000046	822.72	1	840	1	1610.732	8	1610.732	1050.315000000000051	1610.732	6	1610.732	1064.315000000000051	8400	11
952.96	124.9939999999999992	823.401	0	900	2	1637.581	15	1637.581	602.105000000000016	1637.581	2	1637.581	608.105000000000016	9000	10
1029.476	155.9749999999999653	827.966	1	960	2	1691.047	10	1691.047	993.082999999999853	1691.047	0	1691.047	995.082999999999853	9600	9
1042.933	128.786000000000001	873.501	2	1020	4	1784.118	13	1784.118	950.716999999999867	1784.118	4	1784.118	960.716999999999867	10200	12
1144.501	153.0140000000000093	914.147	3	1080	2	1872.066	23	1872.066	247.3340000000000025	1872.066	6	1872.066	261.3339999999999455	10800	7
1368.056	350.004000000000018	952.96	2	1140	5	1963.354	17	1963.354	802.852999999999835	1963.354	7	1963.354	818.852999999999835	11400	16
1374.716	279.75999999999999	991.487	3	1200	6	2051.569	20	2051.569	586.041999999999914	2051.569	8	2051.569	604.041999999999914	12000	10
1447.527	324.485999999999989	1018.052	4	1260	6	2058.604	22	2058.604	528.1549999999999705	2058.604	1	2058.604	532.1549999999999705	12600	10
1513.088	374.5	1029.476	3	1320	6	2078.545	24	2078.545	434.9639999999999405	2078.545	2	2078.545	440.9639999999999405	13200	12
1526.449	371.8260000000000207	1042.933	2	1380	4	2159.942	19	2159.942	777.225999999999883	2159.942	3	2159.942	785.225999999999883	13800	4
1610.732	435.2450000000000032	1094.956	3	1440	4	2275.992	21	2275.992	750.9039999999999935	2275.992	5	2275.992	762.9039999999999935	14400	6
1637.581	196.7470000000000135	1123.041	4	1500	6	2407.306	26	2407.306	613.1879999999998725	2407.306	4	2407.306	623.1879999999998725	15000	9
1691.047	216.3949999999999812	1138.588	5	1560	7	2633.773	27	2633.773	747.706999999999878	2633.773	6	2633.773	761.706999999999878	15600	9
1784.118	298.002999999999928	1144.501	4	1620	6	2635.179	18	2635.179	1247.123000000000043	2635.179	9	2635.179	1267.123000000000043	16200	9
1872.066	345.1150000000000077	1154.623	5	1680	5	2659.354	29	2659.354	589.784999999999853	2659.354	8	2659.354	607.784999999999853	16800	8
1963.354	431.5899999999999162	1175.487	6	1740	5	2734.887	32	2734.887	566.9449999999999335	2734.887	3	2734.887	574.9449999999999335	17400	8
2051.569	497.343999999999935	1368.056	5	1800	7	2817.429	30	2817.429	754.8250000000000435	2817.429	1	2817.429	758.8250000000000435	18000	12
2058.604	372.0159999999999612	1374.716	4	1860	8	2840.907	33	2840.907	552.9149999999999615	2840.907	5	2840.907	564.9149999999999615	18600	8
2078.545	333.2749999999999757	1440.834	5	1920	7	2851.48	28	2851.48	872.125999999999973	2851.48	7	2851.48	888.125999999999973	19200	12
2159.942	393.0529999999999955	1447.527	4	1980	8	2891.93	25	2891.93	1198.882999999999806	2891.93	0	2891.93	1200.882999999999806	19800	9
2275.992	486.201999999999996	1474.652	5	2040	10	2932.872	34	2932.872	515.566000000000029	2932.872	4	2932.872	525.566000000000029	20400	11
2407.306	576.2490000000000215	1486.115	6	2100	8	3063.76	31	3063.76	979.214999999999914	3063.76	2	3063.76	985.214999999999914	21000	10
2633.773	681.9819999999999685	1513.088	5	2160	8	3343.206	36	3343.206	688.0270000000000415	3343.206	9	3343.206	708.0270000000000415	21600	6
2635.179	676.467999999999844	1526.449	4	2220	10	3401.369	40	3401.369	548.461999999999988	3401.369	5	3401.369	560.461999999999988	22200	9
2659.354	661.0560000000000375	1526.951	5	2280	12	3520.283	38	3520.283	777.395999999999954	3520.283	3	3520.283	785.395999999999954	22800	10
2734.887	695.538999999999985	1531.764	6	2340	14	3570.431	43	3570.431	627.558999999999966	3570.431	4	3570.431	637.558999999999966	23400	6
2817.429	734.1069999999999685	1554.225	7	2400	14	3694.747	35	3694.747	1046.973999999999701	3694.747	6	3694.747	1060.973999999999701	24000	15
2840.907	723.130999999999856	1610.732	6	2460	14	3694.998	39	3694.998	873.5689999999999565	3694.998	1	3694.998	877.5689999999999565	24600	8
2851.48	678.2659999999998465	1637.581	5	2520	14	3715.736	37	3715.736	1038.382000000000058	3715.736	8	3715.736	1056.382000000000058	25200	7
2891.93	698.7799999999999705	1686.588	6	2580	15	3736.484	41	3736.484	869.003999999999903	3736.484	7	3736.484	885.003999999999903	25800	9
2932.872	692.4659999999998925	1691.047	5	2640	14	3758.296	44	3758.296	688.535999999999828	3758.296	2	3758.296	694.535999999999828	26400	9
3063.76	822.7659999999998465	1745.27	6	2700	15	3773.923	45	3773.923	410.716999999999983	3773.923	9	3773.923	430.716999999999983	27000	11
3343.206	1080.456999999999876	1766.889	7	2760	15	4160.637	48	4160.637	580.2059999999999015	4160.637	4	4160.637	590.2059999999999015	27600	11
3401.369	1113.616999999999728	1784.118	6	2820	16	4178.757	49	4178.757	470.00999999999999	4178.757	6	4178.757	484.00999999999999	28200	8
3520.283	1200.154999999999741	1789.79	7	2880	14	4180.671	42	4180.671	1286.740999999999981	4180.671	0	4180.671	1288.740999999999981	28800	6
3570.431	1128.179999999999831	1831.057	8	2940	14	4280.638	53	4280.638	516.3419999999998695	4280.638	2	4280.638	522.3419999999998695	29400	12
3694.747	1127.50999999999976	1872.066	7	3000	15	4419.566	52	4419.566	667.081999999999878	4419.566	7	4419.566	683.081999999999878	30000	11
3694.998	1091.150000000000088	1951.791	8	3060	16	4427.585	54	4427.585	633.6620000000000315	4427.585	9	4427.585	653.6620000000000315	30600	9
3715.736	1045.492999999999935	1958.711	9	3120	15	4738.962	60	4738.962	291.3769999999999515	4738.962	9	4738.962	311.3769999999999515	31200	7
3736.484	1047.498999999999793	1963.354	8	3180	15	4753.482	46	4753.482	1340.112999999999826	4753.482	5	4753.482	1352.112999999999825	31800	11
3758.296	1001.932999999999988	1998.298	9	3240	15	4836.354	57	4836.354	653.6829999999999905	4836.354	0	4836.354	655.6829999999999905	32400	4
3773.923	1005.990999999999984	2039.348	10	3300	15	4905.514	56	4905.514	712.7569999999998315	4905.514	6	4905.514	726.7569999999998315	33000	9
4160.637	1387.492999999999932	2051.569	9	3360	15	4928.411	51	4928.411	1194.674999999999723	4928.411	8	4928.411	1212.674999999999723	33600	7
4178.757	1272.567999999999751	2058.604	8	3420	17	4933.717	47	4933.717	1405.433999999999736	4933.717	3	4933.717	1413.433999999999736	34200	10
4180.671	1268.445999999999907	2078.545	7	3480	19	4958.552	50	4958.552	1259.554000000000083	4958.552	1	4958.552	1263.554000000000083	34800	11
4280.638	1324.264999999999867	2083.322	8	3540	19	4962.213	55	4962.213	791.576000000000019	4962.213	4	4962.213	801.576000000000019	35400	10
4419.566	1403.981999999999968	2117.776	9	3600	20	4984.16	58	4984.16	697.5219999999999315	4984.16	2	4984.16	703.5219999999999315	36000	9
4427.585	1102.069999999999706	2159.942	8	3660	21	5017.78	59	5017.78	582.21399999999994	5017.78	7	5017.78	598.21399999999994	36600	8
4738.962	1359.298999999999976	2173.214	9	3720	19	5157.052	63	5157.052	318.6979999999999782	5157.052	0	5157.052	320.6979999999999782	37200	8
4753.482	1351.56500000000005	2193.15	10	3780	16	5349.297	62	5349.297	583.8150000000000525	5349.297	5	5349.297	595.8150000000000525	37800	9
4836.354	1424.049999999999723	2240.406	11	3840	17	5385.294	66	5385.294	443.5769999999999962	5385.294	3	5385.294	451.5769999999999962	38400	9
4905.514	1473.433999999999735	2240.994	12	3900	18	5421.832	68	5421.832	449.619000000000027	5421.832	4	5421.832	459.619000000000027	39000	6
4928.411	1486.362999999999825	2262.749	13	3960	18	5442.107	69	5442.107	451.9470000000000007	5442.107	2	5442.107	457.9470000000000007	39600	5
4933.717	1405.074999999999813	2275.992	12	4020	18	5501.153	71	5501.153	342.1009999999999977	5501.153	0	5501.153	344.1009999999999977	40200	9
4958.552	1406.8789999999999	2287.752	13	4080	18	5529.844	64	5529.844	610.329999999999925	5529.844	6	5529.844	624.329999999999925	40800	9
4962.213	1367.536000000000055	2320.128	14	4140	18	5641.219	70	5641.219	607.4389999999998485	5641.219	7	5641.219	623.4389999999998485	41400	15
4984.16	1340.984999999999667	2407.306	13	4200	17	5720.196	61	5720.196	961.23399999999992	5720.196	9	5720.196	981.23399999999992	42000	6
5017.78	1347.536000000000055	2442.251	14	4260	18	5880.637	76	5880.637	377.483999999999922	5880.637	0	5880.637	379.483999999999922	42600	5
5157.052	1331.286000000000055	2567.237	15	4320	17	5909.016	72	5909.016	547.719000000000049	5909.016	5	5909.016	559.719000000000049	43200	6
5349.297	1474.717999999999843	2603.848	16	4380	19	5915.273	67	5915.273	952.721	5915.273	1	5915.273	956.721		
5385.294	1188.351999999999858	2633.773	15	4440	17	6060.485	73	6060.485	667.1910000000000285	6060.485	3	6060.485	675.1910000000000285		
