
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-23:02:10-11688)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-23:02:10-11688)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-23:02:10-11688)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:02:10-11688)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-23:02:10-11688)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:02:10-11688)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-23:02:10-11688)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-23:02:10-11688)	
3667.477	352.4969999999999562	2597.587	6	3780	9	3930.511	47	3930.511	1217.362999999999826	3930.511	3	3930.511	1225.362999999999826	37800	8
3716.811	399.1569999999999237	2619.034	5	3840	10	3983.373	60	3983.373	464.495000000000003	3983.373	4	3983.373	474.495000000000003	38400	8
3749.402	415.9649999999999165	2638.498	6	3900	11	4073.69	65	4073.69	186.575999999999964	4073.69	0	4073.69	188.575999999999964	39000	9
3885.114	529.865999999999984	2684.278	5	3960	9	4124.969	67	4124.969	214.6049999999999603	4124.969	2	4124.969	220.6049999999999603	39600	10
3885.548	482.500999999999974	2689.48	6	4020	9	4171.908	69	4171.908	178.5349999999999675	4171.908	4	4171.908	188.5349999999999675	40200	11
3904.364	428.0789999999999492	2701.062	5	4080	8	4191.628	63	4191.628	462.8170000000000055	4191.628	5	4191.628	474.8170000000000055	40800	10
3930.511	450.6630000000000095	2705.148	4	4140	8	4229.959	66	4229.959	340.4109999999999437	4229.959	1	4229.959	344.4109999999999437	41400	14
3983.373	449.56200000000001	2733.628	5	4200	6	4280.633	68	4280.633	342.1219999999999562	4280.633	3	4280.633	350.1219999999999562	42000	11
4073.69	537.2400000000000065	2792.839	6	4260	9	4282.307	70	4282.307	206.616999999999961	4282.307	0	4282.307	208.616999999999961	42600	16
4124.969	517.917999999999891	2794.363	5	4320	8	4373.501	73	4373.501	169.8729999999999897	4373.501	5	4373.501	181.8729999999999895	43200	10
4171.908	478.5339999999999905	2813.338	4	4380	8	4399.045	74	4399.045	165.0860000000000121	4399.045	1	4399.045	169.0860000000000121		
4191.628	481.7200000000000255	2831.735	5	4440	8	4490.505	71	4490.505	359.5359999999999437	4490.505	2	4490.505	365.5359999999999437		
4229.959	395.9990000000000225	2885.883	6	4500	7	4519.482	72	4519.482	337.573999999999954	4519.482	4	4519.482	347.573999999999954		
4280.633	439.9560000000000157	2905.659	7	4560	7	4636.614	78	4636.614	233.5689999999999592	4636.614	1	4636.614	237.5689999999999592		
4282.307	425.144000000000004	2915.627	8	4620	8	4666.136	79	4666.136	169.6309999999999712	4666.136	2	4666.136	175.6309999999999712		
4373.501	507.9209999999999335	2942.248	7	4680	6	4683.248	76	4683.248	398.9409999999999157	4683.248	0	4683.248	400.9409999999999157		
4399.045	403.797000000000024	2972.12	6	4740	3	4686.619	77	4686.619	301.1179999999999367	4686.619	5	4686.619	313.1179999999999367		
4490.505	379.6219999999999562	2994.675	5	4800	3	4736.162	80	4736.162	206.6800000000000058	4736.162	4	4736.162	216.6800000000000058		
4519.482	309.2300000000000175	3002.221	6	4860	3	4817.964	82	4817.964	145.827999999999974	4817.964	2	4817.964	151.827999999999974		
4636.614	415.1039999999999267	3025.252	7	4920	1	4894.907	84	4894.907	196.2880000000000103	4894.907	5	4894.907	208.2880000000000103		
4666.136	440.980999999999994	3139.192	6	4980	2	4903.405	81	4903.405	262.790999999999939	4903.405	1	4903.405	266.790999999999939		
4683.248	433.283000000000014	3169.575	7	5040	1	4996.833	85	4996.833	250.6709999999999915	4996.833	4	4996.833	260.6709999999999347		
4686.619	392.4710000000000025	3176.512	6	5100	1	5011.782	83	5011.782	326.5339999999999905	5011.782	0	5011.782	328.5339999999999905		
4736.162	397.7839999999999905	3199.13	7	5160	1	5054.518	75	5054.518	765.884999999999988	5054.518	3	5054.518	773.884999999999988		
4817.964	415.6730000000000002	3199.987	6	5220	1	5131.744	86	5131.744	307.7799999999999717	5131.744	2	5131.744	313.7799999999999717		
4894.907	351.166999999999915	3306.764	5	5280	2	5318.015	88	5318.015	410.6100000000000117	5318.015	1	5318.015	414.6100000000000117		
4903.405	339.7609999999999657	3314.98	6	5340	3	5326.004	89	5326.004	319.1709999999999342	5326.004	4	5326.004	329.1709999999999342		
4996.833	186.447000000000002	3317.654	7	5400	3	5402.677	91	5402.677	340.1589999999999905	5402.677	3	5402.677	348.1589999999999905		
5011.782	77.52599999999998175	3333.437	8	5460	2	5450.908	90	5450.908	437.1259999999999742	5450.908	0	5450.908	439.1259999999999742		
5054.518	65.1800000000000066	3355.248	9	5520	3	5459.967	92	5459.967	322.2229999999999557	5459.967	2	5459.967	328.2229999999999557		
5131.744	37.41299999999999655	3399.087	8	5580	3	5579.389	87	5579.389	672.4819999999999685	5579.389	5	5579.389	684.4819999999999685		
5318.015	187.7439999999999707	3400.128	7	5640	3	5606.551	93	5606.551	284.5359999999999437	5606.551	1	5606.551	288.5359999999999437		
5326.004	50.3709999999999949	3403.047	8	5700	3	5681.673	95	5681.673	270.99599999999998	5681.673	3	5681.673	278.99599999999998		
5402.677	121.1659999999999965	3420.952	7	5760	2	5706.028	97	5706.028	240.0609999999999777	5706.028	2	5706.028	246.0609999999999777		
5450.908	167.7210000000000031	3476.285	8	5820	2	5807.201	94	5807.201	471.1970000000000005	5807.201	4	5807.201	481.1970000000000005		
5459.967	155.6479999999999671	3479.848	9	5880	4	5906.933	96	5906.933	454.0249999999999752	5906.933	0	5906.933	456.0249999999999752		
5579.389	173.063999999999964	3508.878	8	5940	1	5924.114	100	5924.114	234.440999999999973	5924.114	3	5924.114	242.440999999999973		
5606.551	163.5419999999999726	3533.811	9	6000	2	5926.631	99	5926.631	316.0799999999999265	5926.631	1	5926.631	320.0799999999999265		
5681.673	200.1309999999999712	3536.45	10	6060	1	5928.636	98	5928.636	337.2469999999999562	5928.636	5	5928.636	349.2469999999999562		
5706.028	143.2299999999999608	3541.692	9	6120	2	6023.27	103	6023.27	114.3369999999999887	6023.27	0	6023.27	116.3369999999999887		
5807.201	226.673000000000001	3607.051	10	6180	2	6087.952	105	6087.952	157.3209999999999688	6087.952	1	6087.952	161.3209999999999688		
5906.933	216.7330000000000032	3667.477	9	6240	2	6109.975	101	6109.975	397.9470000000000015	6109.975	2	6109.975	403.9470000000000015		
5924.114	133.9409999999999736	3693.374	10	6300	0	6183.85	107	6183.85	158.5799999999999833	6183.85	0	6183.85	160.5799999999999833		
5926.631	70.79399999999998235	3709.908	11	6360	2	6201.621	102	6201.621	384.419999999999957	6201.621	4	6201.621	394.419999999999957		
5928.636	60.1430000000000005	3716.811	10	6420	1	6242.667	109	6242.667	126.6919999999999782	6242.667	2	6242.667	132.692000000000007		
6023.27	89.18199999999998755	3749.402	9	6480	1	6257.547	108	6257.547	165.59499999999997	6257.547	1	6257.547	169.59499999999997		
6087.952	113.677999999999997	3833.96	10	6540	0	6262.975	104	6262.975	330.860999999999989	6262.975	3	6262.975	338.860999999999989		
6109.975	48.78600000000000115	3840.677	11	6600	0	6371.381	106	6371.381	430.7450000000000032	6371.381	5	6371.381	442.7450000000000032		
6183.85	104.1129999999999991	3857.163	12	6660	1	6426.455	111	6426.455	214.8340000000000025	6426.455	4	6426.455	224.8340000000000025		
6201.621	116.5600000000000018	3865.58	13	6720	1	6519.797	112	6519.797	271.129999999999995	6519.797	2	6519.797	277.129999999999995		
6242.667	29.71300000000000087	3885.114	12	6780	0	6531.978	110	6531.978	346.127999999999928	6531.978	0	6531.978	348.127999999999928		
6257.547	19.92799999999999722	3885.548	11	6840	0	6676.962	113	6676.962	415.4149999999999625	6676.962	1	6676.962	419.4149999999999625		
6262.975	21.85900000000000168	3904.364	10	6900	0	6689.385	114	6689.385	418.4099999999999665	6689.385	3	6689.385	426.4099999999999665		
6371.381	46.91499999999999185	3930.511	9	6960	0	6751.181	117	6751.181	225.3839999999999565	6751.181	2	6751.181	231.3839999999999565		
6426.455	88.15799999999998675	3983.373	8	7020	0	6768.586	116	6768.586	332.1309999999999707	6768.586	4	6768.586	342.1309999999999705		
6519.797	78.1089999999999801	3995.248	9	7080	0	6843.805	115	6843.805	460.4239999999999767	6843.805	5	6843.805	472.4239999999999765		
6596.683	0	4073.69	8	7140	0	6844.436	119	6844.436	163.4739999999999891	6844.436	1	6844.436	167.4739999999999891		
6676.962	71.3400000000000031	4110.883	9	7200	0	6913.334	120	6913.334	215.9490000000000112	6913.334	3	6913.334	223.9490000000000112		
6689.385	11.81099999999999988	4124.969	8	7260	0	6958.826	121	6958.826	201.6449999999999812	6958.826	2	6958.826	207.6449999999999812		
6751.181	40.475999999999999	4171.908	7	7320	0	7001.334	118	7001.334	402.650999999999952	7001.334	0	7001.334	404.650999999999952		
6832.705	0	4191.628	6	7380	0	7022.475	122	7022.475	179.7699999999999812	7022.475	4	7022.475	189.7699999999999812		
6932.87	0	4210.252	7	7440	0	7205.315	125	7205.315	112.8359999999999838	7205.315	2	7205.315	118.8359999999999837		
7086.032	0	4221.51	8	7500	0	7247.664	124	7247.664	159.6320000000000045	7247.664	0	7247.664	161.6320000000000045		
7086.479	0	4225.155	9	7560	0	7359.733	123	7359.733	422.8629999999999415	7359.733	1	7359.733	426.8629999999999415		
7150.423	0	4229.959	8	7620	0	7423.511	127	7423.511	210.7259999999999983	7423.511	4	7423.511	220.7259999999999981		
7202.785	0	4249.965	9	7680	0	7423.997	128	7423.997	194.8129999999999871	7423.997	2	7423.997	200.8129999999999871		
7223.184	0	4280.633	8	7740	0	7465.326	126	7465.326	306.9030000000000187	7465.326	3	7465.326	314.9030000000000187		
7299.083	0	4282.307	7	7800	0	7547.811	129	7547.811	246.7280000000000077	7547.811	0	7547.811	248.7280000000000077		
7406.41	0	4294.148	8	7860	0	7629.382	131	7629.382	156.351999999999975	7629.382	2	7629.382	162.351999999999975		
7467.03	0	4338.378	9	7920	0	7856.007	130	7856.007	445.5969999999999782	7856.007	1	7856.007	449.5969999999999782		
7534.219	0	4373.501	8	7980	0	7965.265	136	7965.265	170.5310000000000053	7965.265	5	7965.265	182.5310000000000053		
7572.642	0	4399.045	7	8040	0	7992.942	132	7992.942	450.722999999999955	7992.942	3	7992.942	458.722999999999955		
7774.994	0	4402.291	8	8100	0	8011.154	133	8011.154	436.5119999999999425	8011.154	0	8011.154	438.5119999999999425		
7779.141	0	4490.505	7	8160	0	8084.751	135	8084.751	295.6100000000000125	8084.751	4	8084.751	305.6100000000000125		
7782.734	0	4519.482	6	8220	0	8112.133	137	8112.133	252.1259999999999757	8112.133	1	8112.133	256.1259999999999757		
7856.007	9.70400000000000058	4543.74	7	8280	0	8212.49	138	8212.49	206.2659999999999618	8212.49	3	8212.49	214.2659999999999618		
7998.224	0	4563.644	8	8340	0	8277.985	134	8277.985	496.990999999999984	8277.985	2	8277.985	502.990999999999984		
8070.429	0	4636.614	7	8400	0	8326.047	139	8326.047	253.6179999999999945	8326.047	0	8326.047	255.6179999999999945		
8303.261	0	4666.136	6	8460	0	8511.199	140	8511.199	203.9379999999999871	8511.199	1	8511.199	207.9379999999999871		
8397.56	0	4683.248	5	8520	0	8697.234	141	8697.234	297.6739999999999767	8697.234	0	8697.234	299.6739999999999767		
8419.41	0	4686.619	4	8580	0	8742.464	144	8742.464	217.4819999999999702	8742.464	1	8742.464	221.4819999999999702		
8452.704	0	4736.162	3	8640	1	8783.666	143	8783.666	322.961999999999988	8783.666	3	8783.666	330.961999999999988		
8520.982	0	4810.386	4	8700	1	8809.622	145	8809.622	266.613999999999918	8809.622	4	8809.622	276.6139999999999177		
8533.008	0	4817.964	3	8760	0	8845.512	142	8845.512	420.1019999999999742	8845.512	2	8845.512	426.1019999999999742		
8588.43	0	4894.907	2	8820	0	8981.347	147	8981.347	282.1129999999999415	8981.347	0	8981.347	284.1129999999999415		
8697.234	96.3899999999999861	4903.405	1	8880	0	8989.237	146	8989.237	388.807000000000015	8989.237	5	8989.237	400.807000000000015		
8742.464	95.5960000000000033	4934.256	2	8940	0	9033.557	149	9033.557	109.9089999999999914	9033.557	2	9033.557	115.9089999999999913		
8917.648	0	4989.338	3	9000	0	9089.755	148	9089.755	343.290999999999939	9089.755	1	9089.755	347.290999999999939		
8986.767	0	4996.833	2	9060	0	9163.583	151	9163.583	163.072000000000002	9163.583	3	9163.583	171.072000000000002		
8992.511	0	5011.782	1	9120	0	9210.965	150	9210.965	222.1979999999999783	9210.965	0	9210.965	224.1979999999999783		
9051.397	0	5054.518	0	9180	0	9353.891	152	9353.891	296.494000000000027	9353.891	2	9353.891	302.494000000000027		
9073.981	0	5094.331	1	9240	0	9428.064	153	9428.064	344.0829999999999687	9428.064	4	9428.064	354.0829999999999687		
9176.916	0	5130.271	2	9300	0	9519.914	158	9519.914	160.0229999999999671	9519.914	2	9519.914	166.0229999999999671		
9182.94	0	5131.744	1	9360	0	9553.796	154	9553.796	372.879999999999994	9553.796	1	9553.796	376.879999999999994		
9218.399	0	5275.633	2	9420	1	9556.108	155	9556.108	365.168000000000005	9556.108	3	9556.108	373.168000000000005		
9317.349	0	5281.511	3	9480	1	9643.851	156	9643.851	423.4519999999999967	9643.851	0	9643.851	425.4519999999999967		
9353.891	8.57900000000000059	5283.187	4	9540	2	9736.645	157	9736.645	407.2959999999999337	9736.645	5	9736.645	419.2959999999999337		
9428.064	61.18399999999999725	5304.319	5	9600	1	9743.04	163	9743.04	97.1889999999999923	9743.04	0	9743.04	99.1889999999999923		
9519.914	52.57299999999999315	5318.015	4	9660	2	9857.725	162	9857.725	293.6169999999999607	9857.725	3	9857.725	301.6169999999999607		
9553.796	27.39499999999999592	5326.004	3	9720	4	9920.881	159	9920.881	482.8170000000000055	9920.881	4	9920.881	492.8170000000000055		
9556.108	22.22699999999999668	5402.677	2	9780	3	9956.352	161	9956.352	398.5559999999999252	9956.352	1	9956.352	402.5559999999999252		
9643.851	70.16499999999999165	5406.325	3	9840	4	10032.242	165	10032.242	287.201999999999997	10032.242	0	10032.242	289.2019999999999967		
9736.645	128.7470000000000137	5443.009	4	9900	5	10064.461	164	10064.461	315.8159999999999157	10064.461	5	10064.461	327.8159999999999157		
9743.04	97.9579999999999981	5450.908	3	9960	4	10079.098	166	10079.098	213.3729999999999895	10079.098	3	10079.098	221.3729999999999895		
9857.725	168.4780000000000078	5459.967	2	10020	5	10130.951	160	10130.951	605.0370000000000315	10130.951	2	10130.951	611.0370000000000315		
9920.881	206.5360000000000007	5481.542	3	10080	3	10167.153	168	10167.153	206.8009999999999871	10167.153	1	10167.153	210.8009999999999871		
9956.352	219.4339999999999682	5562.798	4	10140	3	10314.09	167	10314.09	383.2089999999999452	10314.09	4	10314.09	393.2089999999999452		
10032.242	199.0799999999999832	5579.389	3	10200	2	10322.881	172	10322.881	185.9300000000000058	10322.881	2	10322.881	191.9300000000000058		
10064.461	214.1839999999999683	5580.528	4	10260	2	10370.821	170	10370.821	294.3600000000000125	10370.821	5	10370.821	306.3600000000000125		
10079.098	193.6699999999999582	5606.551	3	10320	2	10403.224	173	10403.224	232.0709999999999687	10403.224	1	10403.224	236.0709999999999687		
10130.951	189.8909999999999618	5681.673	2	10380	0	10461.235	169	10461.235	426.9929999999999367	10461.235	0	10461.235	428.9929999999999367		
10167.153	194.382000000000004	5690.2	3	10440	0	10465.86	171	10465.86	378.7619999999999425	10465.86	3	10465.86	386.7619999999999425		
10314.09	288.9800000000000175	5706.028	2	10500	0	10510.308	175	10510.308	181.4269999999999633	10510.308	2	10510.308	187.4269999999999633		
10322.881	234.6529999999999625	5790.173	3	10560	0	10599.589	174	10599.589	275.4990000000000227	10599.589	4	10599.589	285.4990000000000225		
10370.821	106.7729999999999957	5807.201	2	10620	0	10677.779	176	10677.779	294.957999999999969	10677.779	5	10677.779	306.957999999999969		
10562.044	0	5855.837	3	10680	0	10788.611	177	10788.611	224.5670000000000066	10788.611	0	10788.611	226.5670000000000066		
10809.883	0	5868.493	4	10740	0	11012.087	178	11012.087	200.204000000000007	11012.087	0	11012.087	202.204000000000007		
10825.758	0	5906.933	3	10800	0	11094.083	179	11094.083	264.3249999999999307	11094.083	1	11094.083	268.3249999999999307		
10885.369	0	5924.114	2	10860	0	11106.363	182	11106.363	160.4130000000000103	11106.363	4	11106.363	170.4130000000000103		
10905.182	0	5926.631	1	10920	0	11159.091	183	11159.091	210.7829999999999578	11159.091	5	11159.091	222.7829999999999578		
10935.95	0	5928.636	0	10980	0	11172.677	180	11172.677	281.307999999999992	11172.677	2	11172.677	287.307999999999992		
10936.308	0	5934.088	1	11040	0	11246.693	181	11246.693	333.5109999999999657	11246.693	3	11246.693	341.5109999999999657		
11178.806	0	5974.274	2	11100	0	11418.756	184	11418.756	237.9499999999999875	11418.756	0	11418.756	239.9499999999999875		
11233.4	0	6023.27	1	11160	0	11614.164	187	11614.164	291.6539999999999952	11614.164	3	11614.164	299.6539999999999952		
11254.521	0	6061.189	2	11220	0	11650.386	189	11650.386	252.457999999999969	11650.386	5	11650.386	264.457999999999969		
11314.51	0	6079.737	3	11280	0	11660.458	185	11660.458	423.057999999999992	11660.458	1	11660.458	427.057999999999992		
11377.782	0	6085.061	4	11340	0	11723.095	190	11723.095	296.2769999999999282	11723.095	0	11723.095	298.2769999999999282		
11385.928	0	6087.952	3	11400	0	11786.491	186	11786.491	525.9700000000000255	11786.491	2	11786.491	531.9700000000000255		
11424.818	0	6109.975	2	11460	1	11801.503	191	11801.503	179.3389999999999977	11801.503	3	11801.503	187.3389999999999977		
11614.164	186.5269999999999862	6183.85	1	11520	1	11867.258	188	11867.258	479.475999999999997	11867.258	4	11867.258	489.475999999999997		
11650.386	128.4759999999999985	6201.621	0	11580	2	11883.264	193	11883.264	218.8059999999999822	11883.264	1	11883.264	222.805999999999982		
11660.458	15.35299999999999791	6212.954	1	11640	1	11929.597	194	11929.597	178.6850000000000016	11929.597	0	11929.597	180.6850000000000016		
11748.912	0	6237.619	2	11700	0	12054.838	196	12054.838	141.2429999999999945	12054.838	1	12054.838	145.2429999999999945		
11872.669	0	6241.116	3	11760	0	12524.509	197	12524.509	597.2490000000000215	12524.509	3	12524.509	605.2490000000000215		
11909.595	0	6242.667	2	11820	0	12525.816	192	12525.816	863.4299999999998325	12525.816	5	12525.816	875.4299999999998325		
11919.26	0	6257.547	1	11880	0	12590.066	195	12590.066	711.3969999999999315	12590.066	2	12590.066	717.3969999999999315		
12291.545	0	6262.975	0	11940	0	12616.704	198	12616.704	323.1589999999999905	12616.704	0	12616.704	325.1589999999999905		
12403.815	0	6324.466	1	12000	0	12651.84	199	12651.84	244.0249999999999765	12651.84	1	12651.84	248.0249999999999765		
