
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-23:45:38-12588)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-23:45:38-12588)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-23:45:38-12588)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:45:38-12588)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-23:45:38-12588)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:45:38-12588)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-23:45:38-12588)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-23:45:38-12588)	
4430.801	144.6999999999999878	2956.302	1	4020	3	4869.279	65	4869.279	526.394000000000004	4869.279	1	4869.279	530.394000000000004	40200	7
4471.793	155.1549999999999722	2997.213	2	4080	4	4938.081	70	4938.081	272.808999999999968	4938.081	0	4938.081	274.808999999999968	40800	11
4501.7	98.7390000000000039	3090.844	1	4140	1	4952.913	71	4952.913	174.3489999999999888	4952.913	2	4952.913	180.3489999999999885	41400	8
4602.574	156.427999999999997	3127.153	2	4200	2	4977.062	67	4977.062	493.269000000000004	4977.062	5	4977.062	505.269000000000004	42000	9
4663.272	215.3340000000000025	3137.621	3	4260	2	5061.432	66	5061.432	622.630999999999856	5061.432	3	5061.432	630.630999999999856	42600	4
4772.564	258.7169999999999837	3214.736	4	4320	3	5108.191	69	5108.191	495.61699999999996	5108.191	4	5108.191	505.61699999999996	43200	13
4869.279	225.764000000000009	3266.162	3	4380	2	5228.872	75	5228.872	239.8100000000000015	5228.872	5	5228.872	251.8100000000000015		
4938.081	182.1200000000000038	3352.799	2	4440	2	5286.778	76	5286.778	217.3460000000000027	5286.778	3	5286.778	225.3460000000000027		
4952.913	94.7510000000000044	3370.881	1	4500	3	5325.081	72	5325.081	451.8020000000000192	5325.081	1	5325.081	455.8020000000000192		
4977.062	89.74799999999999015	3378.351	0	4560	3	5519.947	77	5519.947	401.7559999999999695	5519.947	4	5519.947	411.7559999999999695		
5061.432	106.1399999999999861	3524.667	1	4620	2	5551.436	73	5551.436	611.355000000000016	5551.436	0	5551.436	613.355000000000016		
5108.191	126.656999999999982	3534.635	2	4680	2	5664.435	80	5664.435	335.353999999999927	5664.435	1	5664.435	339.3539999999999267		
5228.872	214.8619999999999657	3595.24	1	4740	2	5731.456	79	5731.456	436.6779999999999955	5731.456	3	5731.456	444.6779999999999955		
5286.778	247.957999999999969	3621.229	2	4800	2	5853.517	74	5853.517	894.6040000000000385	5853.517	2	5853.517	900.6040000000000385		
5325.081	242.0779999999999735	3627.43	1	4860	3	5888.142	83	5888.142	219.7069999999999931	5888.142	1	5888.142	223.7069999999999931		
5519.947	385.1009999999999975	3631.302	0	4920	3	5929.782	78	5929.782	688.909999999999853	5929.782	5	5929.782	700.909999999999853		
5551.436	394.3959999999999567	3692.58	0	4980	1	5932.623	82	5932.623	379.1870000000000107	5932.623	0	5932.623	381.1870000000000107		
5664.435	240.2719999999999905	3707.363	1	5040	4	6018.888	84	6018.888	279.4320000000000155	6018.888	3	6018.888	287.432000000000015		
5731.456	271.525999999999953	3736.918	2	5100	4	6105.991	81	6105.991	576.043999999999867	6105.991	4	6105.991	586.0439999999998665		
5853.517	349.5480000000000007	3760.552	1	5160	5	6523.671	85	6523.671	664.1539999999999935	6523.671	2	6523.671	670.1539999999999935		
5888.142	364.269000000000004	3793.747	0	5220	5	6535.537	88	6535.537	600.913999999999986	6535.537	0	6535.537	602.913999999999986		
5929.782	266.5960000000000027	3852.768	0	5280	4	6584.325	90	6584.325	468.333999999999945	6584.325	4	6584.325	478.333999999999945		
5932.623	194.0809999999999596	3855.442	1	5340	2	6629.717	89	6629.717	602.8289999999999485	6629.717	3	6629.717	610.8289999999999485		
6018.888	181.6519999999999862	3871.225	2	5400	2	6790.365	87	6790.365	848.5829999999998535	6790.365	5	6790.365	860.5829999999998535		
6105.991	208.6479999999999668	3893.036	3	5460	4	6885.865	86	6885.865	993.722999999999953	6885.865	1	6885.865	997.722999999999953		
6523.671	615.789999999999961	3940.835	4	5520	4	6909.394	91	6909.394	379.7229999999999552	6909.394	2	6909.394	385.7229999999999552		
6535.537	616.628999999999903	3950.231	3	5580	4	6939.416	93	6939.416	345.0910000000000065	6939.416	4	6939.416	355.0910000000000065		
6584.325	610.335000000000035	3954.861	2	5640	4	7128.587	94	7128.587	490.870000000000003	7128.587	3	7128.587	498.870000000000003		
6629.717	651.664999999999961	4014.073	3	5700	4	7140.551	97	7140.551	225.1569999999999812	7140.551	2	7140.551	231.1569999999999807		
6790.365	778.759999999999988	4075.043	4	5760	4	7203.574	92	7203.574	666.0370000000000315	7203.574	0	7203.574	668.0370000000000315		
6885.865	873.9379999999998715	4080.959	3	5820	4	7331.148	95	7331.148	528.7829999999999	7331.148	5	7331.148	540.7829999999999		
6909.394	883.7369999999998505	4088.414	2	5880	4	7428.444	101	7428.444	222.8700000000000038	7428.444	0	7428.444	224.8700000000000038		
6939.416	782.9659999999998925	4131.939	1	5940	4	7471.786	96	7471.786	581.9210000000000465	7471.786	1	7471.786	585.9210000000000465		
7128.587	966.259000000000011	4161.31	2	6000	6	7538.884	98	7538.884	589.467999999999844	7538.884	4	7538.884	599.467999999999844		
7140.551	976.547000000000021	4282.33	1	6060	8	7576.54	102	7576.54	233.3919999999999952	7576.54	5	7576.54	245.3919999999999952		
7203.574	1018.43799999999987	4286.101	2	6120	7	7617.878	99	7617.878	481.290999999999938	7617.878	3	7617.878	489.290999999999938		
7331.148	1044.005999999999856	4316.638	3	6180	10	7728.119	103	7728.119	297.6749999999999532	7728.119	0	7728.119	299.6749999999999532		
7428.444	983.781999999999922	4338.885	2	6240	11	7777.669	100	7777.669	631.117999999999936	7777.669	2	7777.669	637.117999999999936		
7471.786	1010.512999999999916	4402.961	3	6300	12	7784.035	106	7784.035	195.4950000000000038	7784.035	5	7784.035	207.4950000000000038		
7538.884	1027.112000000000076	4430.801	2	6360	12	7856.135	105	7856.135	307.2509999999999752	7856.135	4	7856.135	317.2509999999999752		
7576.54	1061.304999999999832	4446.146	3	6420	12	7979.979	104	7979.979	504.192999999999982	7979.979	1	7979.979	508.192999999999982		
7617.878	1065.958999999999829	4447.938	4	6480	14	8127.983	107	8127.983	502.1050000000000165	8127.983	3	8127.983	510.1050000000000165		
7728.119	1172.002999999999697	4471.793	3	6540	14	8156.145	110	8156.145	360.110000000000012	8156.145	5	8156.145	372.1100000000000117		
7777.669	1137.52299999999968	4501.7	2	6600	15	8271.446	112	8271.446	287.4669999999999832	8271.446	1	8271.446	291.466999999999983		
7784.035	1126.159000000000101	4513.847	3	6660	16	8405.756	108	8405.756	675.636999999999941	8405.756	0	8405.756	677.636999999999941		
7856.135	1088.586999999999985	4602.574	2	6720	16	8410.858	111	8410.858	544.722999999999955	8410.858	4	8410.858	554.722999999999955		
7979.979	1113.606999999999968	4643.515	3	6780	17	8603	109	8603	819.3309999999999005	8603	2	8603	825.3309999999999005		
8127.983	1241.35399999999981	4663.272	2	6840	16	8704.249	113	8704.249	568.2659999999998465	8704.249	3	8704.249	576.2659999999998465		
8156.145	1199.97899999999981	4755.961	3	6900	17	8721.947	117	8721.947	301.0889999999999412	8721.947	4	8721.947	311.0889999999999412		
8271.446	1308.193999999999956	4772.564	2	6960	16	8769.819	116	8769.819	362.0629999999999865	8769.819	0	8769.819	364.0629999999999865		
8405.756	1429.847999999999952	4858.162	3	7020	18	8903.218	115	8903.218	627.7719999999999315	8903.218	1	8903.218	631.7719999999999315		
8410.858	1369.355000000000013	4869.279	2	7080	19	9106.229	121	9106.229	334.4099999999999667	9106.229	0	9106.229	336.4099999999999667		
8603	1519.623000000000043	4887.314	3	7140	19	9113.222	120	9113.222	381.2749999999999755	9113.222	4	9113.222	391.2749999999999755		
8704.249	1549.366999999999727	4938.081	2	7200	20	9136.739	114	9136.739	968.594000000000046	9136.739	5	9136.739	980.594000000000046		
8721.947	1536.078999999999718	4952.913	1	7260	19	9364.019	124	9364.019	240.7969999999999675	9364.019	4	9364.019	250.7969999999999675		
8769.819	1497.036000000000053	4955.292	2	7320	22	9365.644	119	9365.644	653.39499999999998	9365.644	3	9365.644	661.39499999999998		
8903.218	1611.886999999999712	4977.062	1	7380	21	9536.644	123	9536.644	428.4149999999999625	9536.644	0	9536.644	430.4149999999999625		
9106.229	1809.574000000000063	4981.534	2	7440	21	9546.986	122	9546.986	639.7680000000000275	9546.986	1	9546.986	643.7680000000000275		
9113.222	1688.673999999999976	5014.01	3	7500	20	9551.168	118	9551.168	942.16799999999989	9551.168	2	9551.168	948.16799999999989		
9136.739	1610.998000000000043	5038.82	4	7560	21	9668.418	126	9668.418	294.399	9668.418	4	9668.418	304.399		
9364.019	1834.780999999999945	5061.432	3	7620	20	9719.141	127	9719.141	345.4969999999999562	9719.141	3	9719.141	353.4969999999999562		
9365.644	1753.056000000000032	5083.003	4	7680	22	9880.25	130	9880.25	323.081999999999993	9880.25	2	9880.25	329.081999999999993		
9536.644	1899.250999999999741	5108.191	3	7740	22	9904.071	128	9904.071	365.4270000000000195	9904.071	0	9904.071	367.4270000000000195		
9546.986	1904.645999999999726	5134.846	4	7800	20	10063.494	125	10063.494	914.7549999999998785	10063.494	5	10063.494	926.754999999999878		
9551.168	1839.737000000000072	5157.04	5	7860	22	10081.02	129	10081.02	530.0339999999998765	10081.02	1	10081.02	534.0339999999998765		
9668.418	1853.596	5228.872	4	7920	25	10109.928	131	10109.928	431.50999999999999	10109.928	4	10109.928	441.50999999999999		
9719.141	1899.339999999999683	5286.778	3	7980	25	10195.884	133	10195.884	309.6340000000000137	10195.884	2	10195.884	315.6340000000000137		
9880.25	2055.329999999999921	5325.081	2	8040	28	10217.294	134	10217.294	311.2229999999999557	10217.294	0	10217.294	313.2229999999999557		
9904.071	2039.288999999999753	5424.163	3	8100	28	10342.294	132	10342.294	615.153000000000018	10342.294	3	10342.294	623.153000000000018		
10063.494	2168.125	5459.93	4	8160	27	10368.582	135	10368.582	293.0879999999999645	10368.582	5	10368.582	305.0879999999999645		
10081.02	2180.54599999999936	5503.969	5	8220	29	10528.097	137	10528.097	408.1689999999999815	10528.097	4	10528.097	418.1689999999999815		
10109.928	2159.89199999999982	5519.947	4	8280	29	10653.23	136	10653.23	568.210000000000035	10653.23	1	10653.23	572.210000000000035		
10195.884	2211.792999999999658	5523.873	5	8340	30	10698.879	141	10698.879	318.2970000000000242	10698.879	5	10698.879	330.2970000000000242		
10217.294	2225.380000000000102	5551.436	4	8400	31	10701.82	138	10701.82	499.93599999999992	10701.82	2	10701.82	505.93599999999992		
10342.294	2309.467999999999837	5663.186	5	8460	31	10946.759	139	10946.759	727.464999999999914	10946.759	0	10946.759	729.464999999999914		
10368.582	2235.590999999999431	5664.435	4	8520	31	10983.374	140	10983.374	633.079999999999925	10983.374	3	10983.374	641.079999999999925		
10528.097	2367.314999999999592	5731.456	3	8580	32	11049.258	144	11049.258	338.379000000000018	11049.258	5	11049.258	350.379000000000018		
10653.23	2454.58299999999962	5738.542	4	8640	32	11127.049	146	11127.049	178.2899999999999632	11127.049	0	11127.049	180.2899999999999632		
10698.879	2436.28799999999955	5837.236	5	8700	33	11189.982	143	11189.982	532.7519999999999515	11189.982	1	11189.982	536.7519999999999515		
10701.82	2391.10599999999976	5853.517	4	8760	32	11255.608	147	11255.608	264.2339999999999227	11255.608	3	11255.608	272.2339999999999227		
10946.759	2586.09900000000015	5888.142	3	8820	34	11327.999	145	11327.999	620.1789999999998565	11327.999	2	11327.999	626.1789999999998565		
10983.374	2570.351999999999852	5897.343	4	8880	34	11440.81	142	11440.81	902.7129999999999625	11440.81	4	11440.81	912.7129999999999625		
11049.258	2603.145999999999725	5907.881	5	8940	33	11583.35	149	11583.35	454.3009999999999295	11583.35	0	11583.35	456.3009999999999295		
11127.049	2605.03799999999955	5918.908	6	9000	33	11704.09	151	11704.09	440.4819999999999695	11704.09	3	11704.09	448.4819999999999695		
11189.982	2597.55699999999978	5929.782	5	9060	36	11755.869	153	11755.869	305.058999999999968	11755.869	4	11755.869	315.058999999999968		
11255.608	2596.95600000000012	5932.623	4	9120	35	11792.724	152	11792.724	458.7250000000000212	11792.724	2	11792.724	464.725000000000021		
11327.999	2615.5	5973.99	5	9180	35	11873.642	150	11873.642	679.659999999999853	11873.642	1	11873.642	683.659999999999853		
11440.81	2667.690999999999795	5978.052	6	9240	35	11886.543	154	11886.543	301.192999999999982	11886.543	0	11886.543	303.192999999999982		
11583.35	2780.427999999999875	6011.605	7	9300	35	11953.814	148	11953.814	892.5560000000000375	11953.814	5	11953.814	904.556000000000036		
11704.09	2893.37799999999969	6011.927	8	9360	35	11969.121	155	11969.121	257.0309999999999482	11969.121	3	11969.121	265.0309999999999482		
11755.869	2742.80499999999937	6018.888	7	9420	33	12152.438	159	12152.438	263.8949999999999807	12152.438	0	12152.438	265.8949999999999807		
11792.724	2775.512999999999912	6025.657	8	9480	34	12298.921	160	12298.921	333.10699999999997	12298.921	5	12298.921	345.10699999999997		
11873.642	2852.837999999999727	6105.991	7	9540	33	12391.359	156	12391.359	625.4900000000000065	12391.359	4	12391.359	635.4900000000000065		
11886.543	2802.170000000000062	6156.45	8	9600	31	12430.785	158	12430.785	553.143000000000028	12430.785	1	12430.785	557.143000000000028		
11953.814	2816.23499999999966	6162.328	9	9660	31	12476.288	162	12476.288	321.8500000000000217	12476.288	0	12476.288	323.8500000000000217		
11969.121	2498.9449999999997	6164.004	10	9720	30	12621.446	163	12621.446	310.5249999999999757	12621.446	5	12621.446	322.5249999999999757		
12152.438	2449.429999999999375	6185.136	11	9780	31	12724.034	165	12724.034	289.2490000000000225	12724.034	1	12724.034	293.2490000000000225		
12298.921	2562.618999999999677	6287.142	12	9840	32	12782.847	164	12782.847	381.4879999999999415	12782.847	4	12782.847	391.4879999999999415		
12391.359	2586.778999999999532	6444.662	13	9900	32	12888.361	166	12888.361	410.072999999999977	12888.361	0	12888.361	412.072999999999977		
12430.785	2586.850999999999652	6461.273	14	9960	32	12934.621	167	12934.621	301.1749999999999532	12934.621	5	12934.621	313.1749999999999532		
12476.288	2533.773000000000127	6511.772	15	10020	32	13018.301	157	13018.301	1219.576999999999766	13018.301	2	13018.301	1225.576999999999766		
12621.446	2566.864999999999775	6515.235	16	10080	32	13046.242	161	13046.242	1069.121000000000091	13046.242	3	13046.242	1077.121000000000091		
12724.034	2586.833999999999827	6523.671	15	10140	31	13077.152	168	13077.152	349.1179999999999367	13077.152	1	13077.152	353.1179999999999367		
12782.847	2374.86700000000018	6535.537	14	10200	30	13116.811	170	13116.811	226.4499999999999876	13116.811	0	13116.811	228.4499999999999876		
12888.361	2421.494999999999882	6551.919	15	10260	29	13254.802	171	13254.802	308.1809999999999252	13254.802	5	13254.802	320.1809999999999252		
12934.621	2425.899999999999627	6556.116	16	10320	29	13412.434	169	13412.434	619.586999999999988	13412.434	4	13412.434	629.586999999999988		
13018.301	2469.001000000000195	6584.325	15	10380	27	13444.838	174	13444.838	363.6859999999999205	13444.838	1	13444.838	367.6859999999999205		
13046.242	2474.358000000000167	6629.717	14	10440	28	13458.998	173	13458.998	404.7559999999999695	13458.998	3	13458.998	412.7559999999999695		
13077.152	2496.73099999999976	6640.146	15	10500	29	13558.386	177	13558.386	135.9519999999999976	13558.386	4	13558.386	145.9519999999999976		
13116.811	2519.791000000000157	6657.876	16	10560	30	13582.723	176	13582.723	315.9209999999999342	13582.723	5	13582.723	327.9209999999999342		
13254.802	2650.023000000000127	6767.548	17	10620	35	13720.025	179	13720.025	253.0269999999999855	13720.025	3	13720.025	261.026999999999929		
13412.434	2801.63099999999939	6790.365	16	10680	37	13728.515	172	13728.515	704.213999999999939	13728.515	2	13728.515	710.213999999999939		
13444.838	2798.576000000000012	6866.372	17	10740	35	13791.588	181	13791.588	196.8650000000000085	13791.588	5	13791.588	208.8650000000000085		
13458.998	2796.407999999999437	6885.865	16	10800	37	13796.185	175	13796.185	677.3740000000000215	13796.185	0	13796.185	679.3740000000000215		
13558.386	2893.28799999999955	6886.629	17	10860	37	14086.268	178	14086.268	637.4299999999998335	14086.268	1	14086.268	641.4299999999998335		
13582.723	2818.675000000000175	6909.394	16	10920	37	14154.626	184	14154.626	351.0380000000000095	14154.626	5	14154.626	363.0380000000000095		
13720.025	2931.048999999999965	6939.416	15	10980	36	14240.766	185	14240.766	442.5810000000000157	14240.766	0	14240.766	444.5810000000000157		
13728.515	2703.045000000000065	6956.166	16	11040	36	14397.972	187	14397.972	231.3460000000000027	14397.972	5	14397.972	243.3460000000000027		
13791.588	2717.6949999999997	6963.252	17	11100	38	14412.239	183	14412.239	677.72399999999993	14412.239	2	14412.239	683.72399999999993		
13796.185	2721.95799999999962	6975.908	18	11160	39	14434.269	186	14434.269	344.000999999999975	14434.269	1	14434.269	348.000999999999975		
14086.268	3004.560999999999687	7041.503	19	11220	40	14447.811	188	14447.811	205.0449999999999582	14447.811	0	14447.811	207.0449999999999582		
14154.626	3033.11399999999957	7083.377	20	11280	41	14608.898	182	14608.898	880.873000000000045	14608.898	3	14608.898	888.873000000000045		
14240.766	3085.041999999999452	7128.587	19	11340	42	14620.482	180	14620.482	1052.096	14620.482	4	14620.482	1062.096		
14397.972	3214.029999999999732	7140.551	18	11400	43	14756.789	189	14756.789	346.8170000000000062	14756.789	5	14756.789	358.8170000000000062		
14412.239	3216.256999999999595	7154.882	19	11460	44	14814.285	190	14814.285	396.0459999999999337	14814.285	2	14814.285	402.0459999999999337		
14434.269	3201.103000000000052	7185.868	20	11520	45	14866.167	193	14866.167	249.2690000000000047	14866.167	3	14866.167	257.2690000000000047		
14447.811	3175.485999999999865	7203.574	19	11580	46	14990.434	191	14990.434	552.1649999999999615	14990.434	1	14990.434	556.1649999999999615		
14608.898	3311.474999999999445	7272.783	20	11640	45	15019.851	192	15019.851	570.0399999999999615	15019.851	0	15019.851	572.0399999999999615		
14620.482	3316.759000000000002	7291.331	21	11700	46	15027.812	194	15027.812	397.3299999999999265	15027.812	4	15027.812	407.3299999999999265		
14756.789	3356.844999999999332	7296.655	22	11760	44	15055.185	195	15055.185	286.3959999999999572	15055.185	5	15055.185	298.395999999999957		
