
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-23:35:45-9388)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-23:35:45-9388)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-23:35:45-9388)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:35:45-9388)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-23:35:45-9388)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:35:45-9388)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-23:35:45-9388)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-23:35:45-9388)	
1702.908	0	1702.908	0	2460	0	2008.046	41	2008.046	249.3419999999999837	2008.046	2	2008.046	255.3419999999999837	24600	11
1752.704	0	1752.704	0	2520	0	2067.398	37	2067.398	431.8450000000000257	2067.398	0	2067.398	433.8450000000000257	25200	12
1834.349	0	1834.349	0	2580	0	2083.525	45	2083.525	172.0559999999999825	2083.525	6	2083.525	186.0559999999999825	25800	17
1884.883	0	1884.883	0	2640	0	2175.151	43	2175.151	280.2679999999999142	2175.151	4	2175.151	290.2679999999999142	26400	8
1893.56	0	1893.56	0	2700	0	2203.001	44	2203.001	297.4409999999999157	2203.001	5	2203.001	309.4409999999999157	27000	13
1897.469	0	1897.469	0	2760	2	2208.476	42	2208.476	366.1269999999999515	2208.476	3	2208.476	374.1269999999999515	27600	7
1914.492	0	1914.492	0	2820	1	2220.752	47	2220.752	225.3439999999999932	2220.752	7	2220.752	241.3439999999999932	28200	14
1979.408	0	1979.408	0	2880	1	2247.705	48	2247.705	229.1859999999999777	2247.705	2	2247.705	235.1859999999999777	28800	12
2012.519	0	2012.519	0	2940	1	2267.578	46	2267.578	349.0860000000000115	2267.578	1	2267.578	353.0860000000000112	29400	11
2109.974	0	2109.974	0	3000	1	2361.486	49	2361.486	249.512	2361.486	0	2361.486	251.512	30000	10
2342.423	0	2342.423	0	3060	1	2536.735	50	2536.735	190.3120000000000112	2536.735	1	2536.735	194.3120000000000112	30600	11
2383.034	0	2383.034	0	3120	2	2613.016	54	2613.016	115.4019999999999863	2613.016	4	2613.016	125.4019999999999863	31200	15
2414.879	0	2414.879	0	3180	0	2615.715	53	2615.715	185.0459999999999915	2615.715	3	2615.715	193.0459999999999915	31800	15
2422.669	0	2422.669	0	3240	0	2717.774	51	2717.774	332.740000000000008	2717.774	0	2717.774	334.740000000000008	32400	17
2487.614	0	2487.614	0	3300	0	2769.47	59	2769.47	145.4110000000000008	2769.47	4	2769.47	155.4110000000000008	33000	7
2540.604	0	2540.604	0	3360	0	2784.266	56	2784.266	220.5749999999999877	2784.266	5	2784.266	232.5749999999999875	33600	12
2551.691	0	2551.691	0	3420	0	2802.273	58	2802.273	192.1139999999999751	2802.273	7	2802.273	208.1139999999999751	34200	11
2573.857	0	2573.857	0	3480	0	2862.094	57	2862.094	274.2369999999999657	2862.094	6	2862.094	288.2369999999999655	34800	17
2594.159	0	2594.159	0	3540	0	2887.583	52	2887.583	466.703999999999949	2887.583	2	2887.583	472.703999999999949	35400	16
2614.059	0	2614.059	0	3600	0	2954.737	61	2954.737	283.8589999999999222	2954.737	8	2954.737	301.858999999999922	36000	20
2636.52	0	2636.52	0	3660	0	2966.313	62	2966.313	257.5860000000000115	2966.313	9	2966.313	277.5860000000000115	36600	15
2652.878	0	2652.878	0	3720	0	2996.299	64	2996.299	216.829000000000007	2996.299	4	2996.299	226.829000000000007	37200	19
2688.727	0	2688.727	0	3780	0	3056.745	55	3056.745	512.1409999999998475	3056.745	1	3056.745	516.1409999999998475	37800	9
2717.774	9.25	2708.524	1	3840	0	3132.532	71	3132.532	126.2330000000000036	3132.532	4	3132.532	136.2330000000000036	38400	7
2769.47	58.27400000000000065	2711.196	2	3900	0	3149.596	67	3149.596	273.501999999999952	3149.596	6	3149.596	287.5019999999999515	39000	10
2784.266	32.59799999999999887	2717.774	1	3960	0	3157.195	65	3157.195	360.9289999999999725	3157.195	5	3157.195	372.9289999999999725	39600	20
2802.273	35.02899999999999625	2751.668	2	4020	0	3178.186	70	3178.186	191.8729999999999895	3178.186	9	3178.186	211.8729999999999895	40200	15
2862.094	71.9470000000000024	2767.244	3	4080	0	3184.269	63	3184.269	464.495000000000003	3184.269	0	3184.269	466.495000000000003	40800	19
2887.583	32.6940000000000025	2769.47	2	4140	0	3216.266	68	3216.266	322.682999999999992	3216.266	2	3216.266	328.682999999999992	41400	17
2954.737	50.41599999999999655	2784.266	1	4200	0	3281.09	66	3281.09	462.8170000000000055	3281.09	7	3281.09	478.8170000000000055	42000	10
2966.313	25.85399999999999912	2790.147	2	4260	0	3284.188	72	3284.188	223.4429999999999828	3284.188	1	3284.188	227.4429999999999828	42600	20
2996.299	38.35399999999999912	2802.273	1	4320	0	3291.999	69	3291.999	319.2619999999999425	3291.999	8	3291.999	337.2619999999999425	43200	10
3056.745	71.05199999999999225	2854.889	2	4380	0	3362.8	76	3362.8	158.0319999999999818	3362.8	0	3362.8	160.0319999999999818		
3132.532	98.0849999999999791	2862.094	1	4440	2	3377.445	74	3377.445	213.8489999999999885	3377.445	6	3377.445	227.8489999999999885		
3149.596	38.49799999999999025	2887.583	0	4500	0	3382.274	77	3382.274	154.8979999999999671	3382.274	2	3382.274	160.8979999999999671		
3157.195	28.9540000000000005	2904.321	1	4560	0	3502.068	73	3502.068	359.5359999999999437	3502.068	4	3502.068	369.5359999999999437		
3202.768	0	2940.459	2	4620	0	3548.508	78	3548.508	277.8379999999999647	3548.508	9	3548.508	297.8379999999999645		
3221.376	0	2954.737	1	4680	0	3623.317	80	3623.317	301.1179999999999367	3623.317	7	3623.317	317.1179999999999367		
3250.67	0	2957.945	2	4740	0	3700.257	81	3700.257	191.7149999999999741	3700.257	0	3700.257	193.7149999999999741		
3289.553	0	2966.313	1	4800	0	3749.379	84	3749.379	145.827999999999974	3749.379	6	3749.379	159.827999999999974		
3306.199	0	2985.693	2	4860	0	3754.273	82	3754.273	206.6800000000000058	3754.273	2	3754.273	212.6800000000000058		
3506.542	0	2996.299	1	4920	0	3762.826	79	3762.826	469.273000000000022	3762.826	1	3762.826	473.273000000000022		
3541.593	0	3034.447	2	4980	0	3775.598	75	3775.598	606.403000000000018	3775.598	5	3775.598	618.403000000000018		
3574.623	0	3056.745	1	5040	0	3847.414	83	3847.414	262.790999999999939	3847.414	4	3847.414	272.790999999999939		
3589.551	0	3111.098	2	5100	0	3909.854	60	3909.854	1265.333999999999828	3909.854	3	3909.854	1273.333999999999828		
3774.607	0	3128.241	3	5160	0	3946.128	85	3946.128	169.5209999999999575	3946.128	0	3946.128	171.5209999999999575		
3807.413	0	3132.532	2	5220	0	4143.76	87	4143.76	307.7799999999999717	4143.76	2	4143.76	313.7799999999999717		
3829.98	0	3149.596	1	5280	0	4181.079	90	4181.079	233.360999999999989	4181.079	5	4181.079	245.360999999999989		
3875.061	0	3157.195	0	5340	0	4264.182	86	4264.182	452.769000000000004	4264.182	1	4264.182	456.769000000000004		
3916.373	0	3202.768	0	5400	0	4456.94	92	4456.94	322.2229999999999557	4456.94	6	4456.94	336.2229999999999557		
3935.718	0	3221.376	0	5460	0	4475.482	93	4475.482	328.466999999999983	4475.482	7	4475.482	344.466999999999983		
4120.475	0	3250.67	0	5520	0	4500.095	89	4500.095	575.721999999999978	4500.095	3	4500.095	583.721999999999978		
4120.717	0	3289.553	0	5580	0	4519.645	94	4519.645	284.5359999999999437	4519.645	2	4519.645	290.5359999999999437		
4131.015	0	3306.199	0	5640	1	4534.361	91	4534.361	411.8859999999999657	4534.361	0	4534.361	413.8859999999999657		
4229.109	0	3506.542	0	5700	2	4557.543	88	4557.543	672.4819999999999685	4557.543	4	4557.543	682.4819999999999685		
4244.958	0	3541.593	0	5760	0	4588.612	96	4588.612	263.149	4588.612	1	4588.612	267.149		
4321.463	0	3574.623	0	5820	0	4612.185	98	4612.185	240.0609999999999777	4612.185	9	4612.185	260.0609999999999207		
4348.976	0	3589.551	0	5880	0	4728.155	95	4728.155	471.1970000000000005	4728.155	5	4728.155	483.1970000000000005		
4352.124	0	3774.607	0	5940	0	4746.92	102	4746.92	160.1039999999999845	4746.92	0	4746.92	162.1039999999999845		
4456.94	41.79399999999999677	3807.413	0	6000	0	4753.139	101	4753.139	234.440999999999973	4753.139	3	4753.139	242.440999999999973		
4475.482	47.03799999999999655	3829.98	0	6060	0	4808.187	99	4808.187	337.2469999999999562	4808.187	6	4808.187	351.2469999999999562		
4510.698	0	3875.061	0	6120	0	4821.001	97	4821.001	454.0249999999999752	4821.001	8	4821.001	472.024999999999975		
4584.816	0	3916.373	0	6180	0	4854.004	100	4854.004	362.521999999999933	4854.004	7	4854.004	378.521999999999933		
4601.284	0	3935.718	0	6240	0	4897.678	103	4897.678	292.394000000000004	4897.678	1	4897.678	296.394000000000004		
4822.149	0	4120.475	0	6300	0	5056.919	105	5056.919	179.5740000000000116	5056.919	2	5056.919	185.5740000000000116		
4871.345	0	4120.717	0	6360	0	5115.877	106	5115.877	209.1270000000000088	5115.877	1	5115.877	213.1270000000000088		
4902.75	0	4131.015	0	6420	0	5122.959	107	5122.959	158.5799999999999833	5122.959	3	5122.959	166.5799999999999833		
4956.379	0	4229.109	0	6480	0	5201.375	109	5201.375	165.59499999999997	5201.375	5	5201.375	177.5949999999999696		
4958.594	0	4244.958	0	6540	0	5227.128	104	5227.128	402.9789999999999267	5227.128	0	5227.128	404.9789999999999267		
5023.78	0	4321.463	0	6600	0	5332.15	110	5332.15	208.4499999999999877	5332.15	1	5332.15	212.4499999999999877		
5119.7	0	4348.976	0	6660	0	5335.282	108	5335.282	366.6879999999999865	5335.282	4	5335.282	376.6879999999999865		
5195.595	0	4352.124	0	6720	0	5426.896	112	5426.896	214.8340000000000025	5426.896	3	5426.896	222.8340000000000025		
5204.062	0	4415.146	1	6780	0	5471.78	111	5471.78	270.1849999999999447	5471.78	2	5471.78	276.1849999999999447		
5322.197	0	4428.444	2	6840	0	5637.453	119	5637.453	124.4819999999999987	5637.453	6	5637.453	138.4819999999999706		
5340.801	0	4456.94	1	6900	0	5727.83	121	5727.83	158.0219999999999907	5727.83	8	5727.83	176.0219999999999907		
5403.481	0	4475.482	0	6960	0	5732.922	118	5732.922	229.7899999999999627	5732.922	3	5732.922	237.7899999999999627		
5413.854	0	4510.698	0	7020	0	5739.612	113	5739.612	415.4149999999999625	5739.612	0	5739.612	417.4149999999999625		
5491.398	0	4584.816	0	7080	0	5747.471	117	5747.471	250.0729999999999782	5747.471	2	5747.471	256.0729999999999782		
5495.132	0	4601.284	0	7140	0	5760.816	120	5760.816	215.9490000000000112	5760.816	7	5760.816	231.949000000000011		
5498.971	0	4822.149	0	7200	0	5763.211	114	5763.211	418.4099999999999665	5763.211	1	5763.211	422.4099999999999665		
5528.867	0	4871.345	0	7260	0	5853.758	125	5853.758	112.8359999999999838	5853.758	3	5853.758	120.8359999999999837		
5551.808	0	4902.75	0	7320	0	5873.905	115	5873.905	460.4239999999999767	5873.905	4	5873.905	470.4239999999999765		
5577.349	0	4956.379	0	7380	0	5905.116	126	5905.116	163.5039999999999616	5905.116	0	5905.116	165.5039999999999616		
5637.453	49.9839999999999945	4958.594	0	7440	0	5913.396	123	5913.396	261.9429999999999827	5913.396	6	5913.396	275.9429999999999825		
5727.83	109.5509999999999873	5023.78	0	7500	0	5980.323	127	5980.323	210.7259999999999983	5980.323	1	5980.323	214.7259999999999983		
5732.922	86.2439999999999994	5119.7	0	7560	0	5982.075	116	5982.075	556.221000000000002	5982.075	5	5982.075	568.221000000000002		
5739.612	10.10699999999999926	5195.595	0	7620	0	5986.193	122	5986.193	388.8439999999999357	5986.193	9	5986.193	408.8439999999999357		
5765.597	0	5204.062	0	7680	0	5994.363	128	5994.363	194.8129999999999871	5994.363	2	5994.363	200.8129999999999871		
5793.55	0	5322.197	0	7740	0	5997.206	124	5997.206	251.3759999999999757	5997.206	8	5997.206	269.3759999999999752		
5850.474	0	5340.801	0	7800	0	6113.202	129	6113.202	246.7280000000000077	6113.202	7	6113.202	262.727999999999951		
5930.969	0	5403.481	0	7860	0	6140.786	131	6140.786	156.351999999999975	6140.786	3	6140.786	164.351999999999975		
5976.434	0	5413.854	0	7920	0	6300.476	136	6300.476	170.5310000000000053	6300.476	6	6300.476	184.5310000000000053		
6026.826	0	5491.398	0	7980	0	6368.65	132	6368.65	337.823999999999954	6368.65	1	6368.65	341.823999999999954		
6055.644	0	5495.132	0	8040	0	6378.566	130	6378.566	445.5969999999999782	6378.566	0	6378.566	447.5969999999999782		
6110.14	0	5498.971	0	8100	0	6420.86	135	6420.86	295.6100000000000125	6420.86	5	6420.86	307.6100000000000125		
6113.25	0	5528.867	0	8160	1	6423.748	137	6423.748	252.1259999999999757	6423.748	3	6423.748	260.1259999999999757		
6115.945	0	5551.808	0	8220	0	6498.156	133	6498.156	436.5119999999999425	6498.156	2	6498.156	442.5119999999999425		
6163.622	0	5577.349	0	8280	0	6499.829	138	6499.829	206.2659999999999618	6499.829	7	6499.829	222.2659999999999618		
6277.563	0	5587.469	1	8340	0	6599.335	139	6599.335	253.6179999999999945	6599.335	6	6599.335	267.6179999999999375		
6331.717	0	5618.279	2	8400	0	6617.131	134	6617.131	496.990999999999984	6617.131	4	6617.131	506.990999999999984		
6506.341	0	5637.453	1	8460	0	6712.279	140	6712.279	203.9379999999999871	6712.279	0	6712.279	205.9379999999999871		
6577.066	0	5646.678	2	8520	0	6878.74	141	6878.74	297.6739999999999767	6878.74	1	6878.74	301.6739999999999767		
6593.454	0	5727.83	1	8580	0	6892.423	146	6892.423	170.2040000000000071	6892.423	0	6892.423	172.2040000000000071		
6618.424	0	5729.505	2	8640	0	6897.115	144	6897.115	217.4819999999999702	6897.115	4	6897.115	227.48199999999997		
6669.633	0	5732.922	1	8700	0	6949.386	143	6949.386	322.961999999999988	6949.386	3	6949.386	330.961999999999988		
6678.653	0	5739.612	0	8760	0	7019.556	142	7019.556	420.1019999999999742	7019.556	2	7019.556	426.1019999999999742		
6720.219	0	5765.597	0	8820	0	7051.297	145	7051.297	360.644000000000004	7051.297	5	7051.297	372.644000000000004		
6804.269	0	5793.55	0	8880	0	7100.382	147	7100.382	282.1129999999999415	7100.382	6	7100.382	296.1129999999999415		
6809.47	0	5850.474	0	8940	0	7124.464	149	7124.464	109.9089999999999914	7124.464	0	7124.464	111.9089999999999914		
7012.555	0	5930.969	0	9000	0	7168.761	148	7168.761	343.290999999999939	7168.761	7	7168.761	359.290999999999939		
7064.394	0	5976.434	0	9060	0	7237.774	151	7237.774	163.072000000000002	7237.774	2	7237.774	169.072000000000002		
7068.702	0	6026.826	0	9120	0	7290.592	150	7290.592	222.1979999999999783	7290.592	1	7290.592	226.1979999999999783		
7112.866	0	6055.644	0	9180	0	7351.68	155	7351.68	128.156999999999982	7351.68	5	7351.68	140.156999999999982		
7129.804	0	6110.14	0	9240	0	7393.223	157	7393.223	128.8600000000000132	7393.223	6	7393.223	142.8600000000000131		
7207.005	0	6113.25	0	9300	0	7417.36	152	7417.36	296.494000000000027	7417.36	3	7417.36	304.494000000000027		
7211.523	0	6115.945	0	9360	0	7465.36	156	7465.36	221.2429999999999945	7465.36	2	7465.36	227.2429999999999945		
7238.117	0	6163.622	0	9420	0	7468.603	158	7468.603	186.1560000000000053	7468.603	7	7468.603	202.1560000000000053		
7250.363	0	6277.563	0	9480	0	7475.887	153	7475.887	344.0829999999999687	7475.887	0	7475.887	346.0829999999999687		
7266.447	0	6331.717	0	9540	0	7499.65	154	7499.65	282.6449999999999807	7499.65	4	7499.65	292.6449999999999805		
7268.435	0	6506.341	0	9600	0	7526.592	160	7526.592	217.1850000000000016	7526.592	9	7526.592	237.1850000000000015		
7289.407	0	6577.066	0	9660	0	7561.915	161	7561.915	91.13800000000000485	7561.915	1	7561.915	95.1380000000000048		
7466.777	0	6593.454	0	9720	0	7706.083	162	7706.083	168.2179999999999602	7706.083	0	7706.083	170.2179999999999602		
7535.865	0	6618.424	0	9780	0	7768.772	163	7768.772	205.7429999999999945	7768.772	2	7768.772	211.7429999999999945		
7557.029	0	6669.633	0	9840	0	7769.252	159	7769.252	482.8170000000000055	7769.252	8	7769.252	500.8170000000000055		
7560.646	0	6678.653	0	9900	0	7856.441	165	7856.441	287.201999999999997	7856.441	1	7856.441	291.2019999999999967		
7565.239	0	6720.219	0	9960	0	7872.301	164	7872.301	303.6549999999999717	7872.301	3	7872.301	311.6549999999999717		
7574.269	0	6804.269	0	10020	0	7900.085	166	7900.085	315.8159999999999157	7900.085	4	7900.085	325.8159999999999157		
7722.632	0	6809.47	0	10080	0	7962.026	167	7962.026	237.3940000000000047	7962.026	0	7962.026	239.3940000000000047		
7735.468	0	7012.555	0	10140	0	7982.632	169	7982.632	206.8009999999999871	7982.632	6	7982.632	220.8009999999999868		
7761.831	0	7064.394	0	10200	0	7993.111	170	7993.111	208.8999999999999765	7993.111	2	7993.111	214.8999999999999765		
7778.211	0	7068.702	0	10260	0	8088.458	172	8088.458	243.4549999999999827	8088.458	8	8088.458	261.4549999999999265		
7787.749	0	7112.866	0	10320	0	8139.36	168	8139.36	391.8919999999999377	8139.36	5	8139.36	403.8919999999999377		
7827.003	0	7129.804	0	10380	0	8153.339	173	8153.339	232.0709999999999687	8153.339	1	8153.339	236.0709999999999687		
7917.268	0	7207.005	0	10440	0	8184.933	175	8184.933	223.918999999999982	8184.933	4	8184.933	233.9189999999999815		
7919.636	0	7211.523	0	10500	0	8215.707	177	8215.707	217.0169999999999952	8215.707	6	8215.707	231.0169999999999952		
7951.014	0	7238.117	0	10560	0	8229.413	178	8229.413	200.204000000000007	8229.413	2	8229.413	206.204000000000007		
7972.549	0	7250.363	0	10620	0	8282.513	179	8282.513	234.2899999999999627	8282.513	9	8282.513	254.2899999999999627		
7984.69	0	7266.447	0	10680	0	8317.752	182	8317.752	160.4130000000000103	8317.752	1	8317.752	164.4130000000000103		
8023.209	0	7268.435	0	10740	0	8343.504	176	8343.504	368.9549999999999265	8343.504	0	8343.504	370.9549999999999265		
8028.223	0	7289.407	0	10800	0	8405.716	183	8405.716	210.7829999999999578	8405.716	4	8405.716	220.7829999999999578		
8088.458	21.65899999999999883	7466.777	0	10860	0	8484.871	181	8484.871	333.5109999999999657	8484.871	5	8484.871	345.5109999999999657		
8139.36	27.27599999999999612	7535.865	0	10920	0	8579.226	184	8579.226	237.9499999999999875	8579.226	1	8579.226	241.9499999999999875		
8153.339	18.17899999999999483	7557.029	0	10980	0	8626.8	171	8626.8	823.050999999999928	8626.8	7	8626.8	839.050999999999928		
8184.933	29.53000000000000102	7560.646	0	11040	0	8650.384	174	8650.384	722.748000000000045	8650.384	3	8650.384	730.748000000000045		
8337.276	0	7565.239	0	11100	0	8698.497	180	8698.497	592.038999999999986	8698.497	8	8698.497	610.038999999999986		
8378.221	0	7574.269	0	11160	0	8730.18	189	8730.18	223.5629999999999871	8730.18	6	8730.18	237.562999999999987		
8394.062	0	7722.632	0	11220	0	8740.707	187	8740.707	291.6539999999999952	8740.707	4	8740.707	301.6539999999999952		
8439.053	0	7735.468	0	11280	0	8803.279	185	8803.279	423.057999999999992	8803.279	0	8803.279	425.057999999999992		
8486.507	0	7761.831	0	11340	0	8924.911	190	8924.911	383.1259999999999742	8924.911	9	8924.911	403.1259999999999742		
8492.617	0	7778.211	0	11400	0	8926.032	186	8926.032	525.9700000000000255	8926.032	2	8926.032	531.9700000000000255		
8521.785	0	7787.749	0	11460	0	8944.559	193	8944.559	218.8059999999999822	8944.559	7	8944.559	234.8059999999999815		
8589.344	0	7827.003	0	11520	0	8998.652	191	8998.652	405.307999999999992	8998.652	1	8998.652	409.307999999999992		
8654.024	0	7917.268	0	11580	0	9055.076	194	9055.076	178.6850000000000016	9055.076	0	9055.076	180.6850000000000016		
8709.753	0	7919.636	0	11640	0	9068.727	192	9068.727	406.7029999999999727	9068.727	3	9068.727	414.7029999999999727		
8874.391	0	7951.014	0	11700	0	9171.165	188	9171.165	672.6579999999999	9171.165	5	9171.165	684.6579999999999		
8967.209	0	7972.549	0	11760	0	9271.9	195	9271.9	298.6909999999999157	9271.9	2	9271.9	304.6909999999999157		
8994.904	0	7984.69	0	11820	0	9487.272	198	9487.272	323.1589999999999905	9487.272	1	9487.272	327.1589999999999905		
9114.419	0	8023.209	0	11880	0	9496.34	199	9496.34	244.0249999999999765	9496.34	3	9496.34	252.0249999999999765		
9160.113	0	8028.223	0	11940	0	9614.61	203	9614.61	179.0249999999999765	9614.61	7	9614.61	195.0249999999999765		
9244.315	0	8066.799	1	12000	0	9637.32	204	9637.32	182.4979999999999895	9637.32	8	9637.32	200.4979999999999895		
9326.477	0	8088.458	0	12060	0	9656.941	200	9656.941	324.4639999999999412	9656.941	2	9656.941	330.4639999999999412		
9327.221	0	8112.084	1	12120	0	9664.222	202	9664.222	288.110999999999989	9664.222	6	9664.222	302.110999999999989		
9362.111	0	8135.16	2	12180	0	9713.668	197	9713.668	597.2490000000000215	9713.668	0	9713.668	599.2490000000000215		
9419.585	0	8139.36	1	12240	0	9717.688	205	9717.688	183.2459999999999803	9717.688	1	9717.688	187.2459999999999803		
9436.822	0	8153.339	0	12300	0	9787.998	201	9787.998	448.776999999999928	9787.998	5	9787.998	460.776999999999928		
9530.442	0	8155.403	1	12360	0	9836.181	206	9836.181	241.2110000000000115	9836.181	3	9836.181	249.2110000000000115		
9586.97	0	8184.933	0	12420	0	9872.127	208	9872.127	117.4509999999999927	9872.127	0	9872.127	119.4509999999999927		
9598.467	0	8337.276	0	12480	0	9892.498	207	9892.498	274.0309999999999482	9892.498	9	9892.498	294.030999999999948		
9752.676	0	8378.221	0	12540	2	9928.323	211	9928.323	119.6719999999999966	9928.323	5	9928.323	131.6719999999999681		
9768.614	0	8394.062	0	12600	2	9948.793	209	9948.793	176.1789999999999731	9948.793	1	9948.793	180.1789999999999731		
9772.245	0	8439.053	0	12660	0	9994.455	212	9994.455	182.2219999999999791	9994.455	6	9994.455	196.2219999999999791		
