
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-23:20:00-6344)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-23:20:00-6344)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-23:20:00-6344)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:20:00-6344)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-23:20:00-6344)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:20:00-6344)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-23:20:00-6344)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-23:20:00-6344)	
3500.905	0	3500.905	0	3960	0	3898.16	63	3898.16	464.495000000000003	3898.16	2	3898.16	470.495000000000003	39600	11
3587.228	0	3587.228	0	4020	0	3925.102	68	3925.102	186.575999999999964	3925.102	0	3925.102	188.575999999999964	40200	9
3612.474	0	3612.474	0	4080	0	3986.334	70	3986.334	214.6049999999999603	3986.334	5	3986.334	226.6049999999999603	40800	13
3736.526	0	3736.526	0	4140	0	4054.045	66	4054.045	462.8170000000000055	4054.045	1	4054.045	466.8170000000000055	41400	14
3743.243	0	3743.243	0	4200	0	4084.349	72	4084.349	178.5349999999999675	4084.349	3	4084.349	186.5349999999999675	42000	15
3759.729	0	3759.729	0	4260	0	4093.654	69	4093.654	340.4109999999999437	4093.654	4	4093.654	350.4109999999999437	42600	8
3768.146	0	3768.146	0	4320	0	4126.268	71	4126.268	342.1219999999999562	4126.268	7	4126.268	358.1219999999999562	43200	12
3897.814	0	3897.814	0	4380	0	4299.276	74	4299.276	213.8489999999999885	4299.276	1	4299.276	217.8489999999999885		
4013.449	0	4013.449	0	4440	0	4326.651	73	4326.651	311.2019999999999967	4326.651	0	4326.651	313.2019999999999967		
4081.427	0	4081.427	0	4500	0	4395.459	76	4395.459	158.0319999999999818	4395.459	3	4395.459	166.0319999999999818		
4107.669	0	4107.669	0	4560	0	4419.135	77	4419.135	154.8979999999999671	4419.135	4	4419.135	164.8979999999999671		
4229.427	0	4229.427	0	4620	0	4481.172	79	4481.172	134.0339999999999913	4481.172	0	4481.172	136.0339999999999913		
4254.237	0	4254.237	0	4680	0	4550.108	60	4550.108	1265.333999999999828	4550.108	6	4550.108	1279.333999999999828		
4293.295	0	4293.295	0	4740	0	4704.236	78	4704.236	398.9409999999999157	4704.236	5	4704.236	410.9409999999999157		
4345.138	0	4345.138	0	4800	0	4720.072	75	4720.072	606.403000000000018	4720.072	2	4720.072	612.403000000000018		
4496.594	0	4496.594	0	4860	0	4799.712	80	4799.712	301.1179999999999367	4799.712	0	4799.712	303.1179999999999367		
4638.043	0	4638.043	0	4920	0	4833.758	81	4833.758	191.7149999999999741	4833.758	1	4833.758	195.7149999999999741		
4684.778	0	4684.778	0	4980	0	4905.693	84	4905.693	145.827999999999974	4905.693	4	4905.693	155.827999999999974		
4728.817	0	4728.817	0	5040	0	4997.608	83	4997.608	262.790999999999939	4997.608	2	4997.608	268.790999999999939		
4749.865	0	4749.865	0	5100	0	5057.391	82	5057.391	364.6129999999999415	5057.391	3	5057.391	372.6129999999999415		
4996.607	0	4996.607	0	5160	0	5168.128	85	5168.128	169.5209999999999575	5168.128	0	5168.128	171.5209999999999575		
5040.348	0	5040.348	0	5220	0	5384.217	87	5384.217	307.7799999999999717	5384.217	2	5384.217	313.7799999999999717		
5070.437	0	5070.437	0	5280	0	5454.78	90	5454.78	233.360999999999989	5454.78	4	5454.78	243.360999999999989		
5130.544	0	5130.544	0	5340	0	5497.117	86	5497.117	452.769000000000004	5497.117	1	5497.117	456.769000000000004		
5185.626	0	5185.626	0	5400	0	5763.348	89	5763.348	575.721999999999978	5763.348	0	5763.348	577.721999999999978		
5211.419	0	5211.419	0	5460	0	5790.306	92	5790.306	322.2229999999999557	5790.306	4	5790.306	332.2229999999999557		
5457.761	0	5457.761	0	5520	0	5811.026	88	5811.026	672.4819999999999685	5811.026	3	5811.026	680.4819999999999685		
5458.083	0	5458.083	0	5580	0	5812.28	93	5812.28	328.466999999999983	5812.28	5	5812.28	340.466999999999983		
5471.813	0	5471.813	0	5640	0	5875.647	91	5875.647	411.8859999999999657	5875.647	2	5875.647	417.8859999999999657		
5602.606	0	5602.606	0	5700	0	5891.142	94	5891.142	284.5359999999999437	5891.142	1	5891.142	288.5359999999999437		
5623.738	0	5623.738	0	5760	0	6004.893	96	6004.893	263.149	6004.893	7	6004.893	279.149		
5725.744	0	5725.744	0	5820	0	6020.489	97	6020.489	240.0609999999999777	6020.489	8	6020.489	258.0609999999999207		
5762.428	0	5762.428	0	5880	0	6108.935	95	6108.935	471.1970000000000005	6108.935	6	6108.935	485.1970000000000005		
5766.625	0	5766.625	0	5940	0	6194.465	100	6194.465	316.0799999999999265	6194.465	4	6194.465	326.0799999999999265		
5850.655	0	5850.655	0	6000	0	6195.902	99	6195.902	337.2469999999999562	6195.902	3	6195.902	345.2469999999999562		
5868.385	0	5868.385	0	6060	0	6216.498	101	6216.498	234.440999999999973	6216.498	1	6216.498	238.440999999999973		
5978.057	0	5978.057	0	6120	0	6222.65	98	6222.65	454.0249999999999752	6222.65	0	6222.65	456.0249999999999752		
6078.03	0	6078.03	0	6180	0	6244.134	102	6244.134	160.1039999999999845	6244.134	2	6244.134	166.1039999999999845		
6099.988	0	6099.988	0	6240	0	6404.382	103	6404.382	292.394000000000004	6404.382	5	6404.382	304.394000000000004		
6394.475	0	6394.475	0	6300	0	6621.391	105	6621.391	157.3209999999999688	6621.391	1	6621.391	161.3209999999999688		
6460.07	0	6460.07	0	6360	0	6703.348	107	6703.348	158.5799999999999833	6703.348	3	6703.348	166.5799999999999833		
6501.944	0	6501.944	0	6420	0	6799.454	104	6799.454	402.9789999999999267	6799.454	0	6799.454	404.9789999999999267		
6536.768	0	6536.768	0	6480	0	6805.265	109	6805.265	165.59499999999997	6805.265	1	6805.265	169.59499999999997		
6548.755	0	6548.755	0	6540	0	6925.443	108	6925.443	366.6879999999999865	6925.443	4	6925.443	376.6879999999999865		
6635.67	0	6635.67	0	6600	0	6938.689	106	6938.689	430.7450000000000032	6938.689	2	6938.689	436.7450000000000032		
6763.563	0	6763.563	0	6660	0	6980.013	110	6980.013	208.4499999999999877	6980.013	3	6980.013	216.4499999999999877		
6864.756	0	6864.756	0	6720	0	7094.879	112	7094.879	214.8340000000000025	7094.879	1	7094.879	218.8340000000000025		
6876.045	0	6876.045	0	6780	0	7136.941	111	7136.941	270.1849999999999447	7136.941	0	7136.941	272.1849999999999447		
7033.559	0	7033.559	0	6840	0	7407.74	119	7407.74	124.4819999999999987	7407.74	6	7407.74	138.4819999999999706		
7058.364	0	7058.364	0	6900	0	7454.974	113	7454.974	415.4149999999999625	7454.974	2	7454.974	421.4149999999999625		
7141.938	0	7141.938	0	6960	0	7484.774	114	7484.774	418.4099999999999665	7484.774	3	7484.774	426.4099999999999665		
7155.769	0	7155.769	0	7020	0	7518.273	121	7518.273	158.0219999999999907	7518.273	8	7518.273	176.0219999999999907		
7259.16	0	7259.16	0	7080	0	7519.233	117	7519.233	250.0729999999999782	7519.233	4	7519.233	260.0729999999999782		
7264.139	0	7264.139	0	7140	0	7541.069	120	7541.069	215.9490000000000112	7541.069	7	7541.069	231.949000000000011		
7269.258	0	7269.258	0	7200	0	7604.362	115	7604.362	460.4239999999999767	7604.362	0	7604.362	462.4239999999999765		
7309.12	0	7309.12	0	7260	0	7611.117	124	7611.117	150.1429999999999718	7611.117	2	7611.117	156.1429999999999718		
7342.251	0	7342.251	0	7320	0	7678.79	118	7678.79	402.650999999999952	7678.79	5	7678.79	414.650999999999952		
7376.306	0	7376.306	0	7380	0	7704.823	125	7704.823	166.947000000000002	7704.823	3	7704.823	174.947000000000002		
7407.74	17.93999999999999765	7389.8	1	7440	1	7715.99	116	7715.99	556.221000000000002	7715.99	1	7715.99	560.221000000000002		
7454.974	24.0940000000000011	7407.74	0	7500	0	7820.351	122	7820.351	424.044999999999957	7820.351	9	7820.351	444.044999999999957		
7529.876	0	7430.88	1	7560	0	7884.049	126	7884.049	306.9030000000000187	7884.049	4	7884.049	316.9030000000000187		
7567.146	0	7454.974	0	7620	0	7941.107	127	7941.107	210.7259999999999983	7941.107	0	7941.107	212.7259999999999983		
7728.381	0	7529.876	0	7680	0	7947.593	128	7947.593	194.8129999999999871	7947.593	1	7947.593	198.8129999999999871		
7748.78	0	7567.146	0	7740	0	8077.407	129	8077.407	246.7280000000000077	8077.407	2	8077.407	252.7280000000000077		
7824.679	0	7728.381	0	7800	0	8077.469	123	8077.469	655.729000000000039	8077.469	6	8077.469	669.729000000000039		
7932.006	0	7748.78	0	7860	0	8150.978	131	8150.978	156.351999999999975	8150.978	0	8150.978	158.351999999999975		
7992.626	0	7824.679	0	7920	0	8385.603	130	8385.603	445.5969999999999782	8385.603	3	8385.603	453.5969999999999782		
8059.815	0	7932.006	0	7980	0	8490.861	136	8490.861	170.5310000000000053	8490.861	5	8490.861	182.5310000000000053		
8098.238	0	7992.626	0	8040	0	8514.538	132	8514.538	450.722999999999955	8514.538	1	8514.538	454.722999999999955		
8300.59	0	8059.815	0	8100	0	8540.75	133	8540.75	436.5119999999999425	8540.75	2	8540.75	442.5119999999999425		
8304.737	0	8098.238	0	8160	0	8610.347	135	8610.347	295.6100000000000125	8610.347	4	8610.347	305.6100000000000125		
8308.33	0	8300.59	0	8220	0	8638.025	137	8638.025	252.1259999999999757	8638.025	6	8638.025	266.1259999999999757		
8371.899	0	8304.737	0	8280	0	8734.086	138	8734.086	206.2659999999999618	8734.086	1	8734.086	210.2659999999999618		
8523.82	0	8308.33	0	8340	0	8799.581	134	8799.581	496.990999999999984	8799.581	0	8799.581	498.990999999999984		
8596.025	0	8371.899	0	8400	0	8855.643	139	8855.643	253.6179999999999945	8855.643	2	8855.643	259.6179999999999375		
8828.857	0	8523.82	0	8460	0	9034.795	140	9034.795	203.9379999999999871	9034.795	0	9034.795	205.9379999999999871		
8923.156	0	8596.025	0	8520	0	9223.898	147	9223.898	83.45799999999999825	9223.898	6	9223.898	97.4579999999999981		
8945.006	0	8828.857	0	8580	0	9224.83	141	9224.83	297.6739999999999767	9224.83	1	9224.83	301.6739999999999767		
8978.3	0	8923.156	0	8640	0	9266.06	144	9266.06	217.4819999999999702	9266.06	0	9266.06	219.4819999999999702		
9046.578	0	8945.006	0	8700	0	9309.262	143	9309.262	322.961999999999988	9309.262	3	9309.262	330.961999999999988		
9058.604	0	8978.3	0	8760	0	9335.218	145	9335.218	266.613999999999918	9335.218	4	9335.218	276.6139999999999177		
9114.026	0	9046.578	0	8820	0	9371.108	142	9371.108	420.1019999999999742	9371.108	2	9371.108	426.1019999999999742		
9126.44	0	9058.604	0	8880	0	9371.317	150	9371.317	151.3059999999999827	9371.317	9	9371.317	171.3059999999999825		
9172.464	0	9114.026	0	8940	0	9514.833	146	9514.833	388.807000000000015	9514.833	5	9514.833	400.807000000000015		
9188.662	0	9126.44	0	9000	0	9572.586	151	9572.586	221.3609999999999891	9572.586	0	9572.586	223.3609999999999891		
9200.011	0	9172.464	0	9060	0	9638.715	149	9638.715	432.0529999999999955	9638.715	8	9638.715	450.0529999999999955		
9349.225	0	9188.662	0	9120	0	9683.441	148	9683.441	494.976999999999973	9683.441	7	9683.441	510.976999999999973		
9371.938	0	9200.011	0	9180	0	9686.856	158	9686.856	160.0229999999999671	9686.856	5	9686.856	172.022999999999967		
9413.793	0	9349.225	0	9240	0	9696.274	156	9696.274	235.5860000000000115	9696.274	6	9696.274	249.5860000000000115		
9422.33	0	9371.938	0	9300	0	9699.611	153	9699.611	279.8179999999999825	9699.611	2	9699.611	285.8179999999999822		
9438.929	0	9413.793	0	9360	0	9728.407	159	9728.407	153.8209999999999688	9728.407	0	9728.407	155.8209999999999688		
9446.688	0	9422.33	0	9420	0	9763.769	160	9763.769	91.13800000000000485	9763.769	8	9763.769	109.1380000000000048		
9452.712	0	9438.929	0	9480	1	9795.498	154	9795.498	365.168000000000005	9795.498	3	9795.498	373.168000000000005		
9514.833	59.61299999999999925	9446.688	0	9540	0	9872.381	155	9872.381	423.4519999999999967	9872.381	4	9872.381	433.4519999999999962		
9572.586	18.41599999999999675	9452.712	0	9600	0	9876.468	163	9876.468	168.2179999999999602	9876.468	2	9876.468	174.2179999999999602		
9654.631	0	9455.22	1	9660	1	9880.008	157	9880.008	407.2959999999999337	9880.008	9	9880.008	427.2959999999999337		
9683.441	28.475999999999999	9514.833	0	9720	0	9987.747	152	9987.747	611.808999999999966	9987.747	1	9987.747	615.808999999999966		
9686.856	24.41100000000000127	9554.17	1	9780	0	9993.058	161	9993.058	293.6169999999999607	9993.058	7	9993.058	309.6169999999999607		
9702.25	0	9572.586	0	9840	0	10002.11	164	10002.11	205.7429999999999945	10002.11	0	10002.11	207.7429999999999945		
9794.367	0	9654.631	0	9900	0	10097.412	162	10097.412	398.5559999999999252	10097.412	5	10097.412	410.5559999999999252		
9992.184	0	9654.965	1	9960	0	10283.386	165	10283.386	287.201999999999997	10283.386	1	10283.386	291.2019999999999967		
10014.757	0	9662.445	2	10020	0	10332.573	166	10332.573	315.8159999999999157	10332.573	0	10332.573	317.8159999999999157		
10111.001	0	9683.441	1	10080	0	10354.395	167	10354.395	237.3940000000000047	10354.395	2	10354.395	243.3940000000000047		
10128.116	0	9686.856	0	10140	0	10380.068	169	10380.068	206.8009999999999871	10380.068	4	10380.068	216.800999999999987		
10163.267	0	9702.25	0	10200	0	10406.007	170	10406.007	208.8999999999999765	10406.007	5	10406.007	220.8999999999999765		
10185.107	0	9794.367	0	10260	0	10455.628	173	10455.628	185.9300000000000058	10455.628	8	10455.628	203.9300000000000058		
10197.825	0	9992.184	0	10320	0	10528.008	168	10528.008	391.8919999999999377	10528.008	3	10528.008	399.8919999999999377		
10250.164	0	10014.757	0	10380	0	10609.6	175	10609.6	203.0409999999999962	10609.6	1	10609.6	207.0409999999999962		
10251.698	0	10111.001	0	10440	0	10644.926	172	10644.926	378.7619999999999425	10644.926	7	10644.926	394.7619999999999425		
10398.369	0	10128.116	0	10500	0	10707.495	177	10707.495	217.0169999999999952	10707.495	4	10707.495	227.0169999999999952		
10402.559	0	10163.267	0	10560	0	10716.049	178	10716.049	200.204000000000007	10716.049	5	10716.049	212.204000000000007		
10452.346	0	10185.107	0	10620	1	10776.959	182	10776.959	160.4130000000000103	10776.959	1	10776.959	164.4130000000000103		
10480.478	0	10197.825	0	10680	0	10792.856	179	10792.856	264.3249999999999307	10792.856	8	10792.856	282.3249999999999307		
10503.845	0	10250.164	0	10740	0	10827.301	176	10827.301	368.9549999999999265	10827.301	2	10827.301	374.9549999999999265		
10510.531	0	10251.698	0	10800	0	10851.273	180	10851.273	281.307999999999992	10851.273	3	10851.273	289.307999999999992		
10561.965	0	10398.369	0	10860	0	10859.715	171	10859.715	647.8899999999998705	10859.715	6	10859.715	661.8899999999998705		
10581.778	0	10402.559	0	10920	0	10871.709	183	10871.709	210.7829999999999578	10871.709	7	10871.709	226.7829999999999578		
10612.546	0	10452.346	0	10980	0	10935.289	181	10935.289	333.5109999999999657	10935.289	9	10935.289	353.5109999999999657		
10644.926	32.02199999999999125	10480.478	0	11040	0	11097.352	184	11097.352	237.9499999999999875	11097.352	1	11097.352	241.9499999999999875		
10855.402	0	10503.845	0	11100	0	11123.117	174	11123.117	722.748000000000045	11123.117	0	11123.117	724.748000000000045		
10909.996	0	10510.531	0	11160	0	11292.76	187	11292.76	291.6539999999999952	11292.76	4	11292.76	301.6539999999999952		
10931.117	0	10561.965	0	11220	0	11328.982	189	11328.982	252.457999999999969	11328.982	6	11328.982	266.457999999999969		
10991.106	0	10581.778	0	11280	0	11339.054	185	11339.054	423.057999999999992	11339.054	2	11339.054	429.057999999999992		
11054.378	0	10612.546	0	11340	0	11401.691	190	11401.691	296.2769999999999282	11401.691	1	11401.691	300.2769999999999282		
11062.524	0	10612.904	1	11400	0	11465.087	186	11465.087	525.9700000000000255	11465.087	3	11465.087	533.9700000000000255		
11101.414	0	10644.926	0	11460	0	11509.618	193	11509.618	218.8059999999999822	11509.618	8	11509.618	236.8059999999999815		
11104.233	0	10855.402	0	11520	0	11525.541	191	11525.541	405.307999999999992	11525.541	7	11525.541	421.307999999999992		
11198.506	0	10909.996	0	11580	0	11545.854	188	11545.854	479.475999999999997	11545.854	5	11545.854	491.475999999999997		
11272.812	0	10931.117	0	11640	0	11607.209	192	11607.209	406.7029999999999727	11607.209	0	11607.209	408.7029999999999727		
11492.329	0	10991.106	0	11700	0	11675.014	194	11675.014	178.6850000000000016	11675.014	1	11675.014	182.6850000000000016		
11616.086	0	11054.378	0	11760	0	11800.255	196	11800.255	141.2429999999999945	11800.255	2	11800.255	147.2429999999999945		
11653.012	0	11062.524	0	11820	0	12267.926	197	12267.926	597.2490000000000215	12267.926	3	12267.926	605.2490000000000215		
11662.677	0	11101.414	0	11880	0	12329.483	195	12329.483	711.3969999999999315	12329.483	0	12329.483	713.3969999999999315		
12034.962	0	11104.233	0	11940	0	12362.121	198	12362.121	323.1589999999999905	12362.121	1	12362.121	327.1589999999999905		
12147.232	0	11198.506	0	12000	0	12397.257	199	12397.257	244.0249999999999765	12397.257	2	12397.257	250.0249999999999765		
12256.781	0	11272.812	0	12060	0	12526.479	201	12526.479	256.706000000000016	12526.479	5	12526.479	268.706000000000016		
12257.773	0	11492.329	0	12120	0	12532.995	203	12532.995	209.3839999999999566	12532.995	6	12532.995	223.3839999999999566		
12304.293	0	11616.086	0	12180	0	12551.2	205	12551.2	183.2459999999999803	12551.2	7	12551.2	199.2459999999999803		
12309.611	0	11653.012	0	12240	0	12578.327	204	12578.327	239.7049999999999827	12578.327	0	12578.327	241.7049999999999827		
12336.622	0	11662.677	0	12300	0	12660.761	206	12660.761	241.2110000000000115	12660.761	1	12660.761	245.2110000000000115		
12351.954	0	12034.962	0	12360	0	12669.414	202	12669.414	357.1209999999999792	12669.414	3	12669.414	365.120999999999979		
12415.55	0	12147.232	0	12420	0	12710.91	207	12710.91	274.0309999999999482	12710.91	2	12710.91	280.0309999999999482		
12430.879	0	12256.781	0	12480	0	12755.942	208	12755.942	117.4509999999999927	12755.942	0	12755.942	119.4509999999999927		
12636.491	0	12257.773	0	12540	0	12771.908	210	12771.908	105.3259999999999931	12771.908	1	12771.908	109.325999999999993		
12657.741	0	12304.293	0	12600	0	12779.71	200	12779.71	512.928999999999858	12779.71	4	12779.71	522.928999999999858		
12662.582	0	12309.611	0	12660	0	12822.796	211	12822.796	119.6719999999999966	12822.796	3	12822.796	127.6719999999999966		
12695.124	0	12336.622	0	12720	0	12893.455	212	12893.455	182.2219999999999791	12893.455	6	12893.455	196.2219999999999791		
