
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220303-15:14:27-20732)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220303-15:14:27-20732)	
6015.645	0	5247.267	0	3120	1	6435.2	51	6435.2	413.5549999999999482	6435.2	2	6435.2	419.5549999999999482	31200	5
6252.529	158.2069999999999931	5281.862	1	3180	0	6454.378	50	6454.378	450.1589999999999905	6454.378	1	6454.378	454.1589999999999905	31800	7
6420.881	215.6829999999999921	5295.702	2	3240	0	6582.386	53	6582.386	159.504999999999995	6582.386	0	6582.386	161.504999999999995	32400	3
6435.2	190.129999999999995	5377.803	3	3300	0	6751.721	54	6751.721	310.520999999999957	6751.721	2	6751.721	316.520999999999957	33000	2
6454.378	114.7949999999999869	5441.614	2	3360	0	6976.869	55	6976.869	518.490999999999984	6976.869	1	6976.869	522.490999999999984	33600	2
6582.386	192.4379999999999871	5541.227	1	3420	0	7053.301	57	7053.301	295.5799999999999265	7053.301	2	7053.301	301.5799999999999265	34200	4
6751.721	360.5960000000000025	5622.268	0	3480	0	7114.331	56	7114.331	529.9449999999999345	7114.331	0	7114.331	531.9449999999999345	34800	2
6976.869	542.233999999999922	5886.332	0	3540	0	7165.001	59	7165.001	105.6999999999999882	7165.001	2	7165.001	111.6999999999999882	35400	2
7053.301	568.6589999999998755	6000.219	0	3600	0	7246.206	58	7246.206	265.3369999999999882	7246.206	1	7246.206	269.3369999999999882	36000	6
7114.331	492.467999999999959	6015.645	0	3660	0	7301.053	62	7301.053	50.846999999999994	7301.053	1	7301.053	54.846999999999994	36600	7
7165.001	505.7329999999999455	6094.322	1	3720	0	7415.845	60	7415.845	299.514000000000009	7415.845	0	7415.845	301.514000000000009	37200	4
