
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-23:06:31-12852)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-23:06:31-12852)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-23:06:31-12852)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:06:31-12852)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-23:06:31-12852)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-23:06:31-12852)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-23:06:31-12852)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-23:06:31-12852)	
21215.227	0	21215.227	0	11520	0	21628.535	191	21628.535	405.307999999999992	21628.535	3	21628.535	413.307999999999992		
21387.706	0	21387.706	0	11580	0	21757.124	193	21757.124	218.8059999999999822	21757.124	0	21757.124	220.805999999999982		
21536.318	0	21536.318	0	11640	0	21798.409	192	21798.409	406.7029999999999727	21798.409	1	21798.409	410.7029999999999727		
21975.353	0	21975.353	0	11700	0	22156.038	194	22156.038	178.6850000000000016	22156.038	0	22156.038	180.6850000000000016		
22222.867	0	22222.867	0	11760	0	22441.963	196	22441.963	141.2429999999999945	22441.963	1	22441.963	145.2429999999999945		
22296.72	0	22296.72	0	11820	0	22919.299	197	22919.299	597.2490000000000215	22919.299	2	22919.299	603.2490000000000215		
22316.05	0	22316.05	0	11880	0	22936.264	195	22936.264	711.3969999999999315	22936.264	0	22936.264	713.3969999999999315		
23060.619	0	23060.619	0	11940	0	23385.778	198	23385.778	323.1589999999999905	23385.778	0	23385.778	325.1589999999999905		
23285.158	0	23285.158	0	12000	0	23533.183	199	23533.183	244.0249999999999765	23533.183	1	23533.183	248.0249999999999765		
23504.255	0	23504.255	0	12060	0	23768.944	201	23768.944	256.706000000000016	23768.944	2	23768.944	262.706000000000016		
23506.238	0	23506.238	0	12120	0	23782.145	203	23782.145	164.230999999999994	23782.145	3	23782.145	172.230999999999994		
23599.278	0	23599.278	0	12180	0	23840.147	202	23840.147	236.8689999999999705	23840.147	1	23840.147	240.8689999999999705		
23609.914	0	23609.914	0	12240	0	23856.433	204	23856.433	182.4979999999999895	23856.433	4	23856.433	192.4979999999999895		
23663.935	0	23663.935	0	12300	0	23913.408	205	23913.408	183.2459999999999803	23913.408	5	23913.408	195.2459999999999803		
23718.162	0	23718.162	0	12360	0	24019.184	200	24019.184	512.928999999999858	24019.184	0	24019.184	514.928999999999858		
23868.902	0	23868.902	0	12420	0	24114.113	206	24114.113	241.2110000000000115	24114.113	1	24114.113	245.2110000000000115		
23899.561	0	23899.561	0	12480	0	24179.592	207	24179.592	274.0309999999999482	24179.592	2	24179.592	280.0309999999999482		
24310.785	0	24310.785	0	12540	0	24544.22	208	24544.22	231.4350000000000015	24544.22	0	24544.22	233.4350000000000015		
24353.286	0	24353.286	0	12600	0	24797.654	209	24797.654	440.3679999999999365	24797.654	1	24797.654	444.3679999999999365		
24620.445	0	24620.445	0	12660	0	24798.624	210	24798.624	176.1789999999999731	24798.624	0	24798.624	178.1789999999999731		
24943.655	0	24943.655	0	12720	0	25065.327	211	25065.327	119.6719999999999966	25065.327	0	25065.327	121.6719999999999966		
