
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220306-21:53:09-11032)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220306-21:53:09-11032)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220306-21:53:09-11032)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220306-21:53:09-11032)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220306-21:53:09-11032)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220306-21:53:09-11032)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220306-21:53:09-11032)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220306-21:53:09-11032)	
1294.82	150.0960000000000031	829.837	3	1560	3	1646.376	31	1646.376	123.7069999999999931	1646.376	3	1646.376	131.7069999999999931	15600	13
1322.446	121.0679999999999831	835.083	4	1620	4	1767.622	28	1767.622	348.4349999999999445	1767.622	8	1767.622	366.4349999999999445	16200	5
1357.678	123.903999999999996	874.49	3	1680	2	1799.186	33	1799.186	239.6339999999999565	1799.186	9	1799.186	259.634000000000014	16800	9
1401.187	103.6089999999999801	880.583	4	1740	3	1901.534	22	1901.534	747.769000000000003	1901.534	2	1901.534	753.769000000000003	17400	14
1450.454	124.7909999999999965	913.8	3	1800	1	1931.481	30	1931.481	411.1340000000000132	1931.481	5	1931.481	423.1340000000000132	18000	14
1508.347	167.137	925.286	2	1860	2	1981.788	34	1981.788	341.2129999999999645	1981.788	7	1981.788	357.212999999999964	18600	11
1514.669	157.4239999999999778	926.118	3	1920	2	2029.556	19	2029.556	1090.26999999999998	2029.556	6	2029.556	1104.26999999999998	19200	7
1533.652	116.5929999999999888	938.311	2	1980	2	2211.031	27	2211.031	843.352999999999835	2211.031	4	2211.031	853.352999999999835	19800	10
1539.552	116.6949999999999926	986.491	3	2040	3	2241.528	40	2241.528	243.7400000000000082	2241.528	7	2241.528	259.7400000000000082	20400	8
1624.575	111.6819999999999875	1063.831	4	2100	4	2287.042	38	2287.042	379.5079999999999232	2287.042	2	2287.042	385.5079999999999232	21000	18
1646.376	99.6649999999999916	1105.25	3	2160	5	2352.113	43	2352.113	94.5849999999999791	2352.113	7	2352.113	110.584999999999979	21600	8
1767.622	209.4479999999999783	1144.724	4	2220	4	2412.473	42	2412.473	191.4420000000000066	2412.473	4	2412.473	201.4420000000000066	22200	10
1799.186	207.7219999999999791	1147.765	3	2280	4	2444.064	39	2444.064	500.5829999999999675	2444.064	5	2444.064	512.5829999999998545	22800	10
1901.534	177.7069999999999931	1190.041	2	2340	3	2461.55	35	2461.55	807.173999999999976	2461.55	3	2461.55	815.173999999999976	23400	10
1931.481	73.3400000000000031	1201.378	3	2400	3	2477.666	36	2477.666	692.043999999999866	2477.666	8	2477.666	710.043999999999866	24000	8
1981.788	80.6299999999999951	1225.181	2	2460	3	2518.582	5	2518.582	2242.550000000000175	2518.582	1	2518.582	2246.550000000000175	24600	11
2029.556	86.58799999999999355	1233.774	3	2520	1	2571.537	48	2571.537	101.9869999999999942	2571.537	3	2571.537	109.9869999999999942	25200	12
2211.031	209.3809999999999712	1294.82	2	2580	1	2692.518	44	2692.518	399.4759999999999975	2692.518	2	2692.518	405.4759999999999975	25800	9
2241.528	232.505999999999971	1297.578	3	2640	2	2717.379	41	2717.379	673.8229999999998635	2717.379	6	2717.379	687.822999999999863	26400	10
2287.042	256.400999999999953	1322.446	2	2700	2	2774.041	46	2774.041	351.567999999999982	2774.041	4	2774.041	361.567999999999982	27000	13
2352.113	280.2049999999999265	1325.663	3	2760	4	2892.826	49	2892.826	397.1599999999999665	2892.826	8	2892.826	415.1599999999999665	27600	9
2412.473	308.4139999999999862	1341.21	4	2820	5	2963.557	52	2963.557	265.0389999999999862	2963.557	2	2963.557	271.0389999999999862	28200	10
2444.064	219.2709999999999575	1357.245	5	2880	6	3063.558	53	3063.558	332.1789999999999725	3063.558	6	3063.558	346.1789999999999725	28800	11
2461.55	87.6399999999999861	1357.678	4	2940	5	3126.96	51	3126.96	547.423	3126.96	3	3126.96	555.423	29400	4
2477.666	62.70600000000000275	1401.187	3	3000	6	3265.856	47	3265.856	809.7919999999999135	3265.856	5	3265.856	821.7919999999999135	30000	9
2518.582	87.71899999999999375	1417.059	4	3060	7	3341.259	56	3341.259	371.7019999999999967	3341.259	2	3341.259	377.7019999999999967	30600	10
2571.537	96.6999999999999882	1422.857	5	3120	7	3447.543	50	3447.543	924.96100000000001	3447.543	1	3447.543	928.96100000000001	31200	10
2692.518	160.7379999999999988	1450.454	4	3180	7	3454.405	54	3454.405	670.36400000000003	3454.405	4	3454.405	680.36400000000003	31800	10
2717.379	80.55899999999999725	1508.347	3	3240	8	3464.935	37	3464.935	1645.748999999999791	3464.935	9	3464.935	1665.748999999999791	32400	8
2774.041	117.2849999999999962	1512.893	4	3300	8	3485.24	60	3485.24	137.9809999999999941	3485.24	2	3485.24	143.9809999999999941	33000	13
2892.826	188.813999999999964	1514.669	3	3360	8	3601.33	57	3601.33	523.7719999999999325	3601.33	6	3601.33	537.7719999999999325	33600	6
2963.557	225.4569999999999931	1533.652	2	3420	8	3626.297	63	3626.297	141.361999999999966	3626.297	9	3626.297	161.3619999999999658	34200	9
3063.558	324.8700000000000032	1539.552	1	3480	8	3642.171	64	3642.171	150.9309999999999827	3642.171	2	3642.171	156.9309999999999827	34800	11
3126.96	366.5169999999999377	1546.711	2	3540	7	3650.798	62	3650.798	186.3929999999999718	3650.798	4	3650.798	196.3929999999999718	35400	14
3265.856	480.4099999999999655	1558.174	3	3600	9	3701.67	65	3701.67	86.340000000000003	3701.67	6	3701.67	100.3400000000000029	36000	9
3341.259	485.682999999999992	1591.464	4	3660	7	3714.08	58	3714.08	579.119999999999889	3714.08	3	3714.08	587.119999999999889	36600	7
3447.543	469.843999999999935	1624.575	3	3720	6	3730.743	59	3730.743	452.886999999999942	3730.743	5	3730.743	464.886999999999942	37200	13
3454.405	458.0040000000000175	1646.376	2	3780	4	3775.876	67	3775.876	127.7049999999999836	3775.876	2	3775.876	133.7049999999999836	37800	10
3464.935	425.6809999999999252	1723.827	3	3840	2	3781.849	71	3781.849	39.10599999999999445	3781.849	5	3781.849	51.1059999999999944	38400	9
3485.24	379.5910000000000065	1767.622	2	3900	4	3831.021	26	3831.021	2506.574999999999807	3831.021	0	3831.021	2508.574999999999807	39000	5
3601.33	476.9389999999999615	1799.186	1	3960	8	4107.364	55	4107.364	1196.538000000000007	4107.364	8	4107.364	1214.538000000000007	39600	7
3626.297	393.0459999999999337	1858.141	2	4020	8	4174.904	72	4174.904	393.0280000000000187	4174.904	2	4174.904	399.0280000000000187	40200	11
3642.171	389.9950000000000032	1901.158	3	4080	9	4243.431	68	4243.431	582.633000000000036	4243.431	4	4243.431	592.633000000000036	40800	13
3650.798	331.244000000000027	1901.534	2	4140	11	4318.693	74	4318.693	485.672000000000023	4318.693	0	4318.693	487.672000000000023	41400	12
3701.67	271.275999999999953	1931.481	1	4200	11	4329.23	73	4329.23	535.3809999999998565	4329.23	5	4329.23	547.3809999999998565	42000	10
3714.08	278.473999999999932	1942.968	2	4260	10	4421.405	77	4421.405	167.973999999999989	4421.405	4	4421.405	177.9739999999999887	42600	7
3730.743	272.43999999999994	1981.788	1	4320	9	4465.406	69	4465.406	749.7359999999998735	4465.406	6	4465.406	763.7359999999998735	43200	16
3775.876	231.0179999999999715	2001.65	2	4380	10	4603.336	78	4603.336	282.6429999999999142	4603.336	0	4603.336	284.6429999999999142		
3781.849	196.0799999999999832	2009.022	3	4440	9	4663.55	76	4663.55	482.6459999999999565	4663.55	2	4663.55	488.6459999999999565		
3831.021	194.2699999999999812	2029.556	2	4500	8	4723.292	61	4723.292	1271.748999999999792	4723.292	1	4723.292	1275.748999999999792		
4107.364	456.294999999999957	2030.641	3	4560	10	4771.246	45	4771.246	2403.132999999999802	4771.246	7	4771.246	2419.132999999999802		
4174.904	479.68700000000001	2071.908	4	4620	13	4814.797	75	4814.797	689.4329999999999905	4814.797	8	4814.797	707.4329999999999905		
4243.431	397.3740000000000225	2104.059	5	4680	13	4887.426	86	4887.426	54.62899999999999045	4887.426	8	4887.426	72.6289999999999903		
4318.693	450.3819999999999462	2211.031	4	4740	13	4889.072	66	4889.072	1242.775000000000087	4889.072	9	4889.072	1262.775000000000087		
4329.23	418.4589999999999452	2224.793	5	4800	15	4919.708	82	4919.708	314.3719999999999565	4919.708	0	4919.708	316.3719999999999565		
4421.405	500.2469999999999555	2241.528	4	4860	16	5030.826	88	5030.826	121.7539999999999902	5030.826	9	5030.826	141.7539999999999616		
4465.406	524.471999999999978	2287.042	3	4920	14	5145.547	89	5145.547	223.8389999999999977	5145.547	0	5145.547	225.8389999999999976		
4603.336	652.433999999999966	2352.113	2	4980	15	5155.139	83	5155.139	485.58899999999994	5155.139	2	5155.139	491.58899999999994		
4663.55	626.0539999999998565	2373.91	3	5040	15	5205.31	81	5205.31	725.9039999999999935	5205.31	6	5205.31	739.9039999999999935		
4723.292	614.4449999999999335	2412.473	2	5100	16	5207.864	92	5207.864	46.7249999999999941	5207.864	2	5207.864	52.7249999999999941		
4771.246	655.50499999999988	2414.96	3	5160	16	5235.142	90	5235.142	184.3159999999999735	5235.142	9	5235.142	204.3159999999999735		
4814.797	676.0249999999998615	2430.863	4	5220	14	5363.705	95	5363.705	108.5629999999999878	5363.705	9	5363.705	128.5629999999999878		
4887.426	705.6499999999998615	2444.064	3	5280	15	5452.497	79	5452.497	1111.266999999999823	5452.497	5	5452.497	1123.266999999999823		
4889.072	562.972999999999954	2461.55	2	5340	16	5493.526	80	5493.526	1062.121000000000091	5493.526	4	5493.526	1072.121000000000091		
4919.708	564.053999999999857	2474.837	3	5400	15	5580.609	91	5580.609	433.0620000000000107	5580.609	0	5580.609	435.0620000000000107		
5030.826	519.6499999999998615	2477.666	2	5460	16	5614.697	97	5614.697	150.1999999999999878	5614.697	5	5614.697	162.1999999999999878		
5145.547	607.836999999999988	2518.582	1	5520	15	5622.408	85	5622.408	835.1620000000000315	5622.408	7	5622.408	851.1620000000000315		
5155.139	587.4809999999999925	2531.78	2	5580	16	5631.309	96	5631.309	247.6039999999999837	5631.309	9	5631.309	267.6039999999999272		
5205.31	634.977999999999835	2571.537	1	5640	13	5699.023	93	5699.023	479.712999999999963	5699.023	6	5699.023	493.712999999999963		
5207.864	621.7490000000000215	2636.82	2	5700	12	5728.241	98	5728.241	224.7149999999999738	5728.241	4	5728.241	234.7149999999999737		
5235.142	627.2159999999998925	2656.756	3	5760	12	5859.016	94	5859.016	645.1520000000000415	5859.016	2	5859.016	651.1520000000000415		
5363.705	727.079999999999925	2692.518	2	5820	13	5953.396	102	5953.396	302.086999999999988	5953.396	9	5953.396	322.086999999999988		
5452.497	768.072999999999863	2704.012	3	5880	13	5956.355	103	5956.355	243.331999999999993	5956.355	6	5956.355	257.331999999999993		
5493.526	735.86400000000003	2717.379	2	5940	13	6000.091	105	6000.091	135.0749999999999882	6000.091	2	6000.091	141.074999999999988		
5580.609	822.697999999999863	2738.1	3	6000	13	6034.373	107	6034.373	64.0180000000000005	6034.373	6	6034.373	78.0180000000000004		
5614.697	830.3909999999998465	2738.688	4	6060	11	6063.842	99	6063.842	481.2329999999999455	6063.842	0	6063.842	483.2329999999999455		
5622.408	777.1319999999998315	2760.443	5	6120	10	6100.142	87	6100.142	1194.71599999999989	6100.142	8	6100.142	1212.71599999999989		
5631.309	782.4700000000000235	2774.041	4	6180	10	6127.505	101	6127.505	489.096999999999978	6127.505	7	6127.505	505.096999999999978		
5699.023	796.2210000000000005	2785.446	5	6240	11	6234.958	106	6234.958	261.562000000000011	6234.958	9	6234.958	281.5620000000000107		
5728.241	754.837999999999963	2855.576	6	6300	11	6380.651	112	6380.651	237.1459999999999572	6380.651	7	6380.651	253.1459999999999572		
5859.016	855.076000000000019	2892.826	5	6360	12	6400.633	108	6400.633	394.541999999999915	6400.633	2	6400.633	400.541999999999915		
5953.396	863.1330000000000355	2963.557	4	6420	11	6528.495	109	6528.495	480.1219999999999555	6528.495	6	6528.495	494.1219999999999555		
5956.355	838.572999999999863	2977.699	5	6480	11	6560.956	111	6560.956	442.8139999999999625	6560.956	8	6560.956	460.8139999999999617		
6000.091	857.0629999999998715	2996.401	6	6540	10	6566.964	115	6566.964	160.33099999999996	6566.964	2	6566.964	166.33099999999996		
6034.373	767.2929999999998905	3039.254	7	6600	9	6579.714	110	6579.714	513.8719999999998415	6579.714	0	6579.714	515.8719999999998415		
6063.842	790.0449999999998415	3063.558	6	6660	10	6644.772	70	6644.772	2922.692	6644.772	3	6644.772	2930.692		
6100.142	809.8589999999999215	3105.649	7	6720	8	6667.236	114	6667.236	270.5849999999999217	6667.236	7	6667.236	286.5849999999999217		
6127.505	707.553999999999856	3124.391	8	6780	6	6695.682	104	6695.682	957.441000000000028	6695.682	4	6695.682	967.441000000000028		
6234.958	778.0090000000000125	3126.96	7	6840	5	6735.959	100	6735.959	1109.261999999999713	6735.959	5	6735.959	1121.261999999999713		
6380.651	858.6969999999998875	3233.251	8	6900	5	6766.257	116	6766.257	223.762	6766.257	6	6766.257	237.762		
6400.633	766.232999999999945	3252.176	9	6960	7	6794.726	117	6794.726	215.7699999999999812	6794.726	8	6794.726	233.7699999999999807		
6528.495	791.894000000000003	3265.856	8	7020	6	6879.998	121	6879.998	196.762	6879.998	7	6879.998	212.762		
6560.956	756.3769999999999485	3319.554	9	7080	7	7013.999	118	7013.999	441.0349999999999662	7013.999	2	7013.999	447.0349999999999662		
6566.964	736.1430000000000265	3341.259	8	7140	7	7146.969	120	7146.969	494.1970000000000005	7146.969	3	7146.969	502.1970000000000005		
6579.714	627.13499999999999	3430.394	9	7200	7	7148.35	127	7148.35	128.3509999999999985	7148.35	2	7148.35	134.3509999999999985		
6644.772	659.7169999999998685	3435.606	10	7260	7	7218.508	124	7218.508	438.2509999999999742	7218.508	6	7218.508	452.2509999999999742		
6667.236	576.1759999999999295	3447.543	9	7320	7	7243.284	123	7243.284	495.3249999999999305	7243.284	5	7243.284	507.3249999999999305		
6695.682	560.4389999999998485	3454.405	8	7380	6	7331.592	131	7331.592	76.3079999999999925	7331.592	5	7331.592	88.30799999999999235		
6735.959	548.57600000000002	3458.303	9	7440	4	7411.505	132	7411.505	67.91299999999998225	7411.505	5	7411.505	79.91299999999998205		
6766.257	578.711999999999988	3464.935	8	7500	3	7439.007	122	7439.007	733.3250000000000435	7439.007	4	7439.007	743.3250000000000435		
6794.726	455.7250000000000212	3485.24	7	7560	4	7482.013	134	7482.013	33.00600000000000012	7482.013	4	7482.013	43.00600000000000007		
6879.998	477.083999999999945	3544.858	8	7620	4	7487.001	126	7487.001	591.0029999999999275	7487.001	7	7487.001	607.0029999999999275		
7013.999	469.6359999999999655	3585.769	9	7680	5	7763.872	125	7763.872	951.145999999999954	7763.872	8	7763.872	969.145999999999954		
7146.969	555.870999999999864	3601.33	8	7740	10	7766.012	84	7766.012	3038.719999999999332	7766.012	1	7766.012	3042.719999999999332		
7148.35	521.4849999999998985	3626.297	7	7800	7	7766.67	133	7766.67	343.1649999999999625	7766.67	5	7766.67	355.1649999999999625		
7218.508	570.595000000000025	3636.751	8	7860	8	7857.45	135	7857.45	365.4370000000000107	7857.45	4	7857.45	375.4370000000000107		
7243.284	348.629000000000018	3642.171	7	7920	9	7911.969	119	7911.969	1330.255000000000105	7911.969	0	7911.969	1332.255000000000105		
7331.592	410.900999999999952	3650.798	6	7980	9	7963.703	139	7963.703	185.0329999999999578	7963.703	5	7963.703	197.0329999999999578		
7411.505	460.7250000000000212	3651.069	7	8040	12	8242.441	130	8242.441	1009.932999999999988	8242.441	6	8242.441	1023.932999999999988		
7439.007	409.4279999999999955	3695.217	8	8100	13	8257.088	140	8257.088	389.637999999999919	8257.088	4	8257.088	399.637999999999919		
7482.013	328.5639999999999637	3701.67	7	8160	13	8283.199	137	8283.199	501.326999999999996	8283.199	8	8283.199	519.326999999999996		
7487.001	322.5249999999999757	3714.08	6	8220	16	8309.956	128	8309.956	1154.987000000000075	8309.956	3	8309.956	1162.987000000000075		
7763.872	544.3139999999998485	3730.743	5	8280	14	8536.137	145	8536.137	234.937999999999987	8536.137	8	8536.137	252.937999999999987		
7766.012	520.660999999999829	3775.876	4	8340	14	8696.403	142	8696.403	720.7000000000000435	8696.403	5	8696.403	732.7000000000000435		
7766.67	274.9769999999999745	3781.849	3	8400	15	8702.355	141	8702.355	788.385999999999964	8702.355	0	8702.355	790.385999999999964		
7857.45	352.026999999999928	3831.021	2	8460	16	8778.109	113	8778.109	2523.150999999999827	8778.109	9	8778.109	2543.150999999999827		
7911.969	275.7529999999999282	3846.057	3	8520	19	8850.284	148	8850.284	141.8809999999999712	8850.284	5	8850.284	153.8809999999999712		
7963.703	279.8740000000000227	3868.311	4	8580	19	8889.713	136	8889.713	1386.711999999999985	8889.713	7	8889.713	1402.711999999999985		
8242.441	545.268000000000028	3910.771	5	8640	20	9059.381	149	9059.381	355.0259999999999525	9059.381	0	9059.381	357.0259999999999525		
8257.088	554.037000000000032	3921.158	6	8700	20	9065.394	151	9065.394	203.1100000000000128	9065.394	5	9065.394	215.1100000000000128		
8283.199	578.471999999999978	3940.934	7	8760	21	9136.899	143	9136.899	880.4579999999998535	9136.899	6	9136.899	894.4579999999998535		
8309.956	584.096999999999978	3950.902	8	8820	22	9213.539	155	9213.539	62.64000000000000035	9213.539	6	9213.539	76.6399999999999861		
8536.137	708.2719999999999315	4037.496	9	8880	21	9230.169	144	9230.169	963.0809999999999	9230.169	4	9230.169	973.0809999999999		
8696.403	865.0750000000000435	4107.364	8	8940	23	9270.198	138	9270.198	1500.185999999999688	9270.198	1	9270.198	1504.185999999999688		
8702.355	834.342999999999844	4108.847	9	9000	24	9337.599	154	9337.599	260.2049999999999265	9337.599	5	9337.599	272.2049999999999265		
8778.109	905.899999999999861	4115.741	10	9060	24	9347.839	150	9347.839	549.7300000000000165	9347.839	9	9347.839	569.7300000000000165		
8850.284	894.0449999999998415	4138.772	11	9120	23	9365.834	157	9365.834	125.6649999999999913	9365.834	4	9365.834	135.6649999999999632		
8889.713	890.7429999999999355	4174.904	10	9180	24	9444.015	160	9444.015	76.1759999999999875	9444.015	9	9444.015	96.1759999999999873		
9059.381	1057.42299999999977	4181.776	11	9240	22	9454.852	153	9454.852	393.4710000000000025	9454.852	0	9454.852	395.4710000000000025		
9065.394	1031.08300000000008	4243.431	10	9300	21	9615.938	163	9615.938	159.0860000000000121	9615.938	0	9615.938	161.0860000000000121		
9136.899	1084.857999999999716	4318.693	9	9360	21	9637.315	129	9637.315	2482.96500000000014	9637.315	2	9637.315	2488.96500000000014		
9213.539	1051.826000000000019	4326.099	10	9420	20	9704.941	159	9704.941	355.341999999999983	9704.941	5	9704.941	367.341999999999983		
9230.169	1039.626999999999948	4329.23	9	9480	19	9750.421	165	9750.421	107.1059999999999941	9750.421	2	9750.421	113.1059999999999941		
9270.198	1068.768999999999775	4355.654	10	9540	20	9782.139	158	9782.139	507.9409999999999155	9782.139	1	9782.139	511.9409999999999155		
9337.599	1037.346	4421.405	9	9600	21	9809.405	147	9809.405	1255.268000000000025	9809.405	8	9809.405	1273.268000000000025		
9347.839	1027.32899999999972	4465.406	8	9660	19	9863.788	168	9863.788	77.64900000000000065	9863.788	1	9863.788	81.64900000000000065		
9365.834	975.787000000000031	4511.176	9	9720	18	10035.472	156	10035.472	807.9329999999999905	10035.472	6	10035.472	821.9329999999999905		
9444.015	988.303999999999856	4537.71	10	9780	21	10050.683	161	10050.683	674.84899999999993	10050.683	4	10050.683	684.84899999999993		
9454.852	967.971	4567.658	11	9840	20	10071.904	167	10071.904	315.4829999999999462	10071.904	2	10071.904	321.4829999999999462		
9615.938	1121.971	4570.332	12	9900	20	10118.982	166	10118.982	402.040999999999939	10118.982	5	10118.982	414.040999999999939		
9637.315	1130.692000000000004	4586.115	13	9960	22	10129.382	152	10129.382	1223.668999999999863	10129.382	7	10129.382	1239.668999999999863		
9704.941	1132.722999999999953	4603.336	12	10020	25	10179.556	175	10179.556	34.1739999999999922	10179.556	7	10179.556	50.1739999999999922		
9750.421	1138.016999999999823	4607.926	13	10080	22	10215.634	170	10215.634	347.8460000000000027	10215.634	1	10215.634	351.8460000000000027		
9782.139	1127.860999999999872	4636.625	14	10140	21	10338.854	171	10338.854	289.381999999999947	10338.854	6	10338.854	303.381999999999947		
9809.405	1083.62199999999984	4663.55	13	10200	20	10444.093	172	10444.093	383.4099999999999665	10444.093	4	10444.093	393.4099999999999665		
9863.788	1107.018999999999775	4684.424	14	10260	20	10459.001	162	10459.001	994.985999999999872	10459.001	9	10459.001	1014.985999999999872		
10035.472	1244.105000000000013	4723.292	13	10320	21	10597.49	177	10597.49	377.855999999999994	10597.49	1	10597.49	381.855999999999994		
10050.683	1256.362999999999826	4757.662	14	10380	20	10674.706	176	10674.706	479.149999999999975	10674.706	7	10674.706	495.149999999999975		
10071.904	1190.668999999999863	4757.911	15	10440	20	10737.371	182	10737.371	46.66499999999999185	10737.371	7	10737.371	62.6649999999999918		
10118.982	1187.713999999999937	4771.246	14	10500	20	10792.934	179	10792.934	338.8410000000000065	10792.934	4	10792.934	348.8410000000000065		
10129.382	1192.78999999999996	4784.306	15	10560	23	10849.018	178	10849.018	496.163999999999986	10849.018	6	10849.018	510.163999999999986		
10179.556	1190.530999999999945	4814.797	14	10620	23	10851.262	184	10851.262	48.3280000000000028	10851.262	4	10851.262	58.32800000000000275		
10215.634	1173.97800000000006	4845.276	15	10680	23	10996.075	169	10996.075	1168.67000000000007	10996.075	8	10996.075	1186.67000000000007		
10338.854	1196.005000000000105	4848.839	16	10740	22	11094.556	164	11094.556	1476.617999999999932	11094.556	0	11094.556	1478.617999999999932		
10444.093	1289.954999999999922	4887.426	15	10800	22	11096.502	146	11096.502	2778.545999999999357	11096.502	3	11096.502	2786.545999999999357		
10459.001	1147.348999999999701	4889.072	14	10860	22	11171.184	185	11171.184	308.165999999999939	11171.184	6	11171.184	322.165999999999939		
10597.49	1261.032999999999897	4902.802	15	10920	23	11173.203	189	11173.203	68.70099999999999315	11173.203	3	11173.203	76.7009999999999931		
10674.706	1254.674999999999723	4919.708	14	10980	24	11179.684	188	11179.684	83.1279999999999856	11179.684	0	11179.684	85.1279999999999856		
10737.371	1199.634000000000011	4973.403	15	11040	25	11191.719	174	11191.719	1060.737000000000076	11191.719	5	11191.719	1072.737000000000076		
10792.934	1197.701999999999766	5003.94	16	11100	23	11217.395	180	11217.395	738.394000000000003	11217.395	9	11217.395	758.394000000000003		
10849.018	1109.39499999999998	5030.826	15	11160	23	11244.737	191	11244.737	63.53399999999999155	11244.737	3	11244.737	71.5339999999999915		
10851.262	1106.659999999999851	5090.263	16	11220	18	11249.605	181	11249.605	648.1150000000000065	11249.605	1	11249.605	652.1150000000000065		
10996.075	1246.35399999999981	5117.782	17	11280	17	11349.155	183	11349.155	595.7839999999998755	11349.155	7	11349.155	611.7839999999998755		
11094.556	1335.895999999999727	5143.028	18	11340	17	11482.149	187	11482.149	468.0739999999999535	11482.149	8	11482.149	486.0739999999999535		
11096.502	1265.889999999999867	5145.547	17	11400	16	11537.414	173	11537.414	1459.509999999999757	11537.414	2	11537.414	1465.509999999999757		
11171.184	1307.4409999999998	5155.139	16	11460	16	11590.793	198	11590.793	90.64400000000000515	11590.793	8	11590.793	108.6440000000000051		
11173.203	1259.89799999999968	5205.31	15	11520	15	11656.016	186	11656.016	794.753999999999903	11656.016	4	11656.016	804.753999999999903		
11179.684	1258.556000000000036	5207.864	14	11580	15	11683.721	195	11683.721	430.983999999999922	11683.721	3	11683.721	438.983999999999922		
11191.719	1229.679000000000083	5235.142	13	11640	16	11711.778	190	11711.778	526.59400000000005	11711.778	6	11711.778	540.594000000000049		
