
**** VECTORS ****
time spent on the queue PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:16-8792)		queue size after modification PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:16-8792)		queue size per minute PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:16-8792)		client processing order PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:16-8792)		processing time with client order PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:16-8792)		till processing order PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:16-8792)		client total time in the till PolicyA.queue ($0=123, #0 - General-0-20220305-16:47:16-8792)		number of clients entering the queue per timer interval PolicyA.source ($0=123, #0 - General-0-20220305-16:47:16-8792)	
1057.385	110.1200000000000041	633.243	2	2580	4	1320.586	34	1320.586	559.4529999999999725	1320.586	1	1320.586	563.4529999999999725	25800	19
1076.798	100.1919999999999783	647.286	3	2640	5	1335.98	46	1335.98	205.8949999999999812	1335.98	0	1335.98	207.8949999999999812	26400	22
1084.661	96.6049999999999892	655.303	4	2700	1	1356.939	52	1356.939	32.35299999999999437	1356.939	1	1356.939	36.35299999999999425	27000	17
1098.879	90.1899999999999975	665.735	5	2760	1	1371.928	49	1371.928	187.3539999999999843	1371.928	6	1371.928	201.3539999999999843	27600	15
1128.085	103.3209999999999976	685.002	4	2820	0	1404.251	47	1404.251	257.774	1404.251	2	1404.251	263.774	28200	19
1140.477	81.2229999999999844	695.642	5	2880	0	1467.993	53	1467.993	130.0129999999999765	1467.993	0	1467.993	132.0129999999999765	28800	15
1153.222	19.40899999999999883	698.734	4	2940	1	1497.827	50	1497.827	251.7529999999999845	1497.827	7	1497.827	267.7529999999999282	29400	18
1170.574	16.23599999999999706	716.322	3	3000	0	1515.061	56	1515.061	104.8100000000000019	1515.061	2	1515.061	110.8100000000000019	30000	30
1230.074	67.78399999999999155	719.737	2	3060	0	1516.034	51	1516.034	219.0260000000000097	1516.034	5	1516.034	231.0260000000000095	30600	21
1285.008	105.4909999999999851	726.384	1	3120	0	1520.161	41	1520.161	512.9339999999999675	1520.161	3	1520.161	520.9339999999999675	31200	25
1320.586	99.2939999999999823	739.215	2	3180	2	1567.842	36	1567.842	722.463999999999939	1567.842	8	1567.842	740.463999999999939	31800	19
1335.98	62.16799999999999185	740.192	1	3240	1	1633.734	60	1633.734	105.6999999999999882	1633.734	5	1633.734	117.6999999999999882	32400	21
1356.939	35.18299999999999265	749.53	0	3300	1	1646.437	57	1646.437	176.4439999999999595	1646.437	0	1646.437	178.4439999999999595	33000	22
1371.928	40.20399999999999337	756.274	1	3360	0	1665.381	54	1665.381	304.4420000000000062	1665.381	1	1665.381	308.4420000000000062	33600	20
1404.251	55.48299999999998965	757.133	0	3420	0	1726.185	26	1726.185	1091.388999999999664	1726.185	9	1726.185	1111.388999999999664	34200	15
1467.993	106.6339999999999859	762.005	1	3480	0	1745.462	64	1745.462	97.0250000000000054	1745.462	0	1745.462	99.0250000000000054	34800	15
1497.827	125.5909999999999792	782.423	2	3540	0	1755.444	58	1755.444	241.616999999999961	1755.444	7	1755.444	257.616999999999961	35400	28
1515.061	126.637	784.83	3	3600	0	1786.398	59	1786.398	265.3369999999999882	1786.398	2	1786.398	271.3369999999999882	36000	10
1516.034	92.544999999999987	796.06	4	3660	3	1818.058	66	1818.058	71.87299999999999015	1818.058	9	1818.058	91.87299999999999015	36600	20
1520.161	34.17900000000000192	812.352	3	3720	4	1827.675	61	1827.675	299.514000000000009	1827.675	3	1827.675	307.514000000000009	37200	13
1567.842	60.43399999999999725	827.378	2	3780	4	1863.023	65	1863.023	193.6419999999999952	1863.023	1	1863.023	197.6419999999999952	37800	25
1633.734	93.1279999999999856	837.694	3	3840	8	1869.578	71	1869.578	33.9029999999999915	1869.578	3	1869.578	41.90299999999999145	38400	19
1646.437	96.4599999999999791	891.009	2	3900	9	1904.419	55	1904.419	518.490999999999984	1904.419	6	1904.419	532.490999999999984	39000	27
1665.381	60.9739999999999893	904.851	3	3960	12	1996.593	73	1996.593	119.014999999999986	1996.593	3	1996.593	127.014999999999986	39600	20
1726.185	99.1229999999999901	905.543	2	4020	10	2014.305	67	2014.305	266.84299999999996	2014.305	0	2014.305	268.84299999999996	40200	21
1745.462	112.6149999999999801	926.36	3	4080	12	2023.642	70	2023.642	185.5840000000000025	2023.642	9	2023.642	205.5840000000000025	40800	21
1755.444	119.990999999999985	926.907	2	4140	9	2059.201	62	2059.201	473.358999999999922	2059.201	8	2059.201	491.358999999999922	41400	17
1786.398	139.5960000000000031	931.739	1	4200	9	2073.88	76	2073.88	57.57500000000000265	2073.88	0	2073.88	59.5750000000000026	42000	14
1818.058	127.9789999999999845	947.265	2	4260	8	2113.615	72	2113.615	246.5919999999999837	2113.615	1	2113.615	250.5919999999999837	42600	21
1827.675	131.629999999999995	976.606	3	4320	10	2130.856	69	2130.856	338.457999999999969	2130.856	2	2130.856	344.4579999999999687	43200	24
1863.023	160.5	988.056	4	4380	11	2143.707	74	2143.707	225.2880000000000101	2143.707	6	2143.707	239.28800000000001		
1869.578	141.5639999999999641	999.227	3	4440	9	2155.936	45	2155.936	1047.056999999999786	2155.936	4	2155.936	1057.056999999999786		
1904.419	169.2459999999999803	1008.689	4	4500	12	2207.912	63	2207.912	562.1779999999998825	2207.912	5	2207.912	574.1779999999998825		
1996.593	258.401999999999929	1024.764	5	4560	12	2245.658	77	2245.658	202.0159999999999618	2245.658	9	2245.658	222.0159999999999618		
2014.305	254.0399999999999627	1057.385	4	4620	10	2301.192	78	2301.192	223.9909999999999847	2301.192	8	2301.192	241.9909999999999845		
2023.642	198.4069999999999815	1059.254	5	4680	9	2302.071	83	2302.071	136.1349999999999903	2302.071	4	2302.071	146.1349999999999902		
2059.201	79	1076.798	4	4740	11	2319.996	75	2319.996	315.4030000000000187	2319.996	3	2319.996	323.4030000000000187		
2073.88	72.44899999999998355	1084.661	3	4800	15	2343.065	87	2343.065	30.99399999999999962	2343.065	4	2343.065	40.99399999999999957		
2113.615	106.9909999999999851	1098.879	2	4860	17	2364.708	84	2364.708	144.7959999999999915	2364.708	5	2364.708	156.7959999999999915		
2130.856	114.3439999999999935	1128.085	1	4920	15	2404.806	68	2404.806	633.3619999999998505	2404.806	7	2404.806	649.3619999999998505		
2143.707	122.2109999999999837	1133.813	2	4980	17	2420.958	90	2420.958	44.25	2420.958	5	2420.958	56.25		
2155.936	91.14300000000000035	1140.477	1	5040	17	2454.774	86	2454.774	135.5819999999999931	2454.774	8	2454.774	153.5819999999999931		
2207.912	131.603000000000008	1153.222	0	5100	18	2473.513	92	2473.513	40.5549999999999925	2473.513	5	2473.513	52.5549999999999924		
2245.658	134.0219999999999907	1154.338	1	5160	19	2485.951	82	2485.951	328.244000000000027	2485.951	6	2485.951	342.244000000000027		
2301.192	182.1649999999999632	1162.29	2	5220	20	2554.836	94	2554.836	69.3229999999999788	2554.836	5	2554.836	81.32299999999997875		
2302.071	168.2669999999999952	1170.574	1	5280	14	2588.612	85	2588.612	322.95399999999995	2588.612	9	2588.612	342.95399999999995		
2319.996	172.6579999999999578	1179.517	2	5340	14	2601.878	88	2601.878	273.8819999999999472	2601.878	3	2601.878	281.8819999999999472		
2343.065	117.9659999999999792	1221.292	3	5400	16	2609.194	81	2609.194	472.337999999999963	2609.194	2	2609.194	478.337999999999963		
2364.708	124.6349999999999903	1230.074	2	5460	16	2611.015	80	2611.015	493.399999999999975	2611.015	1	2611.015	497.399999999999975		
2404.806	163.3959999999999575	1273.812	3	5520	18	2652.1	95	2652.1	152.1490000000000003	2652.1	6	2652.1	166.1490000000000003		
2420.958	171.6560000000000053	1285.008	2	5580	20	2666.656	91	2666.656	245.8499999999999652	2666.656	7	2666.656	261.850000000000022		
2454.774	194.5670000000000066	1320.586	1	5640	19	2666.745	98	2666.745	56.86699999999999	2666.745	3	2666.745	64.86699999999999		
2473.513	198.072000000000002	1321.756	2	5700	19	2678.864	99	2678.864	63.6700000000000014	2678.864	2	2678.864	69.66999999999998725		
2485.951	186.6109999999999891	1331.724	3	5760	20	2683.173	79	2683.173	607.2929999999998905	2683.173	0	2683.173	609.2929999999998905		
2554.836	231.0889999999999975	1335.98	2	5820	20	2710.958	100	2710.958	95.9429999999999832	2710.958	1	2710.958	99.9429999999999832		
2588.612	103.6839999999999972	1348.768	3	5880	21	2728.134	89	2728.134	375.0689999999999582	2728.134	4	2728.134	385.0689999999999582		
2601.878	81.64900000000000065	1356.939	2	5940	20	2766.378	104	2766.378	81.5139999999999813	2766.378	2	2766.378	87.5139999999999813		
2609.194	78.5809999999999885	1361.359	3	6000	19	2789.359	101	2789.359	123.2589999999999857	2789.359	6	2789.359	137.2589999999999572		
2611.015	37.24099999999999952	1371.928	2	6060	17	2831.346	97	2831.346	222.7339999999999796	2831.346	9	2831.346	242.7339999999999795		
2652.1	70.05899999999999725	1372.236	3	6120	19	2852.736	103	2852.736	177.9909999999999847	2852.736	3	2852.736	185.9909999999999847		
2666.656	70.8549999999999894	1388.424	4	6180	25	2918.987	108	2918.987	146.6089999999999797	2918.987	2	2918.987	152.6089999999999797		
2666.745	58.32099999999999775	1404.251	3	6240	26	2924.787	109	2924.787	121.427999999999997	2924.787	6	2924.787	135.427999999999997		
2678.864	48.846999999999994	1423.489	4	6300	22	2965.458	107	2965.458	226.755999999999971	2965.458	4	2965.458	236.755999999999971		
2683.173	52.2599999999999908	1467.993	3	6360	23	2969.566	112	2969.566	44.57899999999999337	2969.566	2	2969.566	50.57899999999999335		
2710.958	47.0900000000000032	1485.982	4	6420	19	2972.677	102	2972.677	290.020999999999957	2972.677	7	2972.677	306.020999999999957		
2728.702	0	1497.827	3	6480	19	2986.314	110	2986.314	134.9679999999999603	2986.314	9	2986.314	154.9679999999999602		
2766.378	27.2449999999999973	1507.408	4	6540	20	3001.938	93	3001.938	529.163999999999986	3001.938	8	3001.938	547.163999999999986		
2789.359	26.0529999999999972	1515.061	3	6600	21	3068.028	113	3068.028	129.240999999999985	3068.028	6	3068.028	143.240999999999985		
2831.346	10.22199999999999771	1516.034	2	6660	17	3093.043	96	3093.043	526.206999999999878	3093.043	5	3093.043	538.206999999999878		
2855.113	0	1520.161	1	6720	18	3153.762	106	3153.762	438.803999999999972	3153.762	1	3153.762	442.8039999999999717		
2918.987	14.18999999999999766	1540.606	2	6780	17	3164.956	105	3164.956	479.783000000000014	3164.956	0	3164.956	481.783000000000014		
2924.787	14.3610000000000006	1549.977	3	6840	18	3182.191	114	3182.191	206.7330000000000032	3182.191	4	3182.191	216.7330000000000032		
2965.458	38.79399999999999677	1567.842	2	6900	18	3222.116	116	3222.116	206.9199999999999582	3222.116	7	3222.116	222.9199999999999581		
2979.667	0	1604.407	3	6960	17	3223.041	115	3223.041	237.3739999999999657	3223.041	2	3223.041	243.3739999999999657		
2999.196	0	1627.062	4	7020	19	3238.151	120	3238.151	133.1080000000000036	3238.151	5	3238.151	145.1080000000000035		
3023.31	0	1632.847	5	7080	16	3330.51	125	3330.51	101.4689999999999935	3330.51	2	3330.51	107.4689999999999935		
3049.38	0	1633.734	4	7140	14	3355.032	118	3355.032	285.6519999999999285	3355.032	9	3355.032	305.6519999999999282		
3068.028	7.551000000000000125	1635.453	5	7200	15	3363.92	121	3363.92	206.1579999999999578	3363.92	1	3363.92	210.1579999999999578		
3093.043	32.48499999999999937	1646.437	4	7260	14	3380.144	111	3380.144	517.030999999999947	3380.144	3	3380.144	525.030999999999947		
3153.762	17.47599999999999902	1646.802	5	7320	14	3421.133	123	3421.133	228.9420000000000066	3421.133	4	3421.133	238.9420000000000065		
3164.956	21.6879999999999952	1665.381	4	7380	14	3470.653	127	3470.653	134.1429999999999718	3470.653	2	3470.653	140.1429999999999718		
3182.191	15.55599999999999732	1690.079	5	7440	12	3479.576	126	3479.576	229.4250000000000106	3479.576	5	3479.576	241.4250000000000105		
3222.116	45.100999999999999	1696.045	6	7500	11	3518.277	129	3518.277	150.3569999999999706	3518.277	1	3518.277	154.3569999999999706		
3223.041	28.1419999999999958	1702.523	7	7560	12	3569.541	124	3569.541	331.4249999999999532	3569.541	7	3569.541	347.4249999999999532		
3238.151	33.29999999999999705	1726.185	6	7620	8	3609.825	132	3609.825	133.1719999999999681	3609.825	2	3609.825	139.1719999999999681		
3330.51	115.1349999999999904	1728.014	7	7680	5	3645.462	128	3645.462	270.4299999999999492	3645.462	9	3645.462	290.429999999999949		
3355.032	16.28600000000000131	1735.173	8	7740	7	3677.823	119	3677.823	595.7949999999998435	3677.823	6	3677.823	609.7949999999998435		
3363.92	3.302999999999999925	1738.191	9	7800	6	3728.528	138	3728.528	36.70499999999999815	3728.528	6	3728.528	50.7049999999999981		
3409.964	0	1745.462	8	7860	6	3754.208	122	3754.208	587.2519999999999505	3754.208	0	3754.208	589.2519999999999505		
3449.363	0	1755.444	7	7920	5	3798.855	135	3798.855	173.758999999999957	3798.855	2	3798.855	179.7589999999999566		
3470.653	16.02100000000000071	1760.265	8	7980	7	3885.914	137	3885.914	220.4519999999999971	3885.914	9	3885.914	240.451999999999997		
3479.576	19.42999999999999968	1786.398	7	8040	9	3943.445	130	3943.445	525.480999999999994	3943.445	3	3943.445	533.480999999999994		
3518.277	30.58999999999999617	1818.058	6	8100	7	3971.5	131	3971.5	512.136999999999942	3971.5	4	3971.5	522.136999999999942		
3619.096	0	1825.235	7	8160	3	3972.248	134	3972.248	449.971000000000002	3972.248	1	3972.248	453.971000000000002		
3621.577	0	1827.675	6	8220	0	3988.205	140	3988.205	231.9970000000000135	3988.205	0	3988.205	233.9970000000000135		
3645.462	21.85399999999999913	1863.023	5	8280	0	3988.986	141	3988.986	184.1309999999999712	3988.986	2	3988.986	190.1309999999999712		
3677.823	37.43800000000000225	1869.578	4	8340	2	4096.76	143	4096.76	145.3149999999999975	4096.76	3	4096.76	153.3149999999999975		
3728.528	87.98199999999999885	1904.419	3	8400	4	4101.235	146	4101.235	111.0300000000000008	4101.235	0	4101.235	113.0300000000000007		
3754.208	106.7969999999999966	1980.201	4	8460	4	4139.803	117	4139.803	1098.492999999999935	4139.803	8	4139.803	1116.492999999999934		
3798.855	86.04800000000000155	1996.593	3	8520	5	4216.147	150	4216.147	58.3439999999999939	4216.147	8	4216.147	76.3439999999999938		
3885.914	166.4350000000000016	2001.431	4	8580	7	4231.928	142	4231.928	326.014000000000009	4231.928	9	4231.928	346.0140000000000087		
3943.445	221.0269999999999858	2006.624	5	8640	5	4249.025	136	4249.025	611.4479999999998635	4249.025	7	4249.025	627.4479999999998635		
3971.5	238.5159999999999617	2014.305	4	8700	4	4259.441	148	4259.441	154.6809999999999827	4259.441	3	4259.441	162.6809999999999827		
3972.248	188.2609999999999665	2016.512	5	8760	2	4303.136	147	4303.136	308.1499999999999757	4303.136	2	4303.136	314.1499999999999757		
3988.205	195.9130000000000103	2021.496	6	8820	0	4345.39	154	4345.39	77.94899999999998355	4345.39	3	4345.39	85.9489999999999835		
3988.986	194.9619999999999883	2023.642	5	8880	3	4370.73	145	4370.73	394.4819999999999695	4370.73	1	4370.73	398.4819999999999695		
4096.76	284.394000000000004	2059.201	4	8940	4	4395.892	149	4395.892	292.6569999999999242	4395.892	0	4395.892	294.6569999999999242		
4101.235	286.7699999999999807	2064.793	5	9000	5	4402.608	139	4402.608	660.079999999999925	4402.608	6	4402.608	674.079999999999925		
4139.803	283.3229999999999782	2073.88	4	9060	4	4411.392	144	4411.392	429.8919999999999377	4411.392	4	4411.392	439.8919999999999375		
4216.147	319.0389999999999862	2076.309	5	9120	2	4434.322	153	4434.322	169.2969999999999678	4434.322	7	4434.322	185.2969999999999678		
4231.928	313.45399999999995	2111.636	6	9180	2	4457.58	156	4457.58	104.1899999999999975	4457.58	3	4457.58	112.1899999999999975		
4249.025	329.057000000000015	2113.615	5	9240	1	4506.945	133	4506.945	1015.368999999999911	4506.945	5	4506.945	1027.368999999999683		
4259.441	323.2959999999999342	2119.027	6	9300	3	4536.579	162	4536.579	70.9989999999999949	4536.579	3	4536.579	78.99899999999999485		
4303.136	358.1259999999999745	2130.856	5	9360	2	4561.877	155	4561.877	252.7409999999999845	4561.877	2	4561.877	258.7409999999999845		
4345.39	345.5439999999999815	2133.804	6	9420	1	4567.948	152	4567.948	316.0199999999999805	4567.948	9	4567.948	336.0199999999999805		
4370.73	365.4409999999999157	2143.707	5	9480	0	4607.165	160	4607.165	185.7729999999999668	4607.165	4	4607.165	195.7729999999999668		
4395.892	341.1909999999999157	2147.338	6	9540	0	4614.461	157	4614.461	239.730999999999994	4614.461	1	4614.461	243.730999999999994		
4402.608	336.9279999999999962	2155.936	5	9600	0	4638.415	158	4638.415	240.5229999999999667	4638.415	0	4638.415	242.5229999999999667		
4411.392	198.4679999999999602	2207.912	4	9660	0	4648.167	163	4648.167	129.2219999999999796	4648.167	5	4648.167	141.2219999999999793		
4434.322	215.0699999999999925	2225.099	5	9720	0	4673.27	166	4673.27	85.32200000000000235	4673.27	9	4673.27	105.3220000000000023		
4457.58	205.5310000000000053	2240.073	6	9780	1	4714.011	164	4714.011	169.4319999999999587	4714.011	3	4714.011	177.4319999999999587		
4506.945	234.802999999999997	2241.41	7	9840	0	4725.923	170	4725.923	65.756	4725.923	5	4725.923	77.756		
4536.579	243.5	2245.658	6	9900	0	4789.262	151	4789.262	555.1150000000000065	4789.262	8	4789.262	573.1150000000000065		
4561.877	253.3050000000000057	2249.302	7	9960	1	4845.62	171	4845.62	152.3499999999999653	4845.62	9	4845.62	172.3499999999999653		
4567.948	242.076999999999997	2260.207	8	10020	1	4851.381	159	4851.381	434.7730000000000225	4851.381	6	4851.381	448.7730000000000225		
4607.165	279.8170000000000062	2275.441	9	10080	0	4877.143	167	4877.143	259.977999999999951	4877.143	4	4877.143	269.977999999999951		
4614.461	243.656000000000005	2299.34	10	10140	0	4904.143	173	4904.143	166.21999999999997	4904.143	5	4904.143	178.2199999999999696		
4638.415	242.59299999999996	2301.192	9	10200	0	4918.932	177	4918.932	31.78900000000000137	4918.932	4	4918.932	41.78900000000000132		
4648.167	249.682999999999992	2302.071	8	10260	0	5068.699	165	5068.699	500.8220000000000005	5068.699	2	5068.699	506.8220000000000005		
4673.27	210.8389999999999977	2319.996	7	10320	1	5108.013	179	5108.013	179.0809999999999596	5108.013	4	5108.013	189.0809999999999596		
4714.011	239.2479999999999895	2323.747	8	10380	0	5110.376	161	5110.376	660.0539999999998565	5110.376	7	5110.376	676.0539999999998565		
4725.923	245.5149999999999852	2343.065	7	10440	0	5201.92	178	5201.92	285.7769999999999285	5201.92	5	5201.92	297.7769999999999282		
4789.262	307.1050000000000175	2364.708	6	10500	0	5221.573	181	5221.573	103.5600000000000019	5221.573	4	5221.573	113.5600000000000019		
4845.62	321.7880000000000095	2404.806	5	10560	0	5226.026	168	5226.026	607.5650000000000525	5226.026	1	5226.026	611.5650000000000525		
4851.381	301.9449999999999352	2420.958	4	10620	1	5237.059	180	5237.059	162.3600000000000131	5237.059	2	5237.059	168.3600000000000131		
4877.143	285.9199999999999577	2454.774	3	10680	0	5237.924	174	5237.924	430.6619999999999192	5237.924	8	5237.924	448.6619999999999192		
4904.143	310.4460000000000252	2473.513	2	10740	0	5240.013	172	5240.013	518.0019999999999515	5240.013	3	5240.013	526.0019999999999515		
4918.932	290.6889999999999637	2484.928	3	10800	3	5251.062	183	5251.062	37.1419999999999957	5251.062	5	5251.062	49.1419999999999957		
5068.699	388.75999999999999	2485.951	2	10860	0	5270.712	182	5270.712	144.3360000000000121	5270.712	7	5270.712	160.3360000000000121		
5108.013	423.942999999999982	2520.229	3	10920	0	5285.868	188	5285.868	37.85499999999998957	5285.868	3	5285.868	45.85499999999998955		
5110.376	423.8170000000000062	2530.613	4	10980	0	5290.394	169	5290.394	649.979000000000039	5290.394	0	5290.394	651.979000000000039		
5201.92	512.8009999999999295	2554.836	3	11040	0	5291.366	176	5291.366	425.9850000000000117	5291.366	6	5291.366	439.9850000000000117		
5221.573	512.52299999999991	2573.774	4	11100	0	5337.365	175	5337.365	471.745000000000003	5337.365	9	5337.365	491.745000000000003		
5226.026	481	2582.041	5	11160	0	5353.553	192	5353.553	61.15899999999999155	5353.553	0	5353.553	63.15899999999999155		
5237.059	489.4800000000000165	2588.612	4	11220	0	5412.276	189	5412.276	149.2139999999999981	5412.276	5	5412.276	161.2139999999999981		
5237.924	473.7799999999999705	2595.801	5	11280	0	5423.86	186	5423.86	180.8009999999999871	5423.86	2	5423.86	186.8009999999999871		
5240.013	451.0879999999999632	2601.878	4	11340	0	5475.414	185	5475.414	245.387999999999976	5475.414	1	5475.414	249.387999999999976		
5251.062	458.2250000000000212	2608.424	5	11400	0	5504.052	184	5504.052	272.4789999999999272	5504.052	4	5504.052	282.4789999999999272		
5270.712	457.4189999999999812	2609.194	4	11460	0	5523.112	193	5523.112	217.7459999999999803	5523.112	6	5523.112	231.74599999999998		
5285.868	465.8279999999999725	2611.015	3	11520	0	5607.355	190	5607.355	320.6429999999999142	5607.355	7	5607.355	336.6429999999999142		
5290.394	449.8139999999999625	2630.017	4	11580	0	5613.676	187	5613.676	357.7519999999999515	5613.676	8	5613.676	375.7519999999999515		
5291.366	436.8909999999999612	2630.913	5	11640	0	5617.557	200	5617.557	80.4449999999999929	5617.557	6	5617.557	94.4449999999999926		
5337.365	463.9569999999999925	2652.1	4	11700	0	5658.945	196	5658.945	234.6689999999999815	5658.945	5	5658.945	246.6689999999999815		
5353.553	403.563999999999963	2663.868	5	11760	0	5672.434	198	5672.434	193.0199999999999812	5672.434	1	5672.434	197.0199999999999812		
5412.276	438.2250000000000217	2666.656	4	11820	1	5714.221	204	5714.221	43.27599999999999607	5714.221	5	5714.221	55.275999999999996		
